ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
irkutsk_city_center,Отель Иркутск Сити Центр,2026-09-08,206,2,4,0.97,12500.00
taiga_2,Отель Тайга,2026-09-08,101,40,81,39.6,5531.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-09-08,56,1,1,1.79,3640.00
angara_hotel,Ангара Отель,2026-09-08,300,25,50,8.33,6050.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-09-08,15,4,7,26.67,5217.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-09-08,100,11,22,11.0,7500.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-09-08,48,15,43,31.25,3500.00
victory_hotel_4,Гостиница Виктория,2026-09-08,30,17,34,56.67,4000.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-09-08,46,11,22,23.91,18000.00
hotel_harats_inn,Отель Harat's inn,2026-09-08,12,9,18,75.0,4352.00
hotel_flagman_olkhona,Отель Флагман Ольхона,2026-09-08,15,5,10,33.33,6132.00
hotel_angara,Отель Ангара-Приоритет,2026-09-08,31,13,30,41.94,3800.00
hotel_anastasiya_2,Отель ГК Анастасия,2026-09-08,26,25,47,96.15,8190.00
hotel_olkhonhill,Отель Olkhon-hill,2026-09-08,17,16,32,94.12,5500.00
otel_irkut,Отель Иркут,2026-09-08,30,17,30,56.67,3200.00
vera_baikal,Отель Вера Байкал,2026-09-08,38,37,74,97.37,7400.00
divobaykala_flat_1,Диво Байкала 1,2026-09-08,0,1,2,100.0,2550.00
baykal_shale_guest_house,Байкал Шале,2026-09-08,11,12,29,100.0,4700.00
baza_otdykha_gostiny_dvor_vdokhnovenie,Отель Гостиный Двор Вдохновение,2026-09-08,34,12,31,35.29,5000.00
grand_baikal,Отель Гранд Байкал,2026-09-08,64,12,23,18.75,3066.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-09-08,28,1,3,3.57,16000.00
hotel_nikola_2,Отель Никола,2026-09-08,27,34,70,100.0,6021.00
history_boutiquehotel,Отель HISTORY Бутик-отель и СПА,2026-09-08,40,29,58,72.5,22443.75
tajga_hotel,Отель Тайга,2026-09-08,44,1,2,2.27,10000.00
empire_hotel_3,Гостиница Империя,2026-09-08,49,5,10,10.2,6500.00
wind_lake_guest_house,Wind Lake,2026-09-08,15,14,28,93.33,14639.00
mayak_hotel_listvyanka,Отель Маяк,2026-09-08,54,23,46,42.59,7000.00
baykal_khan_listvyanka,Отель Байкал Хан п.Листвянка,2026-09-08,18,10,20,55.56,6960.00
miniotel_good_hotel,Мини-Отель Good Hotel,2026-09-08,6,2,4,33.33,2200.00
chastny_dom_na_peskakh_guest_house,Частный Дом На Песках,2026-09-08,0,1,3,100.0,4960.00
hotel_sozvezdie_baikala,Отель Созвездие Байкала,2026-09-08,22,11,22,50.0,4500.00
podlemorie_hotel,Отель Подлеморье,2026-09-08,14,3,6,21.43,7500.00
guest_house_baykaliya,Байкалия,2026-09-08,0,5,10,100.0,7421.00
