ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
irkutsk_city_center,Отель Иркутск Сити Центр,2026-09-19,206,1,2,0.49,20000.00
tajga_hotel,Отель Тайга,2026-09-19,44,42,98,95.45,3640.00
hotel_olkhonhill,Отель Olkhon-hill,2026-09-19,17,14,28,82.35,5500.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-09-19,56,34,60,60.71,3640.00
evropa_hotel,Отель Европа,2026-09-19,58,21,48,36.21,5760.00
baykal_shale_guest_house,Байкал Шале,2026-09-19,11,15,33,100.0,4452.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-09-19,48,24,60,50.0,3500.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-09-19,100,58,121,58.0,7000.00
larus,Отель Ларус,2026-09-19,14,4,8,28.57,3784.00
gostevoj_dom_otdyih_na_bajkale,Отель Отдых на Байкале,2026-09-19,11,11,23,100.0,2972.00
otel_irkut,Отель Иркут,2026-09-19,30,18,34,60.0,3350.00
hotel_nikola_2,Отель Никола,2026-09-19,27,40,80,100.0,5236.00
baykal_khan_listvyanka,Отель Байкал Хан п.Листвянка,2026-09-19,18,12,24,66.67,6960.00
hotel_angara,Отель Ангара-Приоритет,2026-09-19,31,19,42,61.29,3800.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-09-19,28,29,60,100.0,7400.00
gostevoy_dom_sunrise,Sunrise,2026-09-19,0,5,12,100.0,7421.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-09-19,46,33,66,71.74,18000.00
baikal_forest_hotel,Отель Форест,2026-09-19,156,6,12,3.85,13135.00
podlemorie_hotel,Отель Подлеморье,2026-09-19,14,6,12,42.86,5500.00
the_sky_of_lake_baikal,Небо Байкала,2026-09-19,0,12,25,100.0,3463.00
archi_apt_apartments,Отель Baikal Archi Apt,2026-09-19,7,4,9,57.14,3435.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-09-19,15,4,8,26.67,3330.00
olkhonstory_guest_house,История Ольхона,2026-09-19,6,8,16,100.0,7048.00
empire_hotel_3,Гостиница Империя,2026-09-19,49,9,15,18.37,4500.00
yakovlev_hotel,Отель Яковлевъ,2026-09-19,25,11,24,44.0,3473.00
grand_baikal,Отель Гранд Байкал,2026-09-19,64,11,22,17.19,3956.00
best_eastern_hotel_zvezda,Отель Звезда,2026-09-19,65,56,114,86.15,7118.00
international_hotel_sayen,SAYEN,2026-09-19,25,18,36,72.0,18000.00
vozdushnaya_gavan,Отель Воздушная Гавань,2026-09-19,140,24,48,17.14,5343.00
guest_house_baykaliya,Байкалия,2026-09-19,0,5,10,100.0,7421.00
lyuks_hotel_4,Отель Люкс,2026-09-19,15,13,27,86.67,2473.00
malinovka_3,Малиновка,2026-09-19,0,3,10,100.0,3463.00
miniotel_medveditsa,Меблированные комнаты Медведица,2026-09-19,0,8,15,100.0,4660.00
bolshoe_puteshestvie_hotel,Кемпинг Отель Ольхон,2026-09-19,10,10,29,100.0,3755.00
inn_oasis_2,База отдыха Оазис,2026-09-19,13,10,19,76.92,4947.00
hotel_harats_inn,Отель Harat's inn,2026-09-19,12,9,18,75.0,4352.00
victory_hotel_4,Гостиница Виктория,2026-09-19,30,25,50,83.33,3800.00
mini_hotel_vizit,Гостиница Визит,2026-09-19,8,3,7,37.5,2671.00
history_boutiquehotel,Отель HISTORY Бутик-отель и СПА,2026-09-19,40,54,108,100.0,22443.75
mini_hotel_baikal,Отель Байкал терра,2026-09-19,18,1,2,5.56,3500.00
inn_business_hall,Отель Business Hall,2026-09-19,18,15,29,83.33,3790.00
baikal_business_center_hotel,Отель Байкал Бизнес Центр,2026-09-19,59,8,16,13.56,6600.00
hotel_arakhis,Отель Арахис,2026-09-19,8,3,8,37.5,4451.00
minihotel_albatros,Гостиница Альбатрос,2026-09-19,12,9,20,75.0,2900.00
