ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
evropa_hotel,Отель Европа,2026-09-22,58,6,12,10.34,6120.00
tajga_hotel,Отель Тайга,2026-09-22,44,10,22,22.73,6000.00
hotel_olkhonhill,Отель Olkhon-hill,2026-09-22,17,16,32,94.12,5500.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-09-22,56,25,45,44.64,3640.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-09-22,100,26,52,26.0,7500.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-09-22,48,3,8,6.25,3500.00
grand_baikal,Отель Гранд Байкал,2026-09-22,64,11,22,17.19,3956.00
podlemorie_hotel,Отель Подлеморье,2026-09-22,14,7,14,50.0,5500.00
otel_irkut,Отель Иркут,2026-09-22,30,16,30,53.33,3350.00
irkutsk_city_center,Отель Иркутск Сити Центр,2026-09-22,206,5,10,2.43,12000.00
larus,Отель Ларус,2026-09-22,14,4,8,28.57,3784.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-09-22,46,33,66,71.74,18000.00
baykal_shale_guest_house,Байкал Шале,2026-09-22,11,15,35,100.0,4452.00
hotel_flagman_olkhona,Отель Флагман Ольхона,2026-09-22,15,2,4,13.33,11078.00
hotel_angara,Отель Ангара-Приоритет,2026-09-22,31,13,28,41.94,3800.00
hotel_anastasiya_2,Отель ГК Анастасия,2026-09-22,26,29,55,100.0,8190.00
divobaykala_flat_1,Диво Байкала 1,2026-09-22,0,1,2,100.0,2550.00
gostevoy_dom_sunrise,Sunrise,2026-09-22,0,5,12,100.0,7421.00
baykal_khan_listvyanka,Отель Байкал Хан п.Листвянка,2026-09-22,18,11,22,61.11,6960.00
empire_hotel_3,Гостиница Империя,2026-09-22,49,11,19,22.45,4900.00
hotel_nikola_2,Отель Никола,2026-09-22,27,34,68,100.0,5236.00
bolshoe_puteshestvie_hotel,Кемпинг Отель Ольхон,2026-09-22,10,18,54,100.0,3953.00
international_hotel_sayen,SAYEN,2026-09-22,25,6,12,24.0,16000.00
yakovlev_hotel,Отель Яковлевъ,2026-09-22,25,3,7,12.0,4138.00
baikal_forest_hotel,Отель Форест,2026-09-22,156,2,4,1.28,13135.00
eko_baikalwood_hotel,Отель Белая Чайка,2026-09-22,44,24,50,54.55,13225.00
hotel_harats_inn,Отель Harat's inn,2026-09-22,12,11,22,91.67,4352.00
inn_business_hall,Отель Business Hall,2026-09-22,18,17,32,94.44,3790.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-09-22,15,8,16,53.33,3885.00
guest_house_baykaliya,Байкалия,2026-09-22,0,5,10,100.0,7421.00
the_sky_of_lake_baikal,Небо Байкала,2026-09-22,0,12,25,100.0,2968.00
domik_na_kholme_guest_house,Меблированные комнаты Домик на холме,2026-09-22,0,1,3,100.0,16920.00
lyuks_hotel_4,Отель Люкс,2026-09-22,15,3,7,20.0,2473.00
guesthouse_dudeevukh,Меблированные комнаты Дудеевых,2026-09-22,0,2,4,100.0,3661.00
best_eastern_hotel_zvezda,Отель Звезда,2026-09-22,65,23,46,35.38,8602.00
kupechesky_dvor_hotel,Отель Купеческий Дворъ,2026-09-22,14,1,2,7.14,13844.00
inn_oasis_2,База отдыха Оазис,2026-09-22,13,11,21,84.62,4947.00
mini_hotel_baikal,Отель Байкал терра,2026-09-22,18,1,2,5.56,3500.00
malinovka_3,Малиновка,2026-09-22,0,5,14,100.0,2473.00
bajkal_hotel,Отель Байкал,2026-09-22,72,12,23,16.67,11500.00
