ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
evropa_hotel,Отель Европа,2026-09-21,58,11,11,18.97,5040.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-09-21,56,28,52,50.0,3640.00
hotel_olkhonhill,Отель Olkhon-hill,2026-09-21,17,16,32,94.12,5500.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-09-21,48,5,12,10.42,3500.00
hotel_flagman_olkhona,Отель Флагман Ольхона,2026-09-21,15,2,4,13.33,11078.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-09-21,100,28,56,28.0,7500.00
baykal_shale_guest_house,Байкал Шале,2026-09-21,11,15,35,100.0,4452.00
grand_baikal,Отель Гранд Байкал,2026-09-21,64,9,18,14.06,3956.00
baykal_khan_listvyanka,Отель Байкал Хан п.Листвянка,2026-09-21,18,11,22,61.11,6960.00
larus,Отель Ларус,2026-09-21,14,3,6,21.43,3784.00
podlemorie_hotel,Отель Подлеморье,2026-09-21,14,5,10,35.71,5500.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-09-21,46,35,70,76.09,18000.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-09-21,28,1,3,3.57,16000.00
otel_irkut,Отель Иркут,2026-09-21,30,17,33,56.67,4050.00
baikal_business_center_hotel,Отель Байкал Бизнес Центр,2026-09-21,59,7,13,11.86,5400.00
hotel_angara,Отель Ангара-Приоритет,2026-09-21,31,19,42,61.29,3800.00
the_sky_of_lake_baikal,Небо Байкала,2026-09-21,0,10,24,100.0,2968.00
gostevoy_dom_sunrise,Sunrise,2026-09-21,0,5,12,100.0,7421.00
hotel_nikola_2,Отель Никола,2026-09-21,27,22,46,81.48,5236.00
guest_house_baykaliya,Байкалия,2026-09-21,0,5,10,100.0,7421.00
empire_hotel_3,Гостиница Империя,2026-09-21,49,11,19,22.45,4900.00
yakovlev_hotel,Отель Яковлевъ,2026-09-21,25,6,14,24.0,4138.00
bolshoe_puteshestvie_hotel,Кемпинг Отель Ольхон,2026-09-21,10,12,36,100.0,3953.00
international_hotel_sayen,SAYEN,2026-09-21,25,13,26,52.0,18000.00
hotel_harats_inn,Отель Harat's inn,2026-09-21,12,10,20,83.33,4352.00
kupechesky_dvor_hotel,Отель Купеческий Дворъ,2026-09-21,14,8,16,57.14,6922.00
