ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-09-09,100,11,24,11.0,7500.00
taiga_2,Отель Тайга,2026-09-09,101,37,75,36.63,6660.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-09-09,46,16,32,34.78,18000.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-09-09,48,23,59,47.92,3500.00
otel_irkut,Отель Иркут,2026-09-09,30,13,24,43.33,3200.00
hotel_olkhonhill,Отель Olkhon-hill,2026-09-09,17,16,32,94.12,5500.00
hotel_harats_inn,Отель Harat's inn,2026-09-09,12,9,18,75.0,4352.00
hotel_nikola_2,Отель Никола,2026-09-09,27,21,44,77.78,6021.00
divobaykala_flat_1,Диво Байкала 1,2026-09-09,0,1,2,100.0,2600.00
wind_lake_guest_house,Wind Lake,2026-09-09,15,14,28,93.33,14639.00
baykal_khan_listvyanka,Отель Байкал Хан п.Листвянка,2026-09-09,18,9,18,50.0,6960.00
podlemorie_hotel,Отель Подлеморье,2026-09-09,14,2,4,14.29,6500.00
miniotel_good_hotel,Мини-Отель Good Hotel,2026-09-09,6,1,2,16.67,2700.00
hotel_angara,Отель Ангара-Приоритет,2026-09-09,31,10,20,32.26,3800.00
baykal_shale_guest_house,Байкал Шале,2026-09-09,11,14,32,100.0,4700.00
guest_house_baykaliya,Байкалия,2026-09-09,0,5,10,100.0,7421.00
grand_baikal,Отель Гранд Байкал,2026-09-09,64,13,24,20.31,2472.00
inn_business_hall,Отель Business Hall,2026-09-09,18,10,19,55.56,3790.00
empire_hotel_3,Гостиница Империя,2026-09-09,49,4,8,8.16,6800.00
history_boutiquehotel,Отель HISTORY Бутик-отель и СПА,2026-09-09,40,38,76,95.0,22443.75
atlas_hotel_3,Гостиница Атлас,2026-09-09,29,8,20,27.59,4622.40
mini_hotel_vizit,Гостиница Визит,2026-09-09,8,5,11,62.5,2671.00
olkhonstory_guest_house,История Ольхона,2026-09-09,6,12,24,100.0,7048.00
baikal_business_center_hotel,Отель Байкал Бизнес Центр,2026-09-09,59,2,4,3.39,6900.00
eko_baikalwood_hotel,Отель БайкалВуд,2026-09-09,44,58,118,100.0,10925.00
gostevoy_dom_sunrise,Sunrise,2026-09-09,0,4,10,100.0,7421.00
the_sky_of_lake_baikal,Небо Байкала,2026-09-09,0,6,16,100.0,3463.00
larus,Отель Ларус,2026-09-09,14,4,8,28.57,3784.00
lyuks_hotel_4,Отель Люкс,2026-09-09,15,6,13,40.0,2473.00
hotel_anastasiya_2,Отель ГК Анастасия,2026-09-09,26,17,33,65.38,8190.00
domik_na_kholme_guest_house,Меблированные комнаты Домик на холме,2026-09-09,0,1,3,100.0,16920.00
