ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
evropa_hotel,Отель Европа,2026-09-24,58,2,6,3.45,12000.00
tajga_hotel,Отель Тайга,2026-09-24,44,34,82,77.27,3640.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-09-24,100,16,36,16.0,7500.00
vera_baikal,Отель Вера Байкал,2026-09-24,38,33,66,86.84,7400.00
bolshoe_puteshestvie_hotel,Кемпинг Отель Ольхон,2026-09-24,10,13,35,100.0,3953.00
hotel_olkhonhill,Отель Olkhon-hill,2026-09-24,17,16,32,94.12,5500.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-09-24,48,17,41,35.42,3500.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-09-24,56,23,42,41.07,3640.00
hotel_angara,Отель Ангара-Приоритет,2026-09-24,31,4,10,12.9,4500.00
irkutsk_city_center,Отель Иркутск Сити Центр,2026-09-24,206,13,26,6.31,11500.00
guesthouse_dudeevukh,Меблированные комнаты Дудеевых,2026-09-24,0,2,4,100.0,3661.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-09-24,46,18,36,39.13,18000.00
otel_irkut,Отель Иркут,2026-09-24,30,14,24,46.67,3350.00
gostevoy_dom_sunrise,Sunrise,2026-09-24,0,4,10,100.0,7421.00
hotel_anastasiya_2,Отель ГК Анастасия,2026-09-24,26,13,25,50.0,8550.00
baykal_khan_listvyanka,Отель Байкал Хан п.Листвянка,2026-09-24,18,8,16,44.44,6960.00
glempingotel_yolki_recreation_camp,Аян,2026-09-24,0,3,15,100.0,14842.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-09-24,28,13,26,46.43,7800.00
podlemorie_hotel,Отель Подлеморье,2026-09-24,14,1,2,7.14,8500.00
empire_hotel_3,Гостиница Империя,2026-09-24,49,10,17,20.41,4700.00
hotel_flagman_olkhona,Отель Флагман Ольхона,2026-09-24,15,14,28,93.33,6132.00
