ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
irkutsk_city_center,Отель Иркутск Сити Центр,2026-09-14,206,23,46,11.17,10000.00
hotel_angara,Отель Ангара-Приоритет,2026-09-14,31,2,6,6.45,6000.00
hotel_olkhonhill,Отель Olkhon-hill,2026-09-14,17,16,32,94.12,5500.00
bajkal_hotel,Отель Байкал,2026-09-14,72,49,97,68.06,7000.00
baykal_shale_guest_house,Байкал Шале,2026-09-14,11,5,13,45.45,4452.00
podlemorie_hotel,Отель Подлеморье,2026-09-14,14,4,8,28.57,5500.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-09-14,48,3,7,6.25,4100.00
chastny_dom_na_peskakh_guest_house,Частный Дом На Песках,2026-09-14,0,4,10,100.0,2322.00
hotel_harats_inn,Отель Harat's inn,2026-09-14,12,9,18,75.0,4352.00
otel_irkut,Отель Иркут,2026-09-14,30,14,26,46.67,3200.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-09-14,46,32,64,69.57,18000.00
gostevoy_dom_sunrise,Sunrise,2026-09-14,0,5,12,100.0,7421.00
taiga_2,Отель Тайга,2026-09-14,101,16,32,15.84,6660.00
baykal_khan_listvyanka,Отель Байкал Хан п.Листвянка,2026-09-14,18,11,22,61.11,6960.00
guest_house_baykaliya,Байкалия,2026-09-14,0,5,10,100.0,7421.00
the_sky_of_lake_baikal,Небо Байкала,2026-09-14,0,8,15,100.0,3463.00
larus,Отель Ларус,2026-09-14,14,4,8,28.57,3784.00
hotel_nikola_2,Отель Никола,2026-09-14,27,33,68,100.0,6021.00
lyuks_hotel_4,Отель Люкс,2026-09-14,15,1,2,6.67,2968.00
empire_hotel_3,Гостиница Империя,2026-09-14,49,8,14,16.33,5300.00
miniotel_good_hotel,Мини-Отель Good Hotel,2026-09-14,6,2,5,33.33,2200.00
hotel_flagman_olkhona,Отель Флагман Ольхона,2026-09-14,15,23,46,100.0,5143.00
archi_apt_apartments,Отель Baikal Archi Apt,2026-09-14,7,3,7,42.86,3807.00
