ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
irkutsk_city_center,Отель Иркутск Сити Центр,2026-09-11,206,26,52,12.62,10000.00
taiga_2,Отель Тайга,2026-09-11,101,56,113,55.45,5531.00
bajkal_hotel,Отель Байкал,2026-09-11,72,10,20,13.89,13000.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-09-11,48,23,59,47.92,3500.00
tajga_hotel,Отель Тайга,2026-09-11,44,4,12,9.09,5040.00
evropa_hotel,Отель Европа,2026-09-11,58,33,66,56.9,5400.00
hotel_harats_inn,Отель Harat's inn,2026-09-11,12,9,18,75.0,4352.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-09-11,100,35,72,35.0,7500.00
hotel_olkhonhill,Отель Olkhon-hill,2026-09-11,17,16,32,94.12,5500.00
chastny_dom_na_peskakh_guest_house,Частный Дом На Песках,2026-09-11,0,1,2,100.0,2322.00
otel_irkut,Отель Иркут,2026-09-11,30,14,27,46.67,3200.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-09-11,46,15,30,32.61,18000.00
hotel_anastasiya_2,Отель ГК Анастасия,2026-09-11,26,20,39,76.92,8075.00
wind_lake_guest_house,Wind Lake,2026-09-11,15,1,2,6.67,16617.00
baykal_khan_listvyanka,Отель Байкал Хан п.Листвянка,2026-09-11,18,4,8,22.22,6960.00
guest_house_baykaliya,Байкалия,2026-09-11,0,4,8,100.0,7421.00
lyuks_hotel_4,Отель Люкс,2026-09-11,15,10,21,66.67,2473.00
larus,Отель Ларус,2026-09-11,14,4,8,28.57,3784.00
miniotel_good_hotel,Мини-Отель Good Hotel,2026-09-11,6,1,2,16.67,2700.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-09-11,15,3,5,20.0,3330.00
empire_hotel_3,Гостиница Империя,2026-09-11,49,11,19,22.45,4900.00
grand_baikal,Отель Гранд Байкал,2026-09-11,64,11,20,17.19,2472.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-09-11,28,5,14,17.86,8900.00
history_boutiquehotel,Отель HISTORY Бутик-отель и СПА,2026-09-11,40,42,84,100.0,22443.75
hotel_nikola_2,Отель Никола,2026-09-11,27,8,18,29.63,14201.00
podlemorie_hotel,Отель Подлеморье,2026-09-11,14,1,2,7.14,9500.00
inn_business_hall,Отель Business Hall,2026-09-11,18,9,18,50.0,4420.00
