ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
tajga_hotel,Отель Тайга,2026-04-02,44,32,74,72.73,2990.00
irkutsk_city_center,Отель Иркутск Сити Центр,2026-04-02,206,149,298,72.33,5100.00
victory_hotel_4,Гостиница Виктория,2026-04-02,30,21,42,70.0,3800.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-04-02,67,4,4,5.97,4000.00
best_eastern_hotel_zvezda,Отель Звезда,2026-04-02,65,76,152,100.0,5200.00
sobolinka_parkhotel_2,Парк-отель Соболинка,2026-04-02,38,2,2,5.26,6379.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-04-02,28,16,31,57.14,5500.00
vozdushnaya_gavan,Отель Воздушная Гавань,2026-04-02,140,30,60,21.43,4901.00
divobaykala_flat_1,Диво Байкала 1,2026-04-02,0,1,2,100.0,2279.50
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-04-02,100,64,128,64.0,6500.00
bajkal_hotel,Отель Байкал,2026-04-02,72,28,54,38.89,9000.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-04-02,46,37,74,80.43,18000.00
empire_hotel_3,Гостиница Империя,2026-04-02,49,10,17,20.41,4700.00
7_dorog,Гостиница 7 дорог,2026-04-02,19,8,15,42.11,5000.00
angara_hotel,Ангара Отель,2026-04-02,300,108,185,36.0,4250.00
archi_apt_apartments,Отель Baikal Archi Apt,2026-04-02,7,5,10,71.43,3648.00
matreshka_hotel,Отель Матрешка,2026-04-02,35,47,83,100.0,3780.00
inn_business_hall,Отель Business Hall,2026-04-02,18,11,22,61.11,3530.00
apartamentyi_v_irkutske,Меблированные комнаты в Иркутске,2026-04-02,0,3,6,100.0,1582.00
baykal_shale_guest_house,Байкал Шале,2026-04-02,11,6,15,54.55,3463.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-04-02,15,12,19,80.0,4440.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-04-02,56,35,60,62.5,3260.00
international_hotel_sayen,SAYEN,2026-04-02,25,18,38,72.0,18000.00
otel_irkut,Отель Иркут,2026-04-02,30,18,34,60.0,3300.00
miniotel_good_hotel,Мини-Отель Good Hotel,2026-04-02,6,6,13,100.0,2200.00
minihotel_panda,Отель ДиаДэй,2026-04-02,9,5,11,55.56,2880.00
baikal_business_center_hotel,Отель Байкал Бизнес Центр,2026-04-02,59,8,15,13.56,4800.00
grand_baikal,Отель Гранд Байкал,2026-04-02,64,6,12,9.38,9446.00
flagman_hotel_4,Отель Флагман,2026-04-02,13,6,8,46.15,6500.00
guest_house_baykaliya,Байкалия,2026-04-02,0,5,15,100.0,7421.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,2026-04-02,25,33,71,100.0,3362.00
baikal_forest_hotel,Отель Baikal Forest,2026-04-02,156,215,449,100.0,5668.00
gostevoy_dom_sunrise,Sunrise,2026-04-02,0,4,10,100.0,8410.00
hotel_nikola_2,Отель Никола,2026-04-02,27,38,76,100.0,5549.00
minihotel_albatros,Гостиница Альбатрос,2026-04-02,12,12,28,100.0,2700.00
evropa_hotel,Отель Европа,2026-04-02,58,33,53,56.9,3485.00
montana_hostel,Меблированные комнаты Montana,2026-04-02,9,11,12,100.0,800.00
