ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
victory_hotel_4,Гостиница Виктория,2026-03-30,30,2,4,6.67,4300.00
irkutsk_city_center,Отель Иркутск Сити Центр,2026-03-30,206,100,200,48.54,6200.00
tajga_hotel,Отель Тайга,2026-03-30,44,16,38,36.36,4600.00
sobolinka_parkhotel_2,Парк-отель Соболинка,2026-03-30,38,2,2,5.26,6107.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-03-30,28,12,24,42.86,5500.00
divobaykala_flat_1,Диво Байкала 1,2026-03-30,0,1,2,100.0,2182.50
yakovlev_hotel,Отель Яковлевъ,2026-03-30,25,7,16,28.0,2727.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-03-30,46,40,80,86.96,18000.00
bajkal_hotel,Отель Байкал,2026-03-30,72,28,54,38.89,9000.00
empire_hotel_3,Гостиница Империя,2026-03-30,49,10,17,20.41,5100.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-03-30,15,7,11,46.67,3330.00
apartamentyi_v_irkutske,Меблированные комнаты в Иркутске,2026-03-30,0,3,6,100.0,1582.00
miniotel_good_hotel,Мини-Отель Good Hotel,2026-03-30,6,6,13,100.0,2200.00
otel_irkut,Отель Иркут,2026-03-30,30,14,28,46.67,3500.00
archi_apt_apartments,Отель Baikal Archi Apt,2026-03-30,7,2,5,28.57,3556.00
inn_business_hall,Отель Business Hall,2026-03-30,18,16,32,88.89,3530.00
international_hotel_sayen,SAYEN,2026-03-30,25,15,34,60.0,18000.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-03-30,100,35,71,35.0,7400.00
minihotel_panda,Отель ДиаДэй,2026-03-30,9,5,11,55.56,2880.00
guest_house_baykaliya,Байкалия,2026-03-30,0,5,15,100.0,7421.00
baikal_business_center_hotel,Отель Байкал Бизнес Центр,2026-03-30,59,6,12,10.17,7500.00
hotel_nikola_2,Отель Никола,2026-03-30,27,41,84,100.0,6558.00
flagman_hotel_4,Отель Флагман,2026-03-30,13,5,10,38.46,6000.00
7_dorog,Гостиница 7 дорог,2026-03-30,19,12,23,63.16,6190.00
baykal_khan_listvyanka,Отель Ларч,2026-03-30,18,13,33,72.22,6000.00
grand_baikal,Отель Гранд Байкал,2026-03-30,64,2,4,3.12,9446.00
arena_g_irkutsk,Отель Арена Иркутск,2026-03-30,15,16,30,100.0,3128.00
angara_hotel,Ангара Отель,2026-03-30,300,66,106,22.0,5250.00
gostevoy_dom_sunrise,Sunrise,2026-03-30,0,5,12,100.0,8410.00
hotel_soyuz_2,Жилое помещение Союз,2026-03-30,84,52,104,61.9,5600.00
mayak_hotel_listvyanka,Отель Маяк,2026-03-30,54,37,67,68.52,5940.00
burduguz_hotel_2,Парк-Отель Бурдугуз,2026-03-30,69,12,24,17.39,19500.00
baikal_forest_hotel,Отель Baikal Forest,2026-03-30,156,119,243,76.28,4923.00
podlemorie_hotel,Отель Подлеморье,2026-03-30,14,9,19,64.29,4000.00
montana_hostel,Меблированные комнаты Montana,2026-03-30,9,8,8,88.89,800.00
baykal_guest_house_3,Меблированные комнаты Байкал,2026-03-30,0,14,21,100.0,2473.00
best_eastern_hotel_zvezda,Отель Звезда,2026-03-30,65,62,124,95.38,5242.00
dom_baykal_guest_house,Меблированные комнаты Дом Байкал,2026-03-30,15,15,42,100.0,3181.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,2026-03-30,25,32,68,100.0,3362.00
hotel_nataly_2,Отель Натали,2026-03-30,12,6,10,50.0,3800.00
vozdushnaya_gavan,Отель Воздушная Гавань,2026-03-30,140,29,58,20.71,5040.00
aristokrat_hotel,Отель Аристократ,2026-03-30,12,9,17,75.0,3900.00
beliy_sobol_parkhotel,Парк-отель Белый Соболь,2026-03-30,32,2,2,6.25,40000.00
atlas_hotel_3,Гостиница Атлас,2026-03-30,29,8,17,27.59,4526.10
gostinitsa_undina,Отель Ундина,2026-03-30,30,13,24,43.33,8905.00
miniotel_medveditsa,Меблированные комнаты Медведица,2026-03-30,0,8,16,100.0,4660.00
otel_tsentral,Отель Централь,2026-03-30,48,18,36,37.5,7500.00
vera_baikal,Отель Вера Байкал,2026-03-30,38,51,102,100.0,7790.00
less_guest_house,Меблированные комнаты Лесс,2026-03-30,0,7,13,100.0,9845.00
evropa_hotel,Отель Европа,2026-03-30,58,8,16,13.79,5525.00
baikal_view_hotel,Baikal View Hotel,2026-03-30,99,58,116,58.59,9200.00
ibis_irkutsk_center,Отель Ибис Иркутск Центр,2026-03-30,128,24,47,18.75,6450.00
legend_of_baikal,Отель Легенда Байкала,2026-03-30,35,8,15,22.86,5000.00
lotos_hotel,Отель Лотос,2026-03-30,23,6,14,26.09,3150.00
kupechesky_dvor_hotel,Отель Купеческий Дворъ,2026-03-30,14,12,24,85.71,6700.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-03-30,56,51,92,91.07,4100.00
mini_hotel_vizit,Гостиница Визит,2026-03-30,8,7,15,87.5,4000.00
nebo_baykala_guest_house,Небо Байкала,2026-03-30,0,6,13,100.0,3000.00
matreshka_hotel,Отель Матрешка,2026-03-30,35,19,32,54.29,4788.00
baikalskie_prostory,Байкальские просторы,2026-03-30,8,6,14,75.0,3500.00
amurskiy,Отель Амурский,2026-03-30,17,14,28,82.35,14000.00
malinovka_3,Малиновка,2026-03-30,0,0,0,0.0,
lada_8,Отель Гостиница ЛАДА,2026-03-30,22,0,0,0.0,
city_park_hotel_13,Меблированные комнаты City Park,2026-03-30,0,6,6,100.0,2185.00
baykal_shale_guest_house,Байкал Шале,2026-03-30,11,7,17,63.64,3500.00
