ota_hotel_id,name,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,date,min_price
city_park_hotel_13,Меблированные комнаты City Park,0,6,6,0.0,2026-03-25,2162.00
armat_hotel,Отель Armat,40,55,111,137.5,2026-03-25,7800.00
angara_hotel,Ангара Отель,300,53,93,17.67,2026-03-25,5250.00
burduguz_hotel_2,Парк-Отель Бурдугуз,69,14,28,20.29,2026-03-25,19500.00
hotel_soyuz_2,Жилое помещение Союз,84,76,152,90.48,2026-03-25,5600.00
montana_hostel,Меблированные комнаты Montana,9,7,7,77.78,2026-03-25,800.00
grand_baikal,Отель Гранд Байкал,64,5,9,7.81,2026-03-25,10336.00
hotel_nataly_2,Отель Натали,12,6,10,50.0,2026-03-25,3800.00
baykal_guest_house_3,Меблированные комнаты Байкал,0,10,16,0.0,2026-03-25,2770.00
yakovlev_hotel,Отель Яковлевъ,25,12,24,48.0,2026-03-25,2712.00
podlemorie_hotel,Отель Подлеморье,14,11,23,78.57,2026-03-25,4500.00
gostinitsa_undina,Отель Ундина,30,13,24,43.33,2026-03-25,8905.00
lotos_hotel,Отель Лотос,23,6,12,26.09,2026-03-25,2850.00
dom_baykal_guest_house,Меблированные комнаты Дом Байкал,15,15,44,100.0,2026-03-25,3097.00
mayak_hotel_listvyanka,Отель Маяк,54,82,154,151.85,2026-03-25,5940.00
miniotel_medveditsa,Меблированные комнаты Медведица,0,7,14,0.0,2026-03-25,4660.00
marx_hotel,Отель Marx Hotel,26,11,22,42.31,2026-03-25,5700.00
mihail_strogov,Отель Михаил Строгов,20,3,6,15.0,2026-03-25,5722.00
baikal_view_hotel,Baikal View Hotel,99,62,128,62.63,2026-03-25,9103.00
aristokrat_hotel,Отель Аристократ,12,4,6,33.33,2026-03-25,4500.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,25,35,75,140.0,2026-03-25,3362.00
alpari,Гостиница Альпари,10,5,10,50.0,2026-03-25,2216.00
mini_hotel_vizit,Гостиница Визит,8,7,15,87.5,2026-03-25,3958.00
alaniya,Алания,0,12,33,0.0,2026-03-25,3958.00
baikal_forest_hotel,Отель Baikal Forest,156,74,153,47.44,2026-03-25,4923.00
baikalskie_prostory,Байкальские просторы,8,7,16,87.5,2026-03-25,3463.00
baykal_khan_listvyanka,Отель Ларч,18,13,31,72.22,2026-03-25,6000.00
nebo_baykala_guest_house,Небо Байкала,0,5,12,0.0,2026-03-25,2968.00
legend_of_baikal,Отель Легенда Байкала,35,17,31,48.57,2026-03-25,5000.00
less_guest_house,Меблированные комнаты Лесс,0,7,13,0.0,2026-03-25,9845.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,56,42,79,75.0,2026-03-25,4070.00
amurskiy,Отель Амурский,17,16,36,94.12,2026-03-25,14000.00
evropa_hotel,Отель Европа,58,4,8,6.9,2026-03-25,10700.00
ibis_irkutsk_center,Отель Ибис Иркутск Центр,128,12,23,9.38,2026-03-25,5250.00
malinovka_3,Малиновка,0,4,10,0.0,2026-03-25,3624.00
arena_g_irkutsk,Отель Арена Иркутск,15,14,27,93.33,2026-03-25,3128.00
kupechesky_dvor_hotel,Отель Купеческий Дворъ,14,13,26,92.86,2026-03-25,6625.00
vesta_hotel_3,Отель Веста,27,19,40,70.37,2026-03-25,3000.00
hotel_rodina_grand_hotel_spa_irkutsk_5,Отель RODINA Grand Hotel & SPA Irkutsk 5*,79,32,64,40.51,2026-03-25,46000.00
baykal_shale_guest_house,Байкал Шале,11,6,14,54.55,2026-03-25,3463.00
hotel_barguzin,Меблированные комнаты Баргузин,0,4,4,0.0,2026-03-25,7916.00
eko_baikalwood_hotel,Отель Байкальский лес (BaikalWood Hotel&SPA),44,16,32,36.36,2026-03-25,13800.00
kalina_house_olkhon_baikal_guest_house,Конкордия,8,7,10,87.5,2026-03-25,8407.00
miniotel_serdtse_baykala,Сердце Байкала,0,2,2,0.0,2026-03-25,20285.00
yolochka,Меблированные комнаты Ёлочка,6,9,18,150.0,2026-03-25,3700.00
taiga_2,Отель Taiga,101,17,17,16.83,2026-03-25,6781.00
gostevoy_dom_briz_3,Меблированные комнаты БРИЗ,16,8,18,50.0,2026-03-25,4452.00
shelest,Shelest,0,4,8,0.0,2026-03-25,4908.00
riderside,Гостиница Riverside,8,0,0,0.0,2026-03-25,3304.00
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,119,104,184,87.39,2026-03-25,5232.50
hotel_sozvezdie_baikala,Отель Созвездие Байкала,22,9,18,40.91,2026-03-25,5900.00
hotel_baikal_best_edelweiss,Baikal Best Edelweiss,10,7,16,70.0,2026-03-25,5145.00
krestovaya_pad_hotel,Гостиница Крестовая падь,27,6,10,22.22,2026-03-25,9500.00
lazurny_bereg_hotel_,Гостиница Лазурный берег,65,9,18,13.85,2026-03-25,5000.00
hotel_kosmos_5,Отель Космос,16,8,17,50.0,2026-03-25,3636.00
hotel_yubileinaya__2,Гостиница Юбилейная,23,0,0,0.0,2026-03-25,2659.00
lada_8,Отель Гостиница ЛАДА,22,12,27,54.55,2026-03-25,4800.00
green_hotel_,Грин Отель,22,15,26,68.18,2026-03-25,3543.75
u_istoka_hotel,Гостиница У Истока,24,8,19,33.33,2026-03-25,3400.00
kheyvitsa_guest_house,Отель Гостевой Дом Хейвица,8,7,13,87.5,2026-03-25,4650.00
hotel_olimpiada,Олимпиада,29,10,10,34.48,2026-03-25,800.00
private_house_uedinenny_dom_na_beregu_zhivopisnoy_zavodi,Байкал 51,0,1,1,0.0,2026-03-25,24243.00
olkhonstory_guest_house,Ольхон стори,6,4,6,66.67,2026-03-25,8247.00
ozerny_tulun_sports_complex_na_karbysheva_185_apartment,Спорткомплекс Озерный Тулун на Карбышева 185,0,2,4,0.0,2026-03-25,3562.00
flagman_hotel,Отель Флагман,10,4,8,40.0,2026-03-25,5500.00
gostinitsa_solntse,Гостиница Солнце,58,8,12,13.79,2026-03-25,8904.00
hotel_gostinitsa_dinamo,Отель Динамо,39,22,42,56.41,2026-03-25,1128.00
lenatour,Отель  Ленатур,8,3,7,37.5,2026-03-25,3096.00
domik_na_kholme_guest_house,Меблированные комнаты Домик на холме,0,1,3,0.0,2026-03-25,15040.00
hotel_khotej,Отель Хотэй,25,25,50,100.0,2026-03-25,10925.00
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,65,31,60,47.69,2026-03-25,11500.00
parus_18,Курортный отель Парус,17,11,25,64.71,2026-03-25,6015.00
nochleg_i_zavtrak_bb_shambala,Загородный отель Шамбала,10,10,20,100.0,2026-03-25,5835.00
uda_2,Отель УДА,45,35,53,77.78,2026-03-25,1682.00
hotel_anastasiya_2,Отель ГК Анастасия,26,31,57,119.23,2026-03-25,10500.00
hotel_pushkin_2,Отель ПушкинЪ,23,2,4,8.7,2026-03-25,7001.00
wind_lake_guest_house,Wind Lake,0,14,22,0.0,2026-03-25,11632.00
royal_hotel_33,Отель Рояль,27,16,30,59.26,2026-03-25,4400.00
gostinitsa_ustilim,Усть-Илим,80,13,15,16.25,2026-03-25,1809.00
u_lukomorya_4,У Лукоморья,0,5,5,0.0,2026-03-25,11379.00
aura_living_quarters,Меблированные комнаты Аура,0,6,6,0.0,2026-03-25,8173.00
hotel_flagman_olkhona,Отель Флагман Ольхона,15,21,43,140.0,2026-03-25,5460.00
dream_of_baikal_hotel,Отель Dream of Baikal,19,16,28,84.21,2026-03-25,6530.00
bely_bereg,Отель Белый берег,5,4,10,80.0,2026-03-25,6300.00
v_samom_tsentre_irkutska_minihotel,Отель В Сердце Иркутска,6,10,20,166.67,2026-03-25,4680.00
praskovya_guest_house,Отель Прасковья,12,5,7,41.67,2026-03-25,1781.00
beliy_sobol_parkhotel,Парк-отель Белый Соболь,32,9,19,28.12,2026-03-25,7000.00
irkutsk_city_lodge,Отель Иркутск Сити Лодж,4,4,8,100.0,2026-03-25,4154.00
hotel_kurshavel_,Отель Куршавель,15,1,2,6.67,2026-03-25,3881.00
oktyabrskaya_minihotel,Октябрьская,0,5,9,0.0,2026-03-25,2000.00
guest_house_vremena_goda,Времена Года,24,1,2,4.17,2026-03-25,7800.00
sportkompleks_ozerny_tulun_hotel,Спорткомплекс Озерный Тулун,0,1,1,0.0,2026-03-25,4452.00
luna_hotel_9,Отель Луна,22,3,5,13.64,2026-03-25,3000.00
tri_kita_2,Отель Три Кита,10,5,10,50.0,2026-03-25,2537.00
smart_hotel_kdo_irkutsk_hotel,Отель Smart Hotel Иркутск,7,6,14,85.71,2026-03-25,1699.00
gostevoy_dom_melodiya_baykala,Гостевой дом Мелодия Байкала,0,1,2,0.0,2026-03-25,4500.00
yupiter,Юпитер,23,3,6,13.04,2026-03-25,3000.00
brusinka,Меблированные комнаты Брусника,3,1,3,33.33,2026-03-25,2473.00
hotel_angara,Отель Ангара-Приоритет,31,11,23,35.48,2026-03-25,4500.00
pekin_hotel,Отель Пекин,86,75,75,87.21,2026-03-25,4898.00
vitim,Витим,0,2,4,0.0,2026-03-25,2989.00
the_hotel_on_volzhskaya,Гостиница на Волжской,30,16,45,53.33,2026-03-25,2840.00
history_boutiquehotel,Отель HISTORY Бутик-отель и СПА,40,33,66,82.5,2026-03-25,22443.75
flagman_hotel_4,Отель Флагман,13,3,6,23.08,2026-03-25,6000.00
katantsa_hotel,Отель Катанца,19,19,35,100.0,2026-03-25,3500.00
hotelclub_ice,Отель Сибирская резиденция Лёд Байкала,0,2,2,0.0,2026-03-25,25000.00
loft_house_38_guest_house,Loft House 38,0,4,6,0.0,2026-03-25,12369.00
dauria_hotel_2,Отель Даурия,4,27,53,675.0,2026-03-25,5500.00
modul,Гостиница Комфорт,12,0,0,0.0,2026-03-25,
momant_house_recreation_camp,Momant house,0,0,0,0.0,2026-03-25,
lyuks_hotel_4,Отель Люкс,15,8,11,53.33,2026-03-25,2500.00
magnetit,Отель Магнетит,55,16,18,29.09,2026-03-25,3100.00
bajkalskie_sezonyi,Отель Парк Байкальские сезоны,22,18,35,81.82,2026-03-25,14850.00
larus,Отель Ларус,14,0,0,0.0,2026-03-25,
tikhaya_gavan_4,"Отель ""Тихая Гавань""",12,3,7,25.0,2026-03-25,4100.00
vostochnaia,Гостиница Восточная,26,0,0,0.0,2026-03-25,
hotel_shvedka,Отель ШВЕДКА,29,3,3,10.34,2026-03-25,3600.00
recreation_complex_altan,Парк-Отель Алтан,21,0,0,0.0,2026-03-25,
gostevoi_dom_margobai,Отель Маргобай,14,26,42,185.71,2026-03-25,1894.00
metelitsa_6,Отель Метелица,5,1,2,20.0,2026-03-25,2392.00
pribaikalskaya_hotel,Гостиница Прибайкальская,87,4,6,4.6,2026-03-25,5700.00
gloria_20,Отель Глория,14,3,3,21.43,2026-03-25,6300.00
gostevoj_dom_otdyih_na_bajkale,Отель Отдых на Байкале,11,0,0,0.0,2026-03-25,
olkhon_house_guest_family_house,Olkhon Family House,0,0,0,0.0,2026-03-25,
trakstop_38_2,Trakstop 38,11,1,1,9.09,2026-03-25,9717.00
zvezda_kochevnika,Отель Звезда Кочевника,0,82,180,0.0,2026-03-25,13242.00
planeta_9,Планета,33,6,12,18.18,2026-03-25,3000.00
mir_baykala_hotel,Отель Мир Байкала,29,17,34,58.62,2026-03-25,15945.00
baikal_capsule_hostel,Байкал Капсул (Байкальская капсула),0,8,8,0.0,2026-03-25,1165.00
komilfo_2,Отель Комильфо,12,7,7,58.33,2026-03-25,3500.00
gostevoy_dom_isiger_baikal,Гостевой дом ISIGER BAIKAL,0,0,0,0.0,2026-03-25,
gostevoy_dom_mandarkhan_obaykal,"Мандархан, о.Байкал",0,1,1,0.0,2026-03-25,16815.00
glemping_hygge_barn,Hygge Barn,0,2,2,0.0,2026-03-25,12500.00
izumrud_hotel_7,Отель Изумруд,9,6,6,66.67,2026-03-25,3500.00
dlya_kompanii_guest_house,Для компании,0,1,1,0.0,2026-03-25,30000.00
v_russkom_stile_guest_house,Меблированные комнаты в Русском Стиле,0,0,0,0.0,2026-03-25,
gostevoy_dom_forest_home,Forest Home,0,0,0,0.0,2026-03-25,
hotel_harats_inn,Отель Harat's inn,12,12,12,100.0,2026-03-25,4000.00
azatai_park_hotel,"Парк-отель ""Азатай""",0,40,84,0.0,2026-03-25,15286.00
