ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
grand_baikal,Отель Гранд Байкал,2026-04-11,64,10,19,15.62,2917.00
sobolinka_parkhotel_2,Парк-отель Соболинка,2026-04-11,38,3,5,7.89,2698.00
tajga_hotel,Отель Тайга,2026-04-11,44,31,79,70.45,2990.00
victory_hotel_4,Гостиница Виктория,2026-04-11,30,26,52,86.67,2900.00
yakovlev_hotel,Отель Яковлевъ,2026-04-11,25,10,22,40.0,2819.00
irkutsk_city_center,Отель Иркутск Сити Центр,2026-04-11,206,116,232,56.31,5500.00
best_eastern_hotel_zvezda,Отель Звезда,2026-04-11,65,62,124,95.38,4500.00
vozdushnaya_gavan,Отель Воздушная Гавань,2026-04-11,140,64,115,45.71,4594.00
minihotel_albatros,Гостиница Альбатрос,2026-04-11,12,10,26,83.33,2700.00
flagman_hotel_4,Отель Флагман,2026-04-11,13,6,9,46.15,6000.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-04-11,28,34,67,121.43,5000.00
dizajnerskaya_kvartira_v_tsentre_irkutska,Квартира в центре Иркутска,2026-04-11,0,1,1,0.0,4877.00
bajkal_hotel,Отель Байкал,2026-04-11,72,58,114,80.56,9000.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-04-11,100,65,133,65.0,6500.00
baikal_business_center_hotel,Отель Байкал Бизнес Центр,2026-04-11,59,2,4,3.39,6300.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-04-11,46,40,80,86.96,14500.00
hotel_nikola_2,Отель Никола,2026-04-11,27,41,84,151.85,5549.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-04-11,56,45,85,80.36,3182.00
atlas_hotel_3,Гостиница Атлас,2026-04-11,29,6,13,20.69,4140.90
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-04-11,15,14,24,93.33,3885.00
hotel_rodina_grand_hotel_spa_irkutsk_5,Отель RODINA Grand Hotel & SPA Irkutsk 5*,2026-04-11,79,33,66,41.77,46000.00
podlemorie_hotel,Отель Подлеморье,2026-04-11,14,12,25,85.71,4000.00
angara_hotel,Ангара Отель,2026-04-11,300,63,109,21.0,4250.00
otel_irkut,Отель Иркут,2026-04-11,30,15,27,50.0,2500.00
archi_apt_apartments,Отель Baikal Archi Apt,2026-04-11,7,6,13,85.71,2880.00
matreshka_hotel,Отель Матрешка,2026-04-11,35,35,61,100.0,3828.00
baikal_view_hotel,Baikal View Hotel,2026-04-11,99,62,128,62.63,9103.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,2026-04-11,25,35,75,140.0,3400.00
miniotel_serdtse_baykala,Сердце Байкала,2026-04-11,0,3,4,0.0,12369.00
minihotel_panda,Отель ДиаДэй,2026-04-11,9,5,12,55.56,2880.00
uda_2,Отель УДА,2026-04-11,45,33,49,73.33,1682.00
