ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
victory_hotel_4,Гостиница Виктория,2026-03-27,30,44,88,100.0,3300.00
tajga_hotel,Отель Тайга,2026-03-27,44,21,44,47.73,2990.00
vera_baikal,Отель Вера Байкал,2026-03-27,38,40,80,100.0,7790.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-03-27,67,2,2,2.99,3400.00
irkutsk_city_center,Отель Иркутск Сити Центр,2026-03-27,206,140,280,67.96,6200.00
sobolinka_parkhotel_2,Парк-отель Соболинка,2026-03-27,38,1,1,2.63,8457.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-03-27,46,40,80,86.96,18000.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-03-27,15,9,13,60.0,3330.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-03-27,28,23,46,82.14,5500.00
empire_hotel_3,Гостиница Империя,2026-03-27,49,10,17,20.41,4900.00
miniotel_good_hotel,Мини-Отель Good Hotel,2026-03-27,6,3,6,50.0,2200.00
international_hotel_sayen,SAYEN,2026-03-27,25,19,42,76.0,20000.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-03-27,56,10,11,17.86,4031.00
bajkal_hotel,Отель Байкал,2026-03-27,72,23,45,31.94,9000.00
otel_irkut,Отель Иркут,2026-03-27,30,14,25,46.67,3200.00
minihotel_panda,Отель ДиаДэй,2026-03-27,9,6,14,66.67,2880.00
inn_business_hall,Отель Business Hall,2026-03-27,18,17,32,94.44,3030.00
archi_apt_apartments,Отель Baikal Archi Apt,2026-03-27,7,6,13,85.71,3798.00
hotel_nikola_2,Отель Никола,2026-03-27,27,28,58,100.0,5044.00
baikal_business_center_hotel,Отель Байкал Бизнес Центр,2026-03-27,59,7,13,11.86,6000.00
apartamentyi_v_irkutske,Меблированные комнаты в Иркутске,2026-03-27,0,3,6,100.0,1582.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-03-27,100,38,78,38.0,7499.00
