ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
klubnyij_kvartal_apartments,Клубный Квартал,2026-04-07,67,3,3,4.48,5600.00
victory_hotel_4,Гостиница Виктория,2026-04-07,30,14,28,46.67,4300.00
best_eastern_hotel_zvezda,Отель Звезда,2026-04-07,65,45,90,69.23,5545.00
irkutsk_city_center,Отель Иркутск Сити Центр,2026-04-07,206,31,62,15.05,7000.00
tajga_hotel,Отель Тайга,2026-04-07,44,16,41,36.36,4600.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-04-07,28,12,24,42.86,5500.00
beliy_sobol_parkhotel,Парк-отель Белый Соболь,2026-04-07,32,22,52,68.75,8200.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-04-07,46,38,76,82.61,14500.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-04-07,100,44,94,44.0,7000.00
bajkal_hotel,Отель Байкал,2026-04-07,72,31,60,43.06,9000.00
angara_hotel,Ангара Отель,2026-04-07,300,91,153,30.33,4250.00
apartamentyi_v_irkutske,Меблированные комнаты в Иркутске,2026-04-07,0,2,4,0.0,1582.00
miniotel_good_hotel,Мини-Отель Good Hotel,2026-04-07,6,2,5,33.33,2200.00
empire_hotel_3,Гостиница Империя,2026-04-07,49,10,17,20.41,4700.00
otel_irkut,Отель Иркут,2026-04-07,30,20,35,66.67,3000.00
international_hotel_sayen,SAYEN,2026-04-07,25,14,30,56.0,18000.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-04-07,15,12,19,80.0,3219.00
baykal_shale_guest_house,Байкал Шале,2026-04-07,11,7,17,63.64,3463.00
inn_business_hall,Отель Business Hall,2026-04-07,18,14,28,77.78,3530.00
flagman_hotel_4,Отель Флагман,2026-04-07,13,1,3,7.69,7500.00
baikal_business_center_hotel,Отель Байкал Бизнес Центр,2026-04-07,59,7,12,11.86,4800.00
burduguz_hotel_2,Парк-Отель Бурдугуз,2026-04-07,69,12,24,17.39,19500.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-04-07,56,45,93,80.36,3456.00
7_dorog,Гостиница 7 дорог,2026-04-07,19,3,8,15.79,7000.00
baikal_forest_hotel,Отель Baikal Forest,2026-04-07,156,83,171,53.21,4969.00
miniotel_serdtse_baykala,Сердце Байкала,2026-04-07,0,4,6,0.0,12369.00
guest_house_baykaliya,Байкалия,2026-04-07,0,6,18,0.0,7421.00
gostevoy_dom_sunrise,Sunrise,2026-04-07,0,5,12,0.0,8410.00
minihotel_panda,Отель ДиаДэй,2026-04-07,9,5,12,55.56,2880.00
minihotel_albatros,Гостиница Альбатрос,2026-04-07,12,1,2,8.33,3000.00
archi_apt_apartments,Отель Baikal Archi Apt,2026-04-07,7,6,13,85.71,3323.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,2026-04-07,25,31,67,124.0,3362.00
podlemorie_hotel,Отель Подлеморье,2026-04-07,14,14,30,100.0,3500.00
hotel_nikola_2,Отель Никола,2026-04-07,27,41,82,151.85,5482.00
evropa_hotel,Отель Европа,2026-04-07,58,26,40,44.83,4900.00
montana_hostel,Меблированные комнаты Montana,2026-04-07,9,6,7,66.67,800.00
matreshka_hotel,Отель Матрешка,2026-04-07,35,37,65,105.71,3668.00
yakovlev_hotel,Отель Яковлевъ,2026-04-07,25,15,31,60.0,2712.00
baykal_guest_house_3,Меблированные комнаты Байкал,2026-04-07,0,17,22,0.0,1979.00
arena_g_irkutsk,Отель Арена Иркутск,2026-04-07,15,16,30,106.67,3128.00
gostinitsa_undina,Отель Ундина,2026-04-07,30,13,24,43.33,7916.00
mayak_hotel_listvyanka,Отель Маяк,2026-04-07,54,66,128,122.22,5000.00
atlas_hotel_3,Гостиница Атлас,2026-04-07,29,2,3,6.9,5103.90
otel_tsentral,Отель Централь,2026-04-07,48,17,34,35.42,6500.00
kupechesky_dvor_hotel,Отель Купеческий Дворъ,2026-04-07,14,13,26,92.86,6857.00
lotos_hotel,Отель Лотос,2026-04-07,23,13,28,56.52,1150.00
hotel_barguzin,Меблированные комнаты Баргузин,2026-04-07,0,4,4,0.0,7916.00
ibis_irkutsk_center,Отель Ибис Иркутск Центр,2026-04-07,128,23,45,17.97,5250.00
vera_baikal,Отель Вера Байкал,2026-04-07,38,48,96,126.32,6270.00
yolochka,Меблированные комнаты Ёлочка,2026-04-07,6,9,18,150.0,3700.00
baikal_view_hotel,Baikal View Hotel,2026-04-07,99,60,124,60.61,9103.00
alaniya,Алания,2026-04-07,0,12,33,0.0,3958.00
less_guest_house,Меблированные комнаты Лесс,2026-04-07,0,7,13,0.0,9845.00
guest_house_vremena_goda,Времена Года,2026-04-07,24,2,4,8.33,5800.00
hotel_nataly_2,Отель Натали,2026-04-07,12,6,10,50.0,3800.00
ozerny_tulun_sports_complex_na_karbysheva_185_apartment,Спорткомплекс Озерный Тулун на Карбышева 185,2026-04-07,0,2,4,0.0,3560.00
lada_8,Отель Гостиница ЛАДА,2026-04-07,22,13,28,59.09,3600.00
legend_of_baikal,Отель Легенда Байкала,2026-04-07,35,21,37,60.0,5000.00
baykal_khan_listvyanka,Отель Ларч,2026-04-07,18,17,41,94.44,6000.00
hotel_rodina_grand_hotel_spa_irkutsk_5,Отель RODINA Grand Hotel & SPA Irkutsk 5*,2026-04-07,79,35,70,44.3,46000.00
malinovka_3,Малиновка,2026-04-07,0,10,25,0.0,2176.00
eko_baikalwood_hotel,Отель Байкальский лес (BaikalWood Hotel&SPA),2026-04-07,44,24,48,54.55,9000.00
uda_2,Отель УДА,2026-04-07,45,38,55,84.44,1682.00
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,2026-04-07,119,86,143,72.27,5232.50
hotel_soyuz_2,Жилое помещение Союз,2026-04-07,84,71,142,84.52,5600.00
city_park_hotel_13,Меблированные комнаты City Park,2026-04-07,0,3,3,0.0,2350.00
history_boutiquehotel,Отель HISTORY Бутик-отель и СПА,2026-04-07,40,59,118,147.5,20448.75
marx_hotel,Отель Маркс,2026-04-07,26,7,14,26.92,5200.00
alpari,Гостиница Альпари,2026-04-07,10,2,4,20.0,2326.00
dom_baykal_guest_house,Меблированные комнаты Дом Байкал,2026-04-07,15,15,44,100.0,3076.00
miniotel_medveditsa,Меблированные комнаты Медведица,2026-04-07,0,9,17,0.0,4660.00
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,2026-04-07,65,26,52,40.0,16000.00
private_house_uedinenny_dom_na_beregu_zhivopisnoy_zavodi,Байкал 51,2026-04-07,0,1,1,0.0,24243.00
hotel_yubileinaya__2,Гостиница Юбилейная,2026-04-07,23,0,0,0.0,2228.00
lazurny_bereg_hotel_,Гостиница Лазурный берег,2026-04-07,65,6,12,9.23,3800.00
gostinitsa_akademicheskaya,Отель Гостиница Академическая,2026-04-07,48,25,34,52.08,2700.00
flagman_hotel,Отель Флагман,2026-04-07,10,6,11,60.0,4500.00
armat_hotel,Отель Armat,2026-04-07,40,57,115,142.5,5200.00
domik_na_kholme_guest_house,Меблированные комнаты Домик на холме,2026-04-07,0,1,3,0.0,14100.00
praskovya_guest_house,Отель Прасковья,2026-04-07,12,5,8,41.67,1781.00
sportkompleks_ozerny_tulun_hotel,Спорткомплекс Озерный Тулун,2026-04-07,0,1,1,0.0,4451.00
mihail_strogov,Отель Михаил Строгов,2026-04-07,20,5,10,25.0,3834.00
larus,Отель Ларус,2026-04-07,14,4,7,28.57,4452.00
bely_bereg,Отель Белый берег,2026-04-07,5,5,12,100.0,6300.00
hotel_harats_inn,Отель Harat's inn,2026-04-07,12,12,12,100.0,3958.00
oktyabrskaya_minihotel,Октябрьская,2026-04-07,0,5,8,0.0,2000.00
u_istoka_hotel,Гостиница У Истока,2026-04-07,24,17,37,70.83,3400.00
hotel_olimpiada,Олимпиада,2026-04-07,29,16,20,55.17,800.00
hotel_aziyayevropa,Отель Азия-Европа,2026-04-07,19,11,22,57.89,3986.00
hotel_anastasiya_2,Отель ГК Анастасия,2026-04-07,26,29,53,111.54,9100.00
meridian_7,Отель Меридиан,2026-04-07,33,11,22,33.33,4700.00
hotel_sozvezdie_baikala,Отель Созвездие Байкала,2026-04-07,22,14,28,63.64,4300.00
hotel_pushkin_2,Отель ПушкинЪ,2026-04-07,23,2,4,8.7,13000.00
tri_kita_2,Отель Три Кита,2026-04-07,10,4,9,40.0,2600.00
aura_living_quarters,Меблированные комнаты Аура,2026-04-07,0,0,0,0.0,
parus_18,Курортный отель Парус,2026-04-07,17,0,0,0.0,
dream_of_baikal_hotel,Отель Dream of Baikal,2026-04-07,19,0,0,0.0,
irkutsk_city_lodge,Отель Иркутск Сити Лодж,2026-04-07,4,0,0,0.0,
nochleg_i_zavtrak_bb_shambala,Загородный отель Шамбала,2026-04-07,10,10,20,100.0,6000.00
gostinitsa_solntse,Гостиница Солнце,2026-04-07,58,17,26,29.31,8800.00
luna_hotel_9,Отель Луна,2026-04-07,22,3,5,13.64,3000.00
krestovaya_pad_hotel,Гостиница Крестовая падь,2026-04-07,27,0,0,0.0,
green_hotel_,Грин Отель,2026-04-07,22,21,43,95.45,3543.75
azatai_park_hotel,"Парк-отель ""Азатай""",2026-04-07,0,35,78,0.0,10962.00
taiga_2,Отель Taiga,2026-04-07,101,1,1,0.99,18332.00
hotel_angara,Отель Ангара-Приоритет,2026-04-07,31,8,16,25.81,3800.00
brusinka,Меблированные комнаты Брусника,2026-04-07,3,1,1,33.33,1950.00
riderside,Гостиница Riverside,2026-04-07,8,3,6,37.5,3500.00
modul,Гостиница Комфорт,2026-04-07,12,0,0,0.0,
the_hotel_on_volzhskaya,Гостиница на Волжской,2026-04-07,30,17,47,56.67,2840.00
baza_otdykha_village_hvoy,Вилладж Хвоя,2026-04-07,0,10,20,0.0,5900.00
hotel_shvedka,Отель ШВЕДКА,2026-04-07,29,1,1,3.45,3600.00
gostinitsa_ustilim,Усть-Илим,2026-04-07,80,14,16,17.5,5300.00
hotel_kurshavel_,Отель Куршавель,2026-04-07,15,15,31,100.0,3500.00
vesta_hotel_3,Отель Веста,2026-04-07,27,3,8,11.11,3000.00
pekin_hotel,Отель Пекин,2026-04-07,86,75,75,87.21,4950.00
magnetit,Отель Магнетит,2026-04-07,55,4,11,7.27,4300.00
yupiter,Юпитер,2026-04-07,23,1,2,4.35,3000.00
vitim,Витим,2026-04-07,0,3,6,0.0,2989.00
chastny_dom_na_peskakh_guest_house,Частный Дом На Песках,2026-04-07,0,6,14,0.0,3186.00
wind_lake_guest_house,Wind Lake,2026-04-07,0,16,24,0.0,11760.00
katantsa_hotel,Отель Катанца,2026-04-07,19,0,0,0.0,
gostevoy_dom_melodiya_baykala,Гостевой дом Мелодия Байкала,2026-04-07,0,1,2,0.0,4500.00
shelest,Shelest,2026-04-07,0,4,8,0.0,4960.00
smart_hotel_kdo_irkutsk_hotel,Отель Smart Hotel Иркутск,2026-04-07,7,6,14,85.71,1462.00
loft_house_38_guest_house,Loft House 38,2026-04-07,0,0,0,0.0,
kalina_house_olkhon_baikal_guest_house,Конкордия,2026-04-07,8,8,12,100.0,8500.00
dauria_hotel_2,Отель Даурия,2026-04-07,4,0,0,0.0,
kheyvitsa_guest_house,Отель Гостевой Дом Хейвица,2026-04-07,8,4,7,50.0,4700.00
momant_house_recreation_camp,Momant house,2026-04-07,0,0,0,0.0,
lyuks_hotel_4,Отель Люкс,2026-04-07,15,11,13,73.33,2500.00
gostevoy_dom_chilla_villa_baikal,Гостевой дом Chilla_villa_baikal,2026-04-07,0,0,0,0.0,
hotel_shishki,Меблированные комнаты Шишки,2026-04-07,0,0,0,0.0,
u_lukomorya_4,У Лукоморья,2026-04-07,0,0,0,0.0,
hotel_star_of_baiakal,Гостиница Star of Baikal,2026-04-07,12,9,21,75.0,9500.00
amurskiy,Отель Амурский,2026-04-07,17,10,20,58.82,14000.00
bajkalskie_sezonyi,Отель Парк Байкальские сезоны,2026-04-07,22,21,41,95.45,12500.00
royal_hotel_33,Отель Рояль,2026-04-07,27,0,0,0.0,
tikhaya_gavan_4,"Отель ""Тихая Гавань""",2026-04-07,12,4,10,33.33,4100.00
vostochnaia,Гостиница Восточная,2026-04-07,26,0,0,0.0,
hotel_khotej,Отель Хотэй,2026-04-07,25,0,0,0.0,
gostevoi_dom_margobai,Отель Маргобай,2026-04-07,14,27,44,192.86,1894.00
hotel_baikal_best_edelweiss,Baikal Best Edelweiss,2026-04-07,10,2,4,20.0,5716.00
pribaikalskaya_hotel,Гостиница Прибайкальская,2026-04-07,87,6,12,6.9,3400.00
gloria_20,Отель Глория,2026-04-07,14,3,3,21.43,6300.00
hotel_kosmos_5,Отель Космос,2026-04-07,16,3,7,18.75,3675.00
bajkalkemp,Байкал-кэмп,2026-04-07,0,0,0,0.0,
gostevoj_dom_otdyih_na_bajkale,Отель Отдых на Байкале,2026-04-07,11,0,0,0.0,
olkhon_house_guest_family_house,Olkhon Family House,2026-04-07,0,0,0,0.0,
trakstop_38_2,Trakstop 38,2026-04-07,11,1,1,9.09,9717.00
khoromy_recreation_camp,Хоромы,2026-04-07,0,30,53,0.0,4500.00
hotel_gostinitsa_dinamo,Отель Динамо,2026-04-07,39,23,43,58.97,1140.00
zvezda_kochevnika,Отель Звезда Кочевника,2026-04-07,0,82,180,0.0,7945.00
planeta_9,Планета,2026-04-07,33,10,20,30.3,3000.00
baikal_capsule_hostel,Байкал Капсул (Байкальская капсула),2026-04-07,0,7,7,0.0,1123.00
magas,Отель на Перроне,2026-04-07,25,25,53,100.0,1494.00
metelitsa_6,Отель Метелица,2026-04-07,5,4,8,80.0,2392.00
komilfo_2,Отель Комильфо,2026-04-07,12,6,6,50.0,3500.00
