ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
irkutsk_city_center,Отель Иркутск Сити Центр,2026-04-19,206,100,200,48.54,5500.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-04-19,15,8,17,53.33,3330.00
podlemorie_hotel,Отель Подлеморье,2026-04-19,14,13,28,92.86,3800.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-04-19,67,16,16,23.88,3400.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-04-19,100,64,134,64.0,6800.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-04-19,28,10,20,35.71,5500.00
sobolinka_parkhotel_2,Парк-отель Соболинка,2026-04-19,38,2,2,5.26,3412.00
best_eastern_hotel_zvezda,Отель Звезда,2026-04-19,65,38,76,58.46,6865.00
hotel_angara,Отель Ангара-Приоритет,2026-04-19,31,24,49,77.42,3800.00
victory_hotel_4,Гостиница Виктория,2026-04-19,30,29,58,96.67,3800.00
baykal_khan_listvyanka,Отель Байкал Хан п.Листвянка,2026-04-19,18,17,41,94.44,6000.00
ibis_irkutsk_center,Отель Ибис Иркутск Центр,2026-04-19,128,40,79,31.25,6250.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-04-19,56,24,42,42.86,3244.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-04-19,46,41,82,89.13,14500.00
baikal_business_center_hotel,Отель Байкал Бизнес Центр,2026-04-19,59,6,12,10.17,6300.00
hotel_nikola_2,Отель Никола,2026-04-19,27,38,76,100.0,5549.00
grand_baikal,Отель Гранд Байкал,2026-04-19,64,13,24,20.31,3511.00
atlas_hotel_3,Гостиница Атлас,2026-04-19,29,6,13,20.69,3177.90
empire_hotel_3,Гостиница Империя,2026-04-19,49,7,12,14.29,4700.00
miniotel_good_hotel,Мини-Отель Good Hotel,2026-04-19,6,7,15,100.0,2200.00
miniotel_serdtse_baykala,Сердце Байкала,2026-04-19,0,7,12,100.0,12369.00
7_dorog,Гостиница 7 дорог,2026-04-19,19,8,17,42.11,4500.00
otel_irkut,Отель Иркут,2026-04-19,30,24,44,80.0,3200.00
oktyabrskaya_minihotel,Октябрьская,2026-04-19,0,6,10,100.0,2000.00
history_boutiquehotel,Отель HISTORY Бутик-отель и СПА,2026-04-19,40,35,70,87.5,20448.75
burduguz_hotel_2,Парк-Отель Бурдугуз,2026-04-19,69,9,18,13.04,16575.00
apartamentyi_v_irkutske,Меблированные комнаты в Иркутске,2026-04-19,0,1,2,100.0,1879.00
inn_business_hall,Отель Business Hall,2026-04-19,18,18,34,100.0,3030.00
hotel_nataly_2,Отель Натали,2026-04-19,12,6,10,50.0,3800.00
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,2026-04-19,119,75,112,63.03,4606.00
eko_baikalwood_hotel,Отель Байкальский лес (BaikalWood Hotel&SPA),2026-04-19,44,20,40,45.45,9000.00
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,2026-04-19,65,34,65,52.31,4000.00
angara_hotel,Ангара Отель,2026-04-19,300,85,144,28.33,4250.00
taiga_2,Отель Taiga,2026-04-19,101,45,69,44.55,5598.00
mayak_hotel_listvyanka,Отель Маяк,2026-04-19,54,61,117,100.0,5775.00
minihotel_panda,Отель ДиаДэй,2026-04-19,9,6,14,66.67,2880.00
baykal_guest_house_3,Меблированные комнаты Байкал,2026-04-19,0,18,25,100.0,1979.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,2026-04-19,25,33,71,100.0,3362.00
