ota_hotel_id,name,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,date,min_price
atlas_hotel_3,Гостиница Атлас,29,2,4,6.9,2026-03-13,6831.00
kalina_house_olkhon_baikal_guest_house,Конкордия,8,7,10,87.5,2026-03-13,9408.00
minihotel_albatros,Гостиница Альбатрос,12,9,22,75.0,2026-03-13,2700.00
arena_g_irkutsk,Отель Арена Иркутск,15,10,15,66.67,2026-03-13,2443.00
kupechesky_dvor_hotel,Отель Купеческий Дворъ,14,1,2,7.14,2026-03-13,13844.00
mayak_hotel_listvyanka,Отель Маяк,54,2,3,3.7,2026-03-13,10340.00
lada_8,Отель Гостиница ЛАДА,22,18,33,81.82,2026-03-13,8400.00
hotel_khotej,Отель Хотэй,25,7,14,28.0,2026-03-13,10925.00
aristokrat_hotel,Отель Аристократ,12,1,1,8.33,2026-03-13,3900.00
apartamentyi_v_irkutske,Меблированные комнаты в Иркутске,0,1,2,0.0,2026-03-13,1582.00
hotel_kurshavel_,Отель Куршавель,15,11,22,73.33,2026-03-13,3881.00
recreation_camp_bereg_nadezhdy,База отдыха Берег Надежды,7,7,13,100.0,2026-03-13,4452.00
gostinitsa_undina,Отель Ундина,30,13,24,43.33,2026-03-13,8905.00
city_park_hotel_13,Меблированные комнаты City Park,0,2,2,0.0,2026-03-13,2162.00
mihail_strogov,Отель Михаил Строгов,20,0,0,0.0,2026-03-13,5102.00
baykal_guest_house_3,Меблированные комнаты Байкал,0,6,7,0.0,2026-03-13,2770.00
malinovka_3,Малиновка,0,3,9,0.0,2026-03-13,2967.00
hotel_aziyayevropa,Отель Азия-Европа,19,7,14,36.84,2026-03-13,3956.00
v_samom_tsentre_irkutska_minihotel,Отель В Сердце Иркутска,6,9,20,150.0,2026-03-13,5400.00
amurskiy,Отель Амурский,17,11,26,64.71,2026-03-13,17900.00
hotel_soyuz_2,Жилое помещение Союз,84,52,104,61.9,2026-03-13,5600.00
empire_hotel_3,Гостиница Империя,49,9,15,18.37,2026-03-13,5100.00
alpari,Гостиница Альпари,10,5,10,50.0,2026-03-13,2400.00
less_guest_house,Меблированные комнаты Лесс,0,4,8,0.0,2026-03-13,10884.00
solnechny_guest_house_7,Cолнечный,0,2,4,0.0,2026-03-13,1182.00
hotel_barguzin,Меблированные комнаты Баргузин,0,4,4,0.0,2026-03-13,7916.00
green_hotel_,Грин Отель,22,23,42,104.55,2026-03-13,3543.75
nebo_baykala_guest_house,Небо Байкала,0,6,13,0.0,2026-03-13,3463.00
irkutsk_city_lodge,Отель Иркутск Сити Лодж,4,3,6,75.0,2026-03-13,3630.00
lotos_hotel,Отель Лотос,23,15,29,65.22,2026-03-13,1150.00
gostevoy_dom_holiday_park_on_olkhon,Holiday park on Olkhon,0,5,10,0.0,2026-03-13,5353.00
baikalskie_prostory,Байкальские просторы,8,5,10,62.5,2026-03-13,3463.00
legend_of_baikal,Отель Легенда Байкала,35,3,6,8.57,2026-03-13,6250.00
parus_18,Курортный отель Парус,17,10,23,58.82,2026-03-13,5868.00
burduguz_hotel_2,Парк-Отель Бурдугуз,69,1,2,1.45,2026-03-13,29500.00
hotel_kosmos_5,Отель Космос,16,5,10,31.25,2026-03-13,3636.00
hotel_rodina_grand_hotel_spa_irkutsk_5,Отель RODINA Grand Hotel & SPA Irkutsk 5*,79,35,70,44.3,2026-03-13,46000.00
dom_baykal_guest_house,Меблированные комнаты Дом Байкал,15,11,36,73.33,2026-03-13,3200.00
vesta_hotel_3,Отель Веста,27,19,41,70.37,2026-03-13,3000.00
baykal_khan_hotel_olkhon,Отель Байкал-Хан Ольхон,40,16,32,40.0,2026-03-13,16049.00
armat_hotel,Отель Armat,40,67,135,167.5,2026-03-13,7400.00
mini_hotel_vizit,Гостиница Визит,8,7,15,87.5,2026-03-13,3958.00
royal_hotel_33,Отель Рояль,27,21,40,77.78,2026-03-13,4400.00
hotel_gostinitsa_dinamo,Отель Динамо,39,23,43,58.97,2026-03-13,1128.00
krestovaya_pad_hotel,Гостиница Крестовая падь,27,6,13,22.22,2026-03-13,9500.00
miniotel_serdtse_baykala,Сердце Байкала,0,4,6,0.0,2026-03-13,12369.00
shelest,Shelest,0,8,16,0.0,2026-03-13,4908.00
olkhon_house_guest_family_house,Olkhon Family House,0,3,6,0.0,2026-03-13,5937.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,25,35,75,140.0,2026-03-13,3362.00
bolshoe_puteshestvie_hotel,Ольхон,0,21,59,0.0,2026-03-13,7421.00
hotel_flagman_olkhona,Отель Флагман Ольхона,15,12,24,80.0,2026-03-13,6429.00
hotel_sozvezdie_baikala,Отель Созвездие Байкала,22,10,20,45.45,2026-03-13,4700.00
flagman_hotel_4,Отель Флагман,13,6,11,46.15,2026-03-13,6000.00
baykal_shale_guest_house,Байкал Шале,11,3,8,27.27,2026-03-13,4452.00
gostevoy_dom_briz_3,Меблированные комнаты БРИЗ,16,8,18,50.0,2026-03-13,4452.00
tri_kita_2,Отель Три Кита,10,2,6,20.0,2026-03-13,5142.00
history_boutiquehotel,Отель History Boutique Hotel & SPA,40,4,8,10.0,2026-03-13,36225.00
baikal_view_hotel,Baikal View Hotel,99,75,152,75.76,2026-03-13,9301.00
montana_hostel,Меблированные комнаты Montana,9,14,27,155.56,2026-03-13,900.00
eko_baikalwood_hotel,Отель Байкальский лес (BaikalWood Hotel&SPA),44,20,40,45.45,2026-03-13,13800.00
hotel_baikal_best_edelweiss,Baikal Best Edelweiss,10,7,15,70.0,2026-03-13,6071.00
ozerny_tulun_sports_complex_na_karbysheva_185_apartment,Спорткомплекс Озерный Тулун на Карбышева 185,0,2,4,0.0,2026-03-13,3600.00
guest_house_vremena_goda,Времена Года,24,0,0,0.0,2026-03-13,
yolochka,Меблированные комнаты Ёлочка,6,9,18,150.0,2026-03-13,3700.00
riderside,Гостиница Riverside,8,2,4,25.0,2026-03-13,2949.00
domik_na_kholme_guest_house,Меблированные комнаты Домик на холме,0,0,0,0.0,2026-03-13,
gostevoj_dom_otdyih_na_bajkale,Отель Отдых на Байкале,11,0,0,0.0,2026-03-13,
u_istoka_hotel,Гостиница У Истока,24,0,0,0.0,2026-03-13,
alaniya,Алания,0,12,33,0.0,2026-03-13,4000.00
lenatour,Отель  Ленатур,8,3,9,37.5,2026-03-13,3100.00
lyuks_hotel_4,Отель Люкс,15,8,8,53.33,2026-03-13,2500.00
uda_2,Отель УДА,45,41,63,91.11,2026-03-13,1700.00
dream_of_baikal_hotel,Отель Dream of Baikal,19,0,0,0.0,2026-03-13,
gostinitsa_akademicheskaya,Отель Гостиница Академическая,48,14,15,29.17,2026-03-13,4200.00
dauria_hotel_2,Отель Даурия,4,1,1,25.0,2026-03-13,13000.00
recreation_complex_altan,Парк-Отель Алтан,21,0,0,0.0,2026-03-13,
gostevoy_dom_forest_home,Forest Home,0,0,0,0.0,2026-03-13,
vostochnaia,Гостиница Восточная,26,0,0,0.0,2026-03-13,
u_lukomorya_4,У Лукоморья,0,0,0,0.0,2026-03-13,
hotel_nataly_2,Отель Натали,12,4,8,33.33,2026-03-13,3800.00
aura_living_quarters,Меблированные комнаты Аура,0,0,0,0.0,2026-03-13,
tikhaya_gavan_4,"Отель ""Тихая Гавань""",12,3,8,25.0,2026-03-13,4100.00
hotel_olimpiada,Олимпиада,29,19,24,65.52,2026-03-13,800.00
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,119,2,2,1.68,2026-03-13,16847.50
hotel_anastasiya_2,Отель ГК Анастасия,26,22,41,84.62,2026-03-13,10000.00
hotel_yubileinaya__2,Гостиница Юбилейная,23,14,26,60.87,2026-03-13,2366.00
bely_bereg,Отель Белый берег,5,3,7,60.0,2026-03-13,6300.00
zvezda_kochevnika,Звезда Кочевника,0,66,148,0.0,2026-03-13,15360.00
smart_hotel_kdo_irkutsk_hotel,Отель Smart Hotel Иркутск,7,5,10,71.43,2026-03-13,1717.00
hotel_angara,Отель Ангара-Приоритет,31,24,50,77.42,2026-03-13,3800.00
hotel_pushkin_2,Отель ПушкинЪ,23,12,24,52.17,2026-03-13,7374.00
flagman_hotel,Отель Флагман,10,0,0,0.0,2026-03-13,
sportkompleks_ozerny_tulun_hotel,Спорткомплекс Озерный Тулун,0,1,1,0.0,2026-03-13,4500.00
gostevoy_dom_melodiya_baykala,Гостевой дом Мелодия Байкала,0,1,2,0.0,2026-03-13,4500.00
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,65,0,0,0.0,2026-03-13,
the_hotel_on_volzhskaya,Гостиница на Волжской,30,17,47,56.67,2026-03-13,2840.00
yupiter,Юпитер,23,3,6,13.04,2026-03-13,3000.00
hotelclub_ice,Отель Сибирская резиденция Лёд Байкала,0,2,2,0.0,2026-03-13,25000.00
katantsa_hotel,Отель Катанца,19,0,0,0.0,2026-03-13,
modul,Гостиница Комфорт,12,0,0,0.0,2026-03-13,
hotel_dacha_baikaleco,Семейный отель Дача БайкалЭко,10,0,0,0.0,2026-03-13,
magnetit,Отель Магнетит,55,20,22,36.36,2026-03-13,3100.00
meridian_7,Отель Меридиан,33,20,40,60.61,2026-03-13,4700.00
praskovya_guest_house,Отель Прасковья,12,9,11,75.0,2026-03-13,1800.00
gostevoi_dom_margobai,Отель Маргобай,14,27,45,192.86,2026-03-13,1894.00
oktyabrskaya_minihotel,Октябрьская,0,5,9,0.0,2026-03-13,1500.00
metelitsa_6,Отель Метелица,5,4,8,80.0,2026-03-13,2392.00
pribaikalskaya_hotel,Гостиница Прибайкальская,87,5,7,5.75,2026-03-13,3400.00
trakstop_38_2,Trakstop 38,11,1,1,9.09,2026-03-13,9717.00
luna_hotel_9,Отель Луна,22,3,5,13.64,2026-03-13,3000.00
mir_baykala_hotel,Отель Мир Байкала,29,8,16,27.59,2026-03-13,15945.00
planeta_9,Планета,33,9,18,27.27,2026-03-13,3000.00
baikal_capsule_hostel,Байкал Капсул (Байкальская капсула),0,8,8,0.0,2026-03-13,1218.00
vitim,Витим,0,2,4,0.0,2026-03-13,2989.00
tochka_baykala_hotel,Отель Точка Байкала,38,0,0,0.0,2026-03-13,
home_hotel_apartments_home_wanted_on_piskunov_street,Апартаменты Home Hotel (Хоум Хотел) на улице Пискунова,0,1,1,0.0,2026-03-13,3308.00
gostevoy_dom_mandarkhan_obaykal,"Мандархан, о.Байкал",0,1,1,0.0,2026-03-13,16815.00
na_gornoy_ulitse_5_private_house,Меблированные комнаты на Горной Улице 7Б,0,0,0,0.0,2026-03-13,
izumrud_hotel_7,Отель Изумруд,9,8,8,88.89,2026-03-13,3500.00
komilfo_2,Отель Комильфо,12,4,4,33.33,2026-03-13,5000.00
loft_house_38_guest_house,Loft House 38,0,0,0,0.0,2026-03-13,
pekin_hotel,Отель Пекин,86,75,75,87.21,2026-03-13,4950.00
