ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
angara_hotel,Ангара Отель,2026-03-21,300,44,77,14.67,5750.00
victory_hotel_4,Гостиница Виктория,2026-03-21,30,34,68,100.0,4200.00
evropa_hotel,Отель Европа,2026-03-21,58,18,31,31.03,6825.00
podlemorie_hotel,Отель Подлеморье,2026-03-21,14,14,30,100.0,5000.00
irkutsk_city_center,Отель Иркутск Сити Центр,2026-03-21,206,83,166,40.29,6200.00
vozdushnaya_gavan,Отель Воздушная Гавань,2026-03-21,140,27,54,19.29,4823.00
best_eastern_hotel_zvezda,Отель Звезда,2026-03-21,65,41,82,63.08,5969.00
vera_baikal,Отель Вера Байкал,2026-03-21,38,55,110,100.0,8835.00
tajga_hotel,Отель Тайга,2026-03-21,44,36,87,81.82,2990.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-03-21,46,32,64,69.57,18000.00
miniotel_good_hotel,Мини-Отель Good Hotel,2026-03-21,6,4,9,66.67,2200.00
sobolinka_parkhotel_2,Парк-отель Соболинка,2026-03-21,38,4,6,10.53,6379.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-03-21,100,39,81,39.0,8000.00
otel_tsentral,Отель Централь,2026-03-21,48,59,118,100.0,7500.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-03-21,56,44,80,78.57,3803.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-03-21,28,25,49,89.29,5500.00
mayak_hotel_listvyanka,Отель Маяк,2026-03-21,54,45,82,83.33,5940.00
yakovlev_hotel,Отель Яковлевъ,2026-03-21,25,14,30,56.0,3797.00
montana_hostel,Меблированные комнаты Montana,2026-03-21,9,6,6,66.67,800.00
archi_apt_apartments,Отель Baikal Archi Apt,2026-03-21,7,3,7,42.86,3766.00
grand_baikal,Отель Гранд Байкал,2026-03-21,64,2,4,3.12,9446.00
otel_irkut,Отель Иркут,2026-03-21,30,20,39,66.67,3500.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-03-21,15,7,10,46.67,3885.00
north_star_hotel_9,Отель North Star,2026-03-21,12,22,54,100.0,5100.00
ibis_irkutsk_center,Отель Ибис Иркутск Центр,2026-03-21,128,40,79,31.25,5950.00
empire_hotel_3,Гостиница Империя,2026-03-21,49,10,17,20.41,5100.00
minihotel_panda,Отель ДиаДэй,2026-03-21,9,2,5,22.22,3060.00
7_dorog,Гостиница 7 дорог,2026-03-21,19,9,19,47.37,7370.00
guest_house_baykaliya,Байкалия,2026-03-21,0,5,15,100.0,7421.00
nebo_baykala_guest_house,Небо Байкала,2026-03-21,0,6,13,100.0,2968.00
malinovka_3,Малиновка,2026-03-21,0,7,19,100.0,3462.00
baykal_guest_house_3,Меблированные комнаты Байкал,2026-03-21,0,8,12,100.0,2770.00
burduguz_hotel_2,Парк-Отель Бурдугуз,2026-03-21,69,13,26,18.84,19500.00
arena_g_irkutsk,Отель Арена Иркутск,2026-03-21,15,15,31,100.0,3128.00
baikal_forest_hotel,Отель Baikal Forest,2026-03-21,156,120,244,76.92,4860.00
inn_business_hall,Отель Business Hall,2026-03-21,18,12,22,66.67,3790.00
bajkal_hotel,Отель Байкал,2026-03-21,72,23,44,31.94,9000.00
apartamentyi_v_irkutske,Меблированные комнаты в Иркутске,2026-03-21,0,2,4,100.0,1582.00
baikalskie_prostory,Байкальские просторы,2026-03-21,8,7,16,87.5,3463.00
gostevoy_dom_sunrise,Sunrise,2026-03-21,0,5,12,100.0,8410.00
lotos_hotel,Отель Лотос,2026-03-21,23,10,19,43.48,1150.00
aristokrat_hotel,Отель Аристократ,2026-03-21,12,12,18,100.0,4500.00
baikal_business_center_hotel,Отель Байкал Бизнес Центр,2026-03-21,59,6,12,10.17,7500.00
mini_hotel_vizit,Гостиница Визит,2026-03-21,8,7,15,87.5,3958.00
matreshka_hotel,Отель Матрешка,2026-03-21,35,42,76,100.0,4570.00
baykal_khan_listvyanka,Отель Ларч,2026-03-21,18,13,31,72.22,8340.00
miniotel_medveditsa,Меблированные комнаты Медведица,2026-03-21,0,10,19,100.0,4660.00
less_guest_house,Меблированные комнаты Лесс,2026-03-21,0,7,13,100.0,9845.00
nochleg_i_zavtrak_bb_shambala,Загородный отель Шамбала,2026-03-21,10,10,20,100.0,11874.00
international_hotel_sayen,SAYEN,2026-03-21,25,20,44,80.0,20000.00
hotel_nikola_2,Отель Никола,2026-03-21,27,35,72,100.0,6558.00
mihail_strogov,Отель Михаил Строгов,2026-03-21,20,3,6,15.0,5127.00
minihotel_albatros,Гостиница Альбатрос,2026-03-21,12,7,18,58.33,2700.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,2026-03-21,25,35,75,100.0,3362.00
legend_of_baikal,Отель Легенда Байкала,2026-03-21,35,12,23,34.29,5000.00
hotel_aziyayevropa,Отель Азия-Европа,2026-03-21,19,10,20,52.63,3956.00
olkhonstory_guest_house,Ольхон стори,2026-03-21,6,4,6,66.67,8045.00
parus_18,Курортный отель Парус,2026-03-21,17,11,25,64.71,5868.00
alpari,Гостиница Альпари,2026-03-21,10,4,8,40.0,2216.00
hotel_khotej,Отель Хотэй,2026-03-21,25,22,44,88.0,10925.00
gostinitsa_undina,Отель Ундина,2026-03-21,30,13,24,43.33,8905.00
baikal_view_hotel,Baikal View Hotel,2026-03-21,99,59,120,59.6,9103.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-03-21,67,19,19,28.36,3400.00
hotel_rodina_grand_hotel_spa_irkutsk_5,Отель RODINA Grand Hotel & SPA Irkutsk 5*,2026-03-21,79,31,62,39.24,46000.00
miniotel_serdtse_baykala,Сердце Байкала,2026-03-21,0,4,6,100.0,12369.00
dom_baykal_guest_house,Меблированные комнаты Дом Байкал,2026-03-21,15,9,24,60.0,2975.00
kupechesky_dvor_hotel,Отель Купеческий Дворъ,2026-03-21,14,9,18,64.29,6625.00
vesta_hotel_3,Отель Веста,2026-03-21,27,2,6,7.41,3000.00
city_park_hotel_13,Меблированные комнаты City Park,2026-03-21,0,5,5,100.0,2162.00
beliy_sobol_parkhotel,Парк-отель Белый Соболь,2026-03-21,32,13,31,40.62,7000.00
kheyvitsa_guest_house,Отель Гостевой Дом Хейвица,2026-03-21,8,7,13,87.5,4700.00
baykal_khan_hotel_olkhon,Отель Байкал-Хан Ольхон,2026-03-21,40,1,3,2.5,19585.00
irkutsk_city_lodge,Отель Иркутск Сити Лодж,2026-03-21,4,3,6,75.0,4154.00
bajkalkemp,Байкал-кэмп,2026-03-21,0,3,10,100.0,2292.00
amurskiy,Отель Амурский,2026-03-21,17,16,36,94.12,14000.00
alaniya,Алания,2026-03-21,0,12,33,100.0,3958.00
hotel_barguzin,Меблированные комнаты Баргузин,2026-03-21,0,4,4,100.0,7916.00
hotel_soyuz_2,Жилое помещение Союз,2026-03-21,84,77,154,91.67,5600.00
solnechny_guest_house_7,Cолнечный,2026-03-21,0,2,4,100.0,1182.00
armat_hotel,Отель Armat,2026-03-21,40,66,132,100.0,7400.00
hotel_kurshavel_,Отель Куршавель,2026-03-21,15,11,22,73.33,3881.00
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,2026-03-21,119,51,83,42.86,5232.50
hotel_nataly_2,Отель Натали,2026-03-21,12,6,10,50.0,3800.00
hotel_gostinitsa_dinamo,Отель Динамо,2026-03-21,39,23,43,58.97,1128.00
krestovaya_pad_hotel,Гостиница Крестовая падь,2026-03-21,27,5,9,18.52,9500.00
gostinitsa_ustilim,Усть-Илим,2026-03-21,80,20,22,25.0,1809.00
kalina_house_olkhon_baikal_guest_house,Конкордия,2026-03-21,8,6,8,75.0,8417.00
gostevoy_dom_briz_3,Меблированные комнаты БРИЗ,2026-03-21,16,8,18,50.0,4452.00
taiga_2,Отель Taiga,2026-03-21,101,60,88,59.41,5340.00
yolochka,Меблированные комнаты Ёлочка,2026-03-21,6,9,18,100.0,3700.00
baykal_shale_guest_house,Байкал Шале,2026-03-21,11,5,12,45.45,3463.00
eko_baikalwood_hotel,Отель Байкальский лес (BaikalWood Hotel&SPA),2026-03-21,44,24,48,54.55,13800.00
hotel_sozvezdie_baikala,Отель Созвездие Байкала,2026-03-21,22,11,22,50.0,4700.00
hotel_baikal_best_edelweiss,Baikal Best Edelweiss,2026-03-21,10,10,22,100.0,5964.00
lazurny_bereg_hotel_,Гостиница Лазурный берег,2026-03-21,65,3,6,4.62,5000.00
hotel_kosmos_5,Отель Космос,2026-03-21,16,5,11,31.25,3636.00
lada_8,Отель Гостиница ЛАДА,2026-03-21,22,13,28,59.09,4800.00
green_hotel_,Грин Отель,2026-03-21,22,25,46,100.0,3427.00
private_house_uedinenny_dom_na_beregu_zhivopisnoy_zavodi,Байкал 51,2026-03-21,0,1,1,100.0,24243.00
ozerny_tulun_sports_complex_na_karbysheva_185_apartment,Спорткомплекс Озерный Тулун на Карбышева 185,2026-03-21,0,2,4,100.0,3562.00
gostinitsa_solntse,Гостиница Солнце,2026-03-21,58,7,10,12.07,7900.00
bely_bereg,Отель Белый берег,2026-03-21,5,5,12,100.0,6300.00
