ota_hotel_id,name,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,date,min_price
inn_business_hall,Отель Business Hall,18,12,22,66.67,2026-03-21,3790.00
apartamentyi_v_irkutske,Меблированные комнаты в Иркутске,0,2,4,0.0,2026-03-21,1582.00
baikalskie_prostory,Байкальские просторы,8,7,16,87.5,2026-03-21,3463.00
gostevoy_dom_sunrise,Sunrise,0,5,12,0.0,2026-03-21,8410.00
lotos_hotel,Отель Лотос,23,10,19,43.48,2026-03-21,1150.00
aristokrat_hotel,Отель Аристократ,12,12,18,100.0,2026-03-21,4500.00
baikal_business_center_hotel,Отель Байкал Бизнес Центр,59,6,12,10.17,2026-03-21,7500.00
mini_hotel_vizit,Гостиница Визит,8,7,15,87.5,2026-03-21,3958.00
matreshka_hotel,Отель Матрешка,35,42,76,120.0,2026-03-21,4570.00
baykal_khan_listvyanka,Отель Ларч,18,13,31,72.22,2026-03-21,8340.00
miniotel_medveditsa,Меблированные комнаты Медведица,0,10,19,0.0,2026-03-21,4660.00
less_guest_house,Меблированные комнаты Лесс,0,7,13,0.0,2026-03-21,9845.00
nochleg_i_zavtrak_bb_shambala,Загородный отель Шамбала,10,10,20,100.0,2026-03-21,11874.00
international_hotel_sayen,SAYEN,25,21,46,84.0,2026-03-21,20000.00
hotel_nikola_2,Отель Никола,27,35,72,129.63,2026-03-21,6630.00
mihail_strogov,Отель Михаил Строгов,20,12,19,60.0,2026-03-21,5233.00
minihotel_albatros,Гостиница Альбатрос,12,7,18,58.33,2026-03-21,2700.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,25,35,75,140.0,2026-03-21,3400.00
legend_of_baikal,Отель Легенда Байкала,35,12,23,34.29,2026-03-21,5000.00
hotel_aziyayevropa,Отель Азия-Европа,19,9,18,47.37,2026-03-21,3986.00
olkhonstory_guest_house,Ольхон стори,6,4,6,66.67,2026-03-21,8500.00
parus_18,Курортный отель Парус,17,0,0,0.0,2026-03-21,
alpari,Гостиница Альпари,10,4,8,40.0,2026-03-21,2400.00
hotel_khotej,Отель Хотэй,25,0,0,0.0,2026-03-21,
gostinitsa_undina,Отель Ундина,30,0,0,0.0,2026-03-21,
baikal_view_hotel,Baikal View Hotel,99,59,120,59.6,2026-03-21,9200.00
klubnyij_kvartal_apartments,Клубный Квартал,67,19,19,28.36,2026-03-21,3400.00
hotel_rodina_grand_hotel_spa_irkutsk_5,Отель RODINA Grand Hotel & SPA Irkutsk 5*,79,31,62,39.24,2026-03-21,46000.00
miniotel_serdtse_baykala,Сердце Байкала,0,4,6,0.0,2026-03-21,12500.00
dom_baykal_guest_house,Меблированные комнаты Дом Байкал,15,9,24,60.0,2026-03-21,3200.00
kupechesky_dvor_hotel,Отель Купеческий Дворъ,14,9,18,64.29,2026-03-21,6700.00
vesta_hotel_3,Отель Веста,27,2,6,7.41,2026-03-21,3000.00
city_park_hotel_13,Меблированные комнаты City Park,0,5,5,0.0,2026-03-21,2185.00
beliy_sobol_parkhotel,Парк-отель Белый Соболь,32,13,31,40.62,2026-03-21,7000.00
kheyvitsa_guest_house,Отель Гостевой Дом Хейвица,8,4,7,50.0,2026-03-21,4700.00
baykal_khan_hotel_olkhon,Отель Байкал-Хан Ольхон,40,1,3,2.5,2026-03-21,19800.00
irkutsk_city_lodge,Отель Иркутск Сити Лодж,4,0,0,0.0,2026-03-21,
bajkalkemp,Байкал-кэмп,0,1,4,0.0,2026-03-21,2292.00
amurskiy,Отель Амурский,17,14,28,82.35,2026-03-21,14000.00
alaniya,Алания,0,12,33,0.0,2026-03-21,4000.00
hotel_barguzin,Меблированные комнаты Баргузин,0,4,4,0.0,2026-03-21,8000.00
marx_hotel,Отель Marx Hotel,26,0,0,0.0,2026-03-21,
hotel_soyuz_2,Жилое помещение Союз,84,78,156,92.86,2026-03-21,5600.00
solnechny_guest_house_7,Cолнечный,0,0,0,0.0,2026-03-21,
armat_hotel,Отель Armat,40,66,132,165.0,2026-03-21,7400.00
hotel_kurshavel_,Отель Куршавель,15,11,22,73.33,2026-03-21,4000.00
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,119,53,87,44.54,2026-03-21,5232.50
hotel_nataly_2,Отель Натали,12,6,10,50.0,2026-03-21,3800.00
hotel_gostinitsa_dinamo,Отель Динамо,39,23,43,58.97,2026-03-21,1140.00
krestovaya_pad_hotel,Гостиница Крестовая падь,27,0,0,0.0,2026-03-21,
gostinitsa_ustilim,Усть-Илим,80,25,28,31.25,2026-03-21,4000.00
kalina_house_olkhon_baikal_guest_house,Конкордия,8,6,8,75.0,2026-03-21,8500.00
gostevoy_dom_briz_3,Меблированные комнаты БРИЗ,16,8,18,50.0,2026-03-21,4500.00
taiga_2,Отель Taiga,101,33,62,32.67,2026-03-21,5946.00
yolochka,Меблированные комнаты Ёлочка,6,8,16,133.33,2026-03-21,3700.00
baykal_shale_guest_house,Байкал Шале,11,5,12,45.45,2026-03-21,3500.00
eko_baikalwood_hotel,Отель Байкальский лес (BaikalWood Hotel&SPA),44,0,0,0.0,2026-03-21,
hotel_sozvezdie_baikala,Отель Созвездие Байкала,22,11,22,50.0,2026-03-21,4700.00
hotel_baikal_best_edelweiss,Baikal Best Edelweiss,10,4,8,40.0,2026-03-21,7321.00
lazurny_bereg_hotel_,Гостиница Лазурный берег,65,3,6,4.62,2026-03-21,5000.00
hotel_kosmos_5,Отель Космос,16,5,11,31.25,2026-03-21,3675.00
lada_8,Отель Гостиница ЛАДА,22,0,0,0.0,2026-03-21,
green_hotel_,Грин Отель,22,25,45,113.64,2026-03-21,3495.00
private_house_uedinenny_dom_na_beregu_zhivopisnoy_zavodi,Байкал 51,0,1,1,0.0,2026-03-21,24500.00
ozerny_tulun_sports_complex_na_karbysheva_185_apartment,Спорткомплекс Озерный Тулун на Карбышева 185,0,2,4,0.0,2026-03-21,3600.00
gostinitsa_solntse,Гостиница Солнце,58,7,10,12.07,2026-03-21,7900.00
bely_bereg,Отель Белый берег,5,5,12,100.0,2026-03-21,6300.00
domik_na_kholme_guest_house,Меблированные комнаты Домик на холме,0,0,0,0.0,2026-03-21,
riderside,Гостиница Riverside,8,1,2,12.5,2026-03-21,3128.00
hotel_flagman_olkhona,Отель Флагман Ольхона,15,22,46,146.67,2026-03-21,7100.00
hotel_yubileinaya__2,Гостиница Юбилейная,23,10,19,43.48,2026-03-21,2390.00
lenatour,Отель  Ленатур,8,5,14,62.5,2026-03-21,3100.00
uda_2,Отель УДА,45,31,44,68.89,2026-03-21,1700.00
brusinka,Меблированные комнаты Брусника,3,1,1,33.33,2026-03-21,1950.00
gostinitsa_akademicheskaya,Отель Гостиница Академическая,48,25,34,52.08,2026-03-21,4200.00
dream_of_baikal_hotel,Отель Dream of Baikal,19,0,0,0.0,2026-03-21,
recreation_complex_altan,Парк-Отель Алтан,21,0,0,0.0,2026-03-21,
hotel_pushkin_2,Отель ПушкинЪ,23,26,52,113.04,2026-03-21,7374.00
royal_hotel_33,Отель Рояль,27,0,0,0.0,2026-03-21,
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,65,0,0,0.0,2026-03-21,
lyuks_hotel_4,Отель Люкс,15,12,15,80.0,2026-03-21,2500.00
flagman_hotel,Отель Флагман,10,7,13,70.0,2026-03-21,4500.00
u_lukomorya_4,У Лукоморья,0,0,0,0.0,2026-03-21,
aura_living_quarters,Меблированные комнаты Аура,0,0,0,0.0,2026-03-21,
hotel_anastasiya_2,Отель ГК Анастасия,26,28,51,107.69,2026-03-21,10000.00
praskovya_guest_house,Отель Прасковья,12,7,9,58.33,2026-03-21,1800.00
sportkompleks_ozerny_tulun_hotel,Спорткомплекс Озерный Тулун,0,1,1,0.0,2026-03-21,4500.00
guest_house_vremena_goda,Времена Года,24,0,0,0.0,2026-03-21,
gostevoy_dom_forest_home,Forest Home,0,0,0,0.0,2026-03-21,
luna_hotel_9,Отель Луна,22,3,5,13.64,2026-03-21,3000.00
tri_kita_2,Отель Три Кита,10,4,9,40.0,2026-03-21,4200.00
hotel_olimpiada,Олимпиада,29,13,15,44.83,2026-03-21,800.00
smart_hotel_kdo_irkutsk_hotel,Отель Smart Hotel Иркутск,7,6,12,85.71,2026-03-21,1717.00
gostevoy_dom_melodiya_baykala,Гостевой дом Мелодия Байкала,0,1,2,0.0,2026-03-21,4500.00
olkhon_house_guest_family_house,Olkhon Family House,0,0,0,0.0,2026-03-21,
momant_house_recreation_camp,Momant house,0,0,0,0.0,2026-03-21,
pekin_hotel,Отель Пекин,86,75,75,87.21,2026-03-21,4950.00
vostochnaia,Гостиница Восточная,26,0,0,0.0,2026-03-21,
tikhaya_gavan_4,"Отель ""Тихая Гавань""",12,4,10,33.33,2026-03-21,4100.00
the_hotel_on_volzhskaya,Гостиница на Волжской,30,17,47,56.67,2026-03-21,2840.00
yupiter,Юпитер,23,3,6,13.04,2026-03-21,3000.00
hotel_dacha_baikaleco,Семейный отель Дача БайкалЭко,10,0,0,0.0,2026-03-21,
flagman_hotel_4,Отель Флагман,13,5,5,38.46,2026-03-21,6500.00
katantsa_hotel,Отель Катанца,19,0,0,0.0,2026-03-21,
oktyabrskaya_minihotel,Октябрьская,0,5,9,0.0,2026-03-21,2000.00
loft_house_38_guest_house,Loft House 38,0,0,0,0.0,2026-03-21,
hotelclub_ice,Отель Сибирская резиденция Лёд Байкала,0,2,2,0.0,2026-03-21,25000.00
hotel_shishki,Меблированные комнаты Шишки,0,0,0,0.0,2026-03-21,
history_boutiquehotel,Отель History Бутик-отель и Спа,40,43,86,107.5,2026-03-21,23625.00
dauria_hotel_2,Отель Даурия,4,1,1,25.0,2026-03-21,13000.00
modul,Гостиница Комфорт,12,0,0,0.0,2026-03-21,
magnetit,Отель Магнетит,55,11,12,20.0,2026-03-21,3100.00
bajkalskie_sezonyi,Отель Парк Байкальские сезоны,22,21,41,95.45,2026-03-21,14500.00
gostevoi_dom_margobai,Отель Маргобай,14,28,46,200.0,2026-03-21,1894.00
metelitsa_6,Отель Метелица,5,4,8,80.0,2026-03-21,2392.00
pribaikalskaya_hotel,Гостиница Прибайкальская,87,4,6,4.6,2026-03-21,5700.00
gloria_20,Отель Глория,14,2,2,14.29,2026-03-21,6300.00
gostevoj_dom_otdyih_na_bajkale,Отель Отдых на Байкале,11,0,0,0.0,2026-03-21,
trakstop_38_2,Trakstop 38,11,1,1,9.09,2026-03-21,9717.00
zvezda_kochevnika,Звезда Кочевника,0,72,160,0.0,2026-03-21,15360.00
planeta_9,Планета,33,8,16,24.24,2026-03-21,3000.00
mir_baykala_hotel,Отель Мир Байкала,29,1,2,3.45,2026-03-21,17937.00
baikal_capsule_hostel,Байкал Капсул (Байкальская капсула),0,8,8,0.0,2026-03-21,1143.00
vitim,Витим,0,4,7,0.0,2026-03-21,2989.00
home_hotel_apartments_home_wanted_on_piskunov_street,Апартаменты Home Hotel (Хоум Хотел) на улице Пискунова,0,2,2,0.0,2026-03-21,3239.00
gostevoy_dom_isiger_baikal,Гостевой дом ISIGER BAIKAL,0,0,0,0.0,2026-03-21,
gostevoy_dom_mandarkhan_obaykal,"Мандархан, о.Байкал",0,1,1,0.0,2026-03-21,16815.00
glemping_hygge_barn,Hygge Barn,0,2,2,0.0,2026-03-21,12500.00
na_gornoy_ulitse_5_private_house,Меблированные комнаты на Горной Улице 7Б,0,0,0,0.0,2026-03-21,
dlya_kompanii_guest_house,Для компании,0,1,1,0.0,2026-03-21,30000.00
v_russkom_stile_guest_house,Меблированные комнаты в Русском Стиле,0,0,0,0.0,2026-03-21,
barnkhaus_guest_house_4,Барнхаус,0,0,0,0.0,2026-03-21,
hotel_harats_inn,Отель Harat's inn,12,11,11,91.67,2026-03-21,4000.00
hotel_gostinitsa_avtovokzal,Отель гостиница Автовокзал,0,10,10,0.0,2026-03-21,2210.00
