ota_hotel_id,name,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,date,min_price
amurskiy,Отель Амурский,17,13,26,76.47,2026-03-19,14000.00
alaniya,Алания,0,12,33,0.0,2026-03-19,4000.00
bajkalkemp,Байкал-кэмп,0,1,4,0.0,2026-03-19,2292.00
marx_hotel,Отель Marx Hotel,26,0,0,0.0,2026-03-19,
hotel_soyuz_2,Жилое помещение Союз,84,78,156,92.86,2026-03-19,5600.00
yolochka,Меблированные комнаты Ёлочка,6,9,18,150.0,2026-03-19,3700.00
armat_hotel,Отель Armat,40,65,131,162.5,2026-03-19,7400.00
hotel_kosmos_5,Отель Космос,16,7,14,43.75,2026-03-19,3675.00
hotel_kurshavel_,Отель Куршавель,15,13,26,86.67,2026-03-19,4000.00
hotel_nataly_2,Отель Натали,12,6,10,50.0,2026-03-19,3800.00
hotel_gostinitsa_dinamo,Отель Динамо,39,23,43,58.97,2026-03-19,1140.00
royal_hotel_33,Отель Рояль,27,0,0,0.0,2026-03-19,
krestovaya_pad_hotel,Гостиница Крестовая падь,27,0,0,0.0,2026-03-19,
gostinitsa_ustilim,Усть-Илим,80,30,32,37.5,2026-03-19,4000.00
kalina_house_olkhon_baikal_guest_house,Конкордия,8,3,6,37.5,2026-03-19,8500.00
hotel_sozvezdie_baikala,Отель Созвездие Байкала,22,11,22,50.0,2026-03-19,4700.00
gostevoy_dom_briz_3,Меблированные комнаты БРИЗ,16,8,18,50.0,2026-03-19,4500.00
taiga_2,Отель Taiga,101,29,56,28.71,2026-03-19,6417.00
baykal_shale_guest_house,Байкал Шале,11,5,13,45.45,2026-03-19,3500.00
shelest,Shelest,0,8,16,0.0,2026-03-19,4960.00
hotel_flagman_olkhona,Отель Флагман Ольхона,15,18,38,120.0,2026-03-19,9100.00
eko_baikalwood_hotel,Отель Байкальский лес (BaikalWood Hotel&SPA),44,0,0,0.0,2026-03-19,
hotel_baikal_best_edelweiss,Baikal Best Edelweiss,10,2,4,20.0,2026-03-19,7282.00
private_house_uedinenny_dom_na_beregu_zhivopisnoy_zavodi,Байкал 51,0,1,1,0.0,2026-03-19,36500.00
lazurny_bereg_hotel_,Гостиница Лазурный берег,65,2,4,3.08,2026-03-19,5000.00
green_hotel_,Грин Отель,22,25,45,113.64,2026-03-19,3543.75
ozerny_tulun_sports_complex_na_karbysheva_185_apartment,Спорткомплекс Озерный Тулун на Карбышева 185,0,2,4,0.0,2026-03-19,3600.00
bely_bereg,Отель Белый берег,5,4,9,80.0,2026-03-19,6300.00
riderside,Гостиница Riverside,8,1,2,12.5,2026-03-19,2881.00
uda_2,Отель УДА,45,41,61,91.11,2026-03-19,1700.00
brusinka,Меблированные комнаты Брусника,3,1,1,33.33,2026-03-19,1500.00
gostinitsa_akademicheskaya,Отель Гостиница Академическая,48,25,34,52.08,2026-03-19,4200.00
lenatour,Отель  Ленатур,8,7,18,87.5,2026-03-19,3100.00
dream_of_baikal_hotel,Отель Dream of Baikal,19,0,0,0.0,2026-03-19,
lyuks_hotel_4,Отель Люкс,15,15,18,100.0,2026-03-19,2500.00
hotel_yubileinaya__2,Гостиница Юбилейная,23,10,20,43.48,2026-03-19,2795.00
recreation_complex_altan,Парк-Отель Алтан,21,0,0,0.0,2026-03-19,
hotel_pushkin_2,Отель ПушкинЪ,23,26,52,113.04,2026-03-19,7374.00
gostinitsa_solntse,Гостиница Солнце,58,5,6,8.62,2026-03-19,10500.00
flagman_hotel,Отель Флагман,10,5,9,50.0,2026-03-19,5600.00
u_lukomorya_4,У Лукоморья,0,0,0,0.0,2026-03-19,
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,119,50,87,42.02,2026-03-19,6382.50
aura_living_quarters,Меблированные комнаты Аура,0,0,0,0.0,2026-03-19,
meridian_7,Отель Меридиан,33,20,40,60.61,2026-03-19,4700.00
olkhon_house_guest_family_house,Olkhon Family House,0,0,0,0.0,2026-03-19,
hotel_anastasiya_2,Отель ГК Анастасия,26,21,39,80.77,2026-03-19,10500.00
praskovya_guest_house,Отель Прасковья,12,7,9,58.33,2026-03-19,1800.00
dauria_hotel_2,Отель Даурия,4,1,1,25.0,2026-03-19,13000.00
hotel_olimpiada,Олимпиада,29,17,22,58.62,2026-03-19,800.00
hotel_angara,Отель Ангара-Приоритет,31,19,37,61.29,2026-03-19,3800.00
smart_hotel_kdo_irkutsk_hotel,Отель Smart Hotel Иркутск,7,5,12,71.43,2026-03-19,1717.00
sportkompleks_ozerny_tulun_hotel,Спорткомплекс Озерный Тулун,0,1,1,0.0,2026-03-19,4500.00
guest_house_vremena_goda,Времена Года,24,0,0,0.0,2026-03-19,
gostevoj_dom_otdyih_na_bajkale,Отель Отдых на Байкале,11,0,0,0.0,2026-03-19,
gostevoy_dom_forest_home,Forest Home,0,0,0,0.0,2026-03-19,
tri_kita_2,Отель Три Кита,10,6,14,60.0,2026-03-19,2600.00
luna_hotel_9,Отель Луна,22,3,5,13.64,2026-03-19,3000.00
gostevoy_dom_melodiya_baykala,Гостевой дом Мелодия Байкала,0,1,2,0.0,2026-03-19,4500.00
momant_house_recreation_camp,Momant house,0,0,0,0.0,2026-03-19,
pekin_hotel,Отель Пекин,86,75,75,87.21,2026-03-19,4950.00
vostochnaia,Гостиница Восточная,26,0,0,0.0,2026-03-19,
tikhaya_gavan_4,"Отель ""Тихая Гавань""",12,4,10,33.33,2026-03-19,4100.00
the_hotel_on_volzhskaya,Гостиница на Волжской,30,17,47,56.67,2026-03-19,2791.00
yupiter,Юпитер,23,3,6,13.04,2026-03-19,3000.00
hotel_shvedka,Отель ШВЕДКА,29,2,2,6.9,2026-03-19,3600.00
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,65,0,0,0.0,2026-03-19,
hotel_dacha_baikaleco,Семейный отель Дача БайкалЭко,10,0,0,0.0,2026-03-19,
flagman_hotel_4,Отель Флагман,13,6,9,46.15,2026-03-19,6000.00
katantsa_hotel,Отель Катанца,19,0,0,0.0,2026-03-19,
oktyabrskaya_minihotel,Октябрьская,0,4,7,0.0,2026-03-19,2000.00
loft_house_38_guest_house,Loft House 38,0,0,0,0.0,2026-03-19,
hotel_shishki,Меблированные комнаты Шишки,0,0,0,0.0,2026-03-19,
history_boutiquehotel,Отель HISTORY Бутик-отель и СПА,40,7,14,17.5,2026-03-19,27825.00
modul,Гостиница Комфорт,12,0,0,0.0,2026-03-19,
magnetit,Отель Магнетит,55,7,9,12.73,2026-03-19,4300.00
bajkalskie_sezonyi,Отель Парк Байкальские сезоны,22,23,43,104.55,2026-03-19,14171.00
gostevoi_dom_margobai,Отель Маргобай,14,28,46,200.0,2026-03-19,1894.00
metelitsa_6,Отель Метелица,5,4,8,80.0,2026-03-19,2392.00
pribaikalskaya_hotel,Гостиница Прибайкальская,87,4,6,4.6,2026-03-19,5700.00
gloria_20,Отель Глория,14,1,1,7.14,2026-03-19,6300.00
saturn_8,Сатурн,23,4,8,17.39,2026-03-19,3000.00
trakstop_38_2,Trakstop 38,11,1,1,9.09,2026-03-19,9717.00
zvezda_kochevnika,Звезда Кочевника,0,82,180,0.0,2026-03-19,15360.00
planeta_9,Планета,33,10,20,30.3,2026-03-19,2937.00
mir_baykala_hotel,Отель Мир Байкала,29,9,18,31.03,2026-03-19,15945.00
baikal_capsule_hostel,Байкал Капсул (Байкальская капсула),0,8,8,0.0,2026-03-19,1162.00
vitim,Витим,0,4,7,0.0,2026-03-19,2938.00
home_hotel_apartments_home_wanted_on_piskunov_street,Апартаменты Home Hotel (Хоум Хотел) на улице Пискунова,0,2,2,0.0,2026-03-19,3184.00
gostevoy_dom_isiger_baikal,Гостевой дом ISIGER BAIKAL,0,0,0,0.0,2026-03-19,
gostevoy_dom_mandarkhan_obaykal,"Мандархан, о.Байкал",0,1,1,0.0,2026-03-19,16815.00
glemping_hygge_barn,Hygge Barn,0,2,2,0.0,2026-03-19,12500.00
na_gornoy_ulitse_5_private_house,Меблированные комнаты на Горной Улице 7Б,0,0,0,0.0,2026-03-19,
dlya_kompanii_guest_house,Для компании,0,1,1,0.0,2026-03-19,30000.00
v_russkom_stile_guest_house,Меблированные комнаты в Русском Стиле,0,0,0,0.0,2026-03-19,
barnkhaus_guest_house_4,Барнхаус,0,0,0,0.0,2026-03-19,
hotel_harats_inn,Отель Harat's inn,12,10,10,83.33,2026-03-19,4000.00
