ota_hotel_id,name,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,date,min_price
alaniya,Алания,0,12,33,0.0,2026-02-28,3981.00
solnechny_guest_house_7,Cолнечный,0,2,4,0.0,2026-02-28,1162.00
green_hotel_,Грин Отель,22,2,4,9.09,2026-02-28,4733.00
hotel_barguzin,Меблированные комнаты Баргузин,0,4,4,0.0,2026-02-28,7962.00
burduguz_hotel_2,Парк-Отель Бурдугуз,69,13,26,18.84,2026-02-28,19500.00
lotos_hotel,Отель Лотос,23,12,24,52.17,2026-02-28,1150.00
olkhon_house_guest_family_house,Olkhon Family House,0,0,0,0.0,2026-02-28,
irkutsk_city_lodge,Отель Иркутск Сити Лодж,4,0,0,0.0,2026-02-28,
aristokrat_hotel,Отель Аристократ,12,8,14,66.67,2026-02-28,4557.00
evropa_hotel,Отель Европа,58,4,6,6.9,2026-02-28,6300.00
gostevoy_dom_holiday_park_on_olkhon,Holiday park on Olkhon,0,1,2,0.0,2026-02-28,5510.00
history_boutiquehotel,Отель History Boutique Hotel & SPA,40,34,68,85.0,2026-02-28,23625.00
baikal_forest_hotel,Отель Baikal Forest,156,33,77,21.15,2026-02-28,7972.00
hotel_kosmos_5,Отель Космос,16,6,11,37.5,2026-02-28,3675.00
hotel_rodina_grand_hotel_spa_irkutsk_5,Отель RODINA Grand Hotel & SPA Irkutsk 5*,79,77,154,97.47,2026-02-28,45000.00
baikal_view_hotel,Baikal View Hotel,99,52,104,52.53,2026-02-28,10770.00
lenatour,Отель  Ленатур,8,6,16,75.0,2026-02-28,3100.00
hotel_dacha_baikaleco,Семейный отель Дача БайкалЭко,10,0,0,0.0,2026-02-28,
armat_hotel,Отель Armat,40,29,59,72.5,2026-02-28,6700.00
alpari,Гостиница Альпари,10,5,10,50.0,2026-02-28,2400.00
baykal_khan_hotel_olkhon,Отель Байкал-Хан Ольхон,40,12,25,30.0,2026-02-28,16500.00
krestovaya_pad_hotel,Гостиница Крестовая падь,27,0,0,0.0,2026-02-28,
klubnyij_kvartal_apartments,Клубный Квартал,67,6,6,8.96,2026-02-28,3400.00
miniotel_gostinitsa_nerpenok,Нерпенок,0,6,16,0.0,2026-02-28,12000.00
wind_lake_guest_house,Wind Lake,0,20,30,0.0,2026-02-28,14490.00
baykal_khan_listvyanka,Отель Ларч,18,0,0,0.0,2026-02-28,
flagman_hotel_4,Отель Флагман,13,0,0,0.0,2026-02-28,
amurskiy,Отель Амурский,17,11,22,64.71,2026-02-28,17900.00
shelest,Shelest,0,6,12,0.0,2026-02-28,4960.00
dom_baykal_guest_house,Меблированные комнаты Дом Байкал,15,7,24,46.67,2026-02-28,3200.00
meridian_7,Отель Меридиан,33,6,12,18.18,2026-02-28,6200.00
hotel_pushkin_2,Отель ПушкинЪ,23,24,48,104.35,2026-02-28,7400.00
vesta_hotel_3,Отель Веста,27,4,9,14.81,2026-02-28,3000.00
gostinitsa_undina,Отель Ундина,30,0,0,0.0,2026-02-28,
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,119,2,4,1.68,2026-02-28,9085.00
tri_kita_2,Отель Три Кита,10,4,9,40.0,2026-02-28,2600.00
miniotel_serdtse_baykala,Сердце Байкала,0,6,10,0.0,2026-02-28,12500.00
hotel_gostinitsa_dinamo,Отель Динамо,39,23,43,58.97,2026-02-28,1200.00
bolshoe_puteshestvie_hotel,Ольхон,0,1,3,0.0,2026-02-28,8646.00
hotel_angara,Отель Ангара-Приоритет,31,2,4,6.45,2026-02-28,3800.00
uda_2,Отель УДА,45,35,52,77.78,2026-02-28,1700.00
royal_hotel_33,Отель Рояль,27,0,0,0.0,2026-02-28,
gostevoy_dom_forest_home,Forest Home,0,0,0,0.0,2026-02-28,
mini_hotel_vizit,Гостиница Визит,8,7,15,87.5,2026-02-28,4000.00
bajkalkemp,Байкал-кэмп,0,1,4,0.0,2026-02-28,2292.00
domik_na_kholme_guest_house,Меблированные комнаты Домик на холме,0,0,0,0.0,2026-02-28,
bely_bereg,Отель Белый берег,5,5,12,100.0,2026-02-28,6300.00
gostevoj_dom_otdyih_na_bajkale,Отель Отдых на Байкале,11,0,0,0.0,2026-02-28,
lakeplace_baikal_guest_house,Мебелированные комнаты Lake Place Baikal,0,0,0,0.0,2026-02-28,
bajkalskie_sezonyi,Отель Парк Байкальские сезоны,22,21,39,95.45,2026-02-28,16719.00
pribaikalskaya_hotel,Гостиница Прибайкальская,87,4,6,4.6,2026-02-28,3400.00
gostevoy_dom_briz_3,Меблированные комнаты БРИЗ,16,8,18,50.0,2026-02-28,4500.00
recreation_complex_altan,Парк-Отель Алтан,21,0,0,0.0,2026-02-28,
smart_hotel_kdo_irkutsk_hotel,Отель Smart Hotel KDO Иркутск,7,4,5,57.14,2026-02-28,1979.00
vostochnaia,Гостиница Восточная,26,0,0,0.0,2026-02-28,
u_istoka_hotel,Гостиница У Истока,24,0,0,0.0,2026-02-28,
dream_of_baikal_hotel,Отель Dream of Baikal,19,0,0,0.0,2026-02-28,
hotel_sozvezdie_baikala,Отель Созвездие Байкала,22,15,30,68.18,2026-02-28,5900.00
oktyabrskaya_minihotel,Октябрьская,0,7,12,0.0,2026-02-28,1500.00
zvezda_kochevnika,Звезда Кочевника,0,12,30,0.0,2026-02-28,15360.00
private_house_uedinenny_dom_na_beregu_zhivopisnoy_zavodi,Байкал 51,0,1,1,0.0,2026-02-28,24500.00
hotel_anastasiya_2,Отель ГК Анастасия,26,1,1,3.85,2026-02-28,35800.00
guest_house_vremena_goda,Времена Года,24,0,0,0.0,2026-02-28,
hotel_olimpiada,Олимпиада,29,18,23,62.07,2026-02-28,800.00
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,65,0,0,0.0,2026-02-28,
modul,Гостиница Комфорт,12,0,0,0.0,2026-02-28,
hotel_shishki,Меблированные комнаты Шишки,0,0,0,0.0,2026-02-28,
v_russkom_stile_guest_house,Меблированные комнаты в Русском Стиле,0,0,0,0.0,2026-02-28,
the_hotel_on_volzhskaya,Гостиница на Волжской,30,14,38,46.67,2026-02-28,2791.00
yupiter,Юпитер,23,3,6,13.04,2026-02-28,3000.00
vitim,Витим,0,4,6,0.0,2026-02-28,2840.00
eko_baikalwood_hotel,Отель BaikalWood Hotel & Spa,44,0,0,0.0,2026-02-28,
hotel_yubileinaya__2,Гостиница Юбилейная,23,6,12,26.09,2026-02-28,2875.00
riderside,Гостиница Riverside,8,2,4,25.0,2026-02-28,2547.00
hotelclub_ice,Отель Сибирская резиденция Лёд Байкала,0,2,2,0.0,2026-02-28,25000.00
gostevoy_dom_mandarkhan_obaykal,"Мандархан, о.Байкал",0,1,1,0.0,2026-02-28,16815.00
glemping_hygge_barn,Hygge Barn,0,2,2,0.0,2026-02-28,12500.00
katantsa_hotel,Отель Катанца,19,0,0,0.0,2026-02-28,
gostevoy_dom_chilla_villa_baikal,Гостевой дом Chilla_villa_baikal,0,0,0,0.0,2026-02-28,
magnetit,Отель Магнетит,55,9,10,16.36,2026-02-28,3100.00
less_guest_house,Меблированные комнаты Less,0,6,12,0.0,2026-02-28,9950.00
praskovya_guest_house,Отель Прасковья,12,6,8,50.0,2026-02-28,1800.00
recreation_centre_baikal_rainbow,База отдыха Байкальская Радуга,31,4,7,12.9,2026-02-28,13242.00
flagman_hotel,Отель Флагман,10,0,0,0.0,2026-02-28,
gostevoi_dom_margobai,Отель Маргобай,14,29,48,207.14,2026-02-28,1905.00
hotel_baikal_best_edelweiss,Baikal Best Edelweiss,10,4,8,40.0,2026-02-28,7613.00
gloria_20,Отель Глория,14,0,0,0.0,2026-02-28,
luna_hotel_9,Отель Луна,22,2,4,9.09,2026-02-28,3000.00
trakstop_38_2,Trakstop 38,11,1,1,9.09,2026-02-28,9717.00
mir_baykala_hotel,Отель Мир Байкала,29,5,10,17.24,2026-02-28,15945.00
planeta_9,Планета,33,9,18,27.27,2026-02-28,3000.00
baikal_capsule_hostel,Байкал Капсул (Байкальская капсула),0,8,8,0.0,2026-02-28,1165.00
tochka_baykala_hotel,Отель Точка Байкала,38,0,0,0.0,2026-02-28,
metelitsa_6,Отель Метелица,5,4,8,80.0,2026-02-28,2392.00
home_hotel_apartments_home_wanted_on_piskunov_street,Апартаменты Home Hotel (Хоум Хотел) на улице Пискунова,0,2,2,0.0,2026-02-28,3429.00
gostevoy_dom_isiger_baikal,Гостевой дом ISIGER BAIKAL,0,0,0,0.0,2026-02-28,
komilfo_2,Отель Комильфо,12,7,7,58.33,2026-02-28,3500.00
na_gornoy_ulitse_5_private_house,Меблированные комнаты на Горной Улице 7Б,0,0,0,0.0,2026-02-28,
izumrud_hotel_7,Отель Изумруд,9,7,7,77.78,2026-02-28,3500.00
dlya_kompanii_guest_house,Для компании,0,1,1,0.0,2026-02-28,21600.00
loft_house_38_guest_house,Loft House 38,0,0,0,0.0,2026-02-28,
ozerny_tulun_sports_complex_na_karbysheva_185_apartment,Спорткомплекс Озерный Тулун на Карбышева 185,0,2,4,0.0,2026-02-28,3600.00
pekin_hotel,Отель Пекин,86,75,75,87.21,2026-02-28,4950.00
aura_living_quarters,Меблированные комнаты Аура,0,0,0,0.0,2026-02-28,
