ota_hotel_id,name,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,date,min_price
marx_hotel,Отель Marx Hotel,26,4,8,15.38,2026-03-15,5700.00
royal_hotel_33,Отель Рояль,27,16,29,59.26,2026-03-15,4000.00
irkutsk_city_lodge,Отель Иркутск Сити Лодж,4,1,2,25.0,2026-03-15,3772.00
miniotel_serdtse_baykala,Сердце Байкала,0,3,4,0.0,2026-03-15,12369.00
krestovaya_pad_hotel,Гостиница Крестовая падь,27,7,14,25.93,2026-03-15,9500.00
shelest,Shelest,0,3,6,0.0,2026-03-15,4908.00
beliy_sobol_parkhotel,Парк-отель Белый Соболь,32,15,35,46.88,2026-03-15,7000.00
bajkalkemp,Байкал-кэмп,0,1,4,0.0,2026-03-15,2592.00
montana_hostel,Меблированные комнаты Montana,9,12,13,133.33,2026-03-15,800.00
olkhon_house_guest_family_house,Olkhon Family House,0,3,6,0.0,2026-03-15,5937.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,25,35,75,140.0,2026-03-15,3166.00
hotel_gostinitsa_dinamo,Отель Динамо,39,23,43,58.97,2026-03-15,1128.00
yolochka,Меблированные комнаты Ёлочка,6,9,18,150.0,2026-03-15,3700.00
hotel_flagman_olkhona,Отель Флагман Ольхона,15,4,10,26.67,2026-03-15,7418.00
hotel_sozvezdie_baikala,Отель Созвездие Байкала,22,11,22,50.0,2026-03-15,4700.00
gostevoy_dom_briz_3,Меблированные комнаты БРИЗ,16,8,18,50.0,2026-03-15,4452.00
tri_kita_2,Отель Три Кита,10,3,7,30.0,2026-03-15,5142.00
baikal_view_hotel,Baikal View Hotel,99,60,124,60.61,2026-03-15,11943.00
eko_baikalwood_hotel,Отель Байкальский лес (BaikalWood Hotel&SPA),44,18,36,40.91,2026-03-15,13800.00
hotel_baikal_best_edelweiss,Baikal Best Edelweiss,10,11,26,110.0,2026-03-15,5909.00
green_hotel_,Грин Отель,22,18,35,81.82,2026-03-15,3396.00
ozerny_tulun_sports_complex_na_karbysheva_185_apartment,Спорткомплекс Озерный Тулун на Карбышева 185,0,2,4,0.0,2026-03-15,3562.00
guest_house_vremena_goda,Времена Года,24,1,2,4.17,2026-03-15,6250.00
bely_bereg,Отель Белый берег,5,5,12,100.0,2026-03-15,6300.00
brusinka,Меблированные комнаты Брусника,3,1,1,33.33,2026-03-15,1500.00
u_istoka_hotel,Гостиница У Истока,24,0,0,0.0,2026-03-15,
alaniya,Алания,0,12,33,0.0,2026-03-15,4000.00
lenatour,Отель  Ленатур,8,6,16,75.0,2026-03-15,3100.00
private_house_uedinenny_dom_na_beregu_zhivopisnoy_zavodi,Байкал 51,0,1,1,0.0,2026-03-15,24500.00
uda_2,Отель УДА,45,40,60,88.89,2026-03-15,1700.00
gostevoj_dom_otdyih_na_bajkale,Отель Отдых на Байкале,11,0,0,0.0,2026-03-15,
dream_of_baikal_hotel,Отель Dream of Baikal,19,0,0,0.0,2026-03-15,
lyuks_hotel_4,Отель Люкс,15,9,9,60.0,2026-03-15,2500.00
recreation_complex_altan,Парк-Отель Алтан,21,0,0,0.0,2026-03-15,
gostinitsa_akademicheskaya,Отель Гостиница Академическая,48,26,35,54.17,2026-03-15,4200.00
history_boutiquehotel,Отель History Boutique Hotel & SPA,40,26,52,65.0,2026-03-15,23625.00
gostevoy_dom_forest_home,Forest Home,0,0,0,0.0,2026-03-15,
vostochnaia,Гостиница Восточная,26,0,0,0.0,2026-03-15,
hotel_nataly_2,Отель Натали,12,3,5,25.0,2026-03-15,3800.00
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,119,92,166,77.31,2026-03-15,5232.50
hotel_yubileinaya__2,Гостиница Юбилейная,23,10,19,43.48,2026-03-15,2347.00
aura_living_quarters,Меблированные комнаты Аура,0,0,0,0.0,2026-03-15,
hotel_shvedka,Отель ШВЕДКА,29,3,3,10.34,2026-03-15,3600.00
hotel_olimpiada,Олимпиада,29,17,21,58.62,2026-03-15,800.00
hotel_anastasiya_2,Отель ГК Анастасия,26,8,13,30.77,2026-03-15,10000.00
meridian_7,Отель Меридиан,33,20,40,60.61,2026-03-15,4700.00
dauria_hotel_2,Отель Даурия,4,1,1,25.0,2026-03-15,13000.00
zvezda_kochevnika,Звезда Кочевника,0,58,126,0.0,2026-03-15,15360.00
smart_hotel_kdo_irkutsk_hotel,Отель Smart Hotel Иркутск,7,2,5,28.57,2026-03-15,1717.00
hotel_angara,Отель Ангара-Приоритет,31,16,31,51.61,2026-03-15,4500.00
sportkompleks_ozerny_tulun_hotel,Спорткомплекс Озерный Тулун,0,1,1,0.0,2026-03-15,4500.00
flagman_hotel,Отель Флагман,10,0,0,0.0,2026-03-15,
hotel_pushkin_2,Отель ПушкинЪ,23,22,44,95.65,2026-03-15,7374.00
momant_house_recreation_camp,Momant house,0,0,0,0.0,2026-03-15,
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,65,0,0,0.0,2026-03-15,
pekin_hotel,Отель Пекин,86,75,75,87.21,2026-03-15,4950.00
tikhaya_gavan_4,"Отель ""Тихая Гавань""",12,4,10,33.33,2026-03-15,4100.00
the_hotel_on_volzhskaya,Гостиница на Волжской,30,17,47,56.67,2026-03-15,2840.00
yupiter,Юпитер,23,3,6,13.04,2026-03-15,3000.00
flagman_hotel_4,Отель Флагман,13,0,0,0.0,2026-03-15,
hotel_dacha_baikaleco,Семейный отель Дача БайкалЭко,10,0,0,0.0,2026-03-15,
katantsa_hotel,Отель Катанца,19,0,0,0.0,2026-03-15,
modul,Гостиница Комфорт,12,0,0,0.0,2026-03-15,
gostevoy_dom_chilla_villa_baikal,Гостевой дом Chilla_villa_baikal,0,0,0,0.0,2026-03-15,
magnetit,Отель Магнетит,55,17,19,30.91,2026-03-15,3100.00
praskovya_guest_house,Отель Прасковья,12,5,7,41.67,2026-03-15,1800.00
bajkalskie_sezonyi,Отель Парк Байкальские сезоны,22,23,43,104.55,2026-03-15,12216.00
gostevoi_dom_margobai,Отель Маргобай,14,29,49,207.14,2026-03-15,1894.00
oktyabrskaya_minihotel,Октябрьская,0,7,12,0.0,2026-03-15,2000.00
pribaikalskaya_hotel,Гостиница Прибайкальская,87,4,6,4.6,2026-03-15,5700.00
saturn_8,Сатурн,23,4,8,17.39,2026-03-15,3000.00
trakstop_38_2,Trakstop 38,11,1,1,9.09,2026-03-15,9717.00
luna_hotel_9,Отель Луна,22,3,5,13.64,2026-03-15,3000.00
planeta_9,Планета,33,9,18,27.27,2026-03-15,3000.00
baikal_capsule_hostel,Байкал Капсул (Байкальская капсула),0,8,8,0.0,2026-03-15,1128.00
vitim,Витим,0,3,5,0.0,2026-03-15,2989.00
tochka_baykala_hotel,Отель Точка Байкала,38,0,0,0.0,2026-03-15,
metelitsa_6,Отель Метелица,5,4,8,80.0,2026-03-15,2392.00
home_hotel_apartments_home_wanted_on_piskunov_street,Апартаменты Home Hotel (Хоум Хотел) на улице Пискунова,0,2,2,0.0,2026-03-15,3239.00
gostevoy_dom_isiger_baikal,Гостевой дом ISIGER BAIKAL,0,0,0,0.0,2026-03-15,
gostevoy_dom_mandarkhan_obaykal,"Мандархан, о.Байкал",0,1,1,0.0,2026-03-15,16815.00
glemping_hygge_barn,Hygge Barn,0,2,2,0.0,2026-03-15,12500.00
na_gornoy_ulitse_5_private_house,Меблированные комнаты на Горной Улице 7Б,0,0,0,0.0,2026-03-15,
izumrud_hotel_7,Отель Изумруд,9,2,2,22.22,2026-03-15,5000.00
v_russkom_stile_guest_house,Меблированные комнаты в Русском Стиле,0,0,0,0.0,2026-03-15,
komilfo_2,Отель Комильфо,12,6,6,50.0,2026-03-15,5000.00
loft_house_38_guest_house,Loft House 38,0,0,0,0.0,2026-03-15,
