ota_hotel_id,name,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,date,min_price
lotos_hotel,Отель Лотос,23,6,12,26.09,2026-02-25,2150.00
hotel_barguzin,Меблированные комнаты Баргузин,0,4,4,0.0,2026-02-25,7916.00
baykal_guest_house_3,Меблированные комнаты Байкал,0,6,10,0.0,2026-02-25,2770.00
green_hotel_,Грин Отель,22,10,14,45.45,2026-02-25,3543.75
mayak_hotel_listvyanka,Отель Маяк,54,37,69,68.52,2026-02-25,9200.00
lenatour,Отель  Ленатур,8,3,7,37.5,2026-02-25,4000.00
gostevoy_dom_holiday_park_on_olkhon,Holiday park on Olkhon,0,1,2,0.0,2026-02-25,5890.00
yolochka,Меблированные комнаты Ёлочка,6,8,17,133.33,2026-02-25,3700.00
best_eastern_hotel_zvezda,Отель Звезда,65,2,4,3.08,2026-02-25,16500.00
hotel_kurshavel_,Отель Куршавель,15,13,26,86.67,2026-02-25,4000.00
malinovka_3,Малиновка,0,0,0,0.0,2026-02-25,
otel_tsentral,Отель Централь,48,2,4,4.17,2026-02-25,15000.00
matreshka_hotel,Отель Matreshka,35,1,1,2.86,2026-02-25,4914.00
nochleg_i_zavtrak_bb_shambala,Загородный отель Шамбала,10,2,4,20.0,2026-02-25,14000.00
hotel_kosmos_5,Отель Космос,16,5,8,31.25,2026-02-25,3675.00
baykal_khan_hotel_olkhon,Отель Байкал-Хан Ольхон,40,5,10,12.5,2026-02-25,17330.00
hotel_rodina_grand_hotel_spa_irkutsk_5,Отель RODINA Grand Hotel & SPA Irkutsk 5*,79,53,106,67.09,2026-02-25,45000.00
amurskiy,Отель Амурский,17,1,2,5.88,2026-02-25,22000.00
baykal_khan_listvyanka,Отель Ларч,18,0,0,0.0,2026-02-25,
mihail_strogov,Отель Михаил Строгов,20,6,12,30.0,2026-02-25,6100.00
flagman_hotel_4,Отель Флагман,13,0,0,0.0,2026-02-25,
hotel_gostinitsa_dinamo,Отель Динамо,39,23,43,58.97,2026-02-25,1140.00
meridian_7,Отель Меридиан,33,18,36,54.55,2026-02-25,4700.00
hotel_pushkin_2,Отель ПушкинЪ,23,12,24,52.17,2026-02-25,7374.00
vesta_hotel_3,Отель Веста,27,14,29,51.85,2026-02-25,3000.00
lazurny_bereg_hotel_,Гостиница Лазурный берег,65,2,4,3.08,2026-02-25,5000.00
momant_house_recreation_camp,Momant house,0,0,0,0.0,2026-02-25,
dom_baykal_guest_house,Меблированные комнаты Дом Байкал,15,3,12,20.0,2026-02-25,4500.00
tri_kita_2,Отель Три Кита,10,5,12,50.0,2026-02-25,3000.00
tikhaya_gavan_4,"Отель ""Тихая Гавань""",12,2,4,16.67,2026-02-25,4100.00
miniotel_serdtse_baykala,Сердце Байкала,0,2,2,0.0,2026-02-25,20500.00
wind_lake_guest_house,Wind Lake,0,13,21,0.0,2026-02-25,12390.00
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,119,14,21,11.76,2026-02-25,9085.00
hotel_angara,Отель Ангара-Приоритет,31,5,10,16.13,2026-02-25,5500.00
hotel_shvedka,Отель ШВЕДКА,29,1,1,3.45,2026-02-25,4400.00
gostinitsa_undina,Отель Ундина,30,0,0,0.0,2026-02-25,
royal_hotel_33,Отель Рояль,27,0,0,0.0,2026-02-25,
gostevoy_dom_forest_home,Forest Home,0,0,0,0.0,2026-02-25,
mini_hotel_vizit,Гостиница Визит,8,7,15,87.5,2026-02-25,4000.00
hotel_aziyayevropa,Отель Азия-Европа,19,3,6,15.79,2026-02-25,7224.00
krestovaya_pad_hotel,Гостиница Крестовая падь,27,0,0,0.0,2026-02-25,
bely_bereg,Отель Белый берег,5,4,9,80.0,2026-02-25,6300.00
gostevoj_dom_otdyih_na_bajkale,Отель Отдых на Байкале,11,0,0,0.0,2026-02-25,
bajkalskie_sezonyi,Отель Парк Байкальские сезоны,22,19,35,86.36,2026-02-25,13700.00
uda_2,Отель УДА,45,36,57,80.0,2026-02-25,1700.00
pribaikalskaya_hotel,Гостиница Прибайкальская,87,4,6,4.6,2026-02-25,3400.00
gostevoy_dom_briz_3,Меблированные комнаты БРИЗ,16,6,14,37.5,2026-02-25,4500.00
recreation_complex_altan,Парк-Отель Алтан,21,0,0,0.0,2026-02-25,
lyuks_hotel_4,Отель Люкс,15,7,7,46.67,2026-02-25,3000.00
vostochnaia,Гостиница Восточная,26,0,0,0.0,2026-02-25,
shelest,Shelest,0,7,14,0.0,2026-02-25,4960.00
smart_hotel_kdo_irkutsk_hotel,Отель Smart Hotel KDO Иркутск,7,3,8,42.86,2026-02-25,1717.00
dream_of_baikal_hotel,Отель Dream of Baikal,19,0,0,0.0,2026-02-25,
hotel_sozvezdie_baikala,Отель Созвездие Байкала,22,9,18,40.91,2026-02-25,4700.00
oktyabrskaya_minihotel,Октябрьская,0,6,10,0.0,2026-02-25,1500.00
zvezda_kochevnika,Звезда Кочевника,0,5,13,0.0,2026-02-25,15360.00
u_istoka_hotel,Гостиница У Истока,24,0,0,0.0,2026-02-25,
marx_hotel,Отель Marx Hotel,26,4,8,15.38,2026-02-25,5700.00
hotel_anastasiya_2,Отель ГК Анастасия,26,18,34,69.23,2026-02-25,10000.00
luna_hotel_9,Отель Луна,22,3,5,13.64,2026-02-25,3000.00
sportkompleks_ozerny_tulun_hotel,Спорткомплекс Озерный Тулун,0,1,1,0.0,2026-02-25,4500.00
guest_house_vremena_goda,Времена Года,24,0,0,0.0,2026-02-25,
bajkalkemp,Байкал-кэмп,0,1,4,0.0,2026-02-25,2292.00
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,65,0,0,0.0,2026-02-25,
hotel_olimpiada,Олимпиада,29,5,9,17.24,2026-02-25,1000.00
modul,Гостиница Комфорт,12,0,0,0.0,2026-02-25,
gostinitsa_akademicheskaya,Отель Гостиница Академическая,48,26,35,54.17,2026-02-25,4200.00
vitim,Витим,0,4,6,0.0,2026-02-25,2890.00
eko_baikalwood_hotel,Отель BaikalWood Hotel & Spa,44,0,0,0.0,2026-02-25,
gostevoy_dom_mandarkhan_obaykal,"Мандархан, о.Байкал",0,1,1,0.0,2026-02-25,16815.00
glemping_hygge_barn,Hygge Barn,0,2,2,0.0,2026-02-25,11500.00
hotelclub_ice,Отель Сибирская резиденция Лёд Байкала,0,2,2,0.0,2026-02-25,25000.00
katantsa_hotel,Отель Катанца,19,0,0,0.0,2026-02-25,
magnetit,Отель Магнетит,55,9,10,16.36,2026-02-25,3100.00
less_guest_house,Меблированные комнаты Less,0,6,12,0.0,2026-02-25,9950.00
praskovya_guest_house,Отель Прасковья,12,5,5,41.67,2026-02-25,1800.00
riderside,Гостиница Riverside,8,1,2,12.5,2026-02-25,2590.00
gostinitsa_solntse,Гостиница Солнце,58,4,6,6.9,2026-02-25,8800.00
hotel_complex_baikalov_ostrog,Гостиница Байкалов Острог,0,163,187,0.0,2026-02-25,8800.00
flagman_hotel,Отель Флагман,10,0,0,0.0,2026-02-25,
gostevoi_dom_margobai,Отель Маргобай,14,27,45,192.86,2026-02-25,1894.00
hotel_baikal_best_edelweiss,Baikal Best Edelweiss,10,2,4,20.0,2026-02-25,8124.00
yupiter,Юпитер,23,3,6,13.04,2026-02-25,3000.00
trakstop_38_2,Trakstop 38,11,1,1,9.09,2026-02-25,9717.00
planeta_9,Планета,33,10,20,30.3,2026-02-25,3000.00
mir_baykala_hotel,Отель Мир Байкала,29,2,4,6.9,2026-02-25,15945.00
baikal_capsule_hostel,Байкал Капсул (Байкальская капсула),0,3,3,0.0,2026-02-25,1207.00
metelitsa_6,Отель Метелица,5,4,8,80.0,2026-02-25,2392.00
home_hotel_apartments_home_wanted_on_piskunov_street,Апартаменты Home Hotel (Хоум Хотел) на улице Пискунова,0,2,2,0.0,2026-02-25,3488.00
gostevoy_dom_isiger_baikal,Гостевой дом ISIGER BAIKAL,0,0,0,0.0,2026-02-25,
na_gornoy_ulitse_5_private_house,Меблированные комнаты на Горной Улице 7Б,0,0,0,0.0,2026-02-25,
izumrud_hotel_7,Отель Изумруд,9,1,1,11.11,2026-02-25,5294.00
barnkhaus_guest_house_4,Барнхаус,0,0,0,0.0,2026-02-25,
loft_house_38_guest_house,Loft House 38,0,0,0,0.0,2026-02-25,
ozerny_tulun_sports_complex_na_karbysheva_185_apartment,Спорткомплекс Озерный Тулун на Карбышева 185,0,2,4,0.0,2026-02-25,3600.00
pekin_hotel,Отель Пекин,86,75,75,87.21,2026-02-25,4950.00
