ota_hotel_id,name,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,date,min_price
hotel_dacha_baikaleco,Семейный отель Дача БайкалЭко,10,0,0,0.0,2026-03-01,
baykal_shale_guest_house,Байкал Шале,11,5,13,45.45,2026-03-01,4500.00
krestovaya_pad_hotel,Гостиница Крестовая падь,27,0,0,0.0,2026-03-01,
miniotel_gostinitsa_nerpenok,Нерпенок,0,5,14,0.0,2026-03-01,12000.00
flagman_hotel_4,Отель Флагман,13,0,0,0.0,2026-03-01,
shelest,Shelest,0,5,10,0.0,2026-03-01,4960.00
mini_hotel_vizit,Гостиница Визит,8,7,15,87.5,2026-03-01,4000.00
dom_baykal_guest_house,Меблированные комнаты Дом Байкал,15,6,14,40.0,2026-03-01,3200.00
meridian_7,Отель Меридиан,33,6,12,18.18,2026-03-01,6200.00
hotel_pushkin_2,Отель ПушкинЪ,23,17,34,73.91,2026-03-01,7374.00
vesta_hotel_3,Отель Веста,27,5,11,18.52,2026-03-01,3000.00
momant_house_recreation_camp,Momant house,0,0,0,0.0,2026-03-01,
baikal_business_center_hotel,Отель Байкал Бизнес Центр,59,6,11,10.17,2026-03-01,7200.00
gostinitsa_undina,Отель Ундина,30,0,0,0.0,2026-03-01,
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,119,59,97,49.58,2026-03-01,7935.00
tri_kita_2,Отель Три Кита,10,4,7,40.0,2026-03-01,2600.00
miniotel_serdtse_baykala,Сердце Байкала,0,2,2,0.0,2026-03-01,20500.00
hotel_gostinitsa_dinamo,Отель Динамо,39,21,41,53.85,2026-03-01,1140.00
bolshoe_puteshestvie_hotel,Ольхон,0,3,9,0.0,2026-03-01,8598.00
hotel_shvedka,Отель ШВЕДКА,29,1,1,3.45,2026-03-01,4400.00
royal_hotel_33,Отель Рояль,27,0,0,0.0,2026-03-01,
uda_2,Отель УДА,45,41,61,91.11,2026-03-01,1700.00
bely_bereg,Отель Белый берег,5,5,12,100.0,2026-03-01,6300.00
gostevoj_dom_otdyih_na_bajkale,Отель Отдых на Байкале,11,0,0,0.0,2026-03-01,
bajkalskie_sezonyi,Отель Парк Байкальские сезоны,22,23,43,104.55,2026-03-01,14446.00
gostevoy_dom_briz_3,Меблированные комнаты БРИЗ,16,8,18,50.0,2026-03-01,4500.00
recreation_complex_altan,Парк-Отель Алтан,21,0,0,0.0,2026-03-01,
domik_na_kholme_guest_house,Меблированные комнаты Домик на холме,0,0,0,0.0,2026-03-01,
u_istoka_hotel,Гостиница У Истока,24,0,0,0.0,2026-03-01,
smart_hotel_kdo_irkutsk_hotel,Отель Smart Hotel KDO Иркутск,7,2,5,28.57,2026-03-01,1717.00
vostochnaia,Гостиница Восточная,26,0,0,0.0,2026-03-01,
lakeplace_baikal_guest_house,Мебелированные комнаты Lake Place Baikal,0,0,0,0.0,2026-03-01,
dream_of_baikal_hotel,Отель Dream of Baikal,19,0,0,0.0,2026-03-01,
hotel_sozvezdie_baikala,Отель Созвездие Байкала,22,11,22,50.0,2026-03-01,4700.00
zvezda_kochevnika,Звезда Кочевника,0,1,3,0.0,2026-03-01,19068.00
private_house_uedinenny_dom_na_beregu_zhivopisnoy_zavodi,Байкал 51,0,1,1,0.0,2026-03-01,24500.00
hotel_anastasiya_2,Отель ГК Анастасия,26,1,1,3.85,2026-03-01,35800.00
flagman_hotel,Отель Флагман,10,0,0,0.0,2026-03-01,
sportkompleks_ozerny_tulun_hotel,Спорткомплекс Озерный Тулун,0,1,1,0.0,2026-03-01,4500.00
guest_house_vremena_goda,Времена Года,24,0,0,0.0,2026-03-01,
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,65,0,0,0.0,2026-03-01,
hotel_olimpiada,Олимпиада,29,14,18,48.28,2026-03-01,1000.00
modul,Гостиница Комфорт,12,0,0,0.0,2026-03-01,
hotel_shishki,Меблированные комнаты Шишки,0,0,0,0.0,2026-03-01,
v_russkom_stile_guest_house,Меблированные комнаты в Русском Стиле,0,0,0,0.0,2026-03-01,
the_hotel_on_volzhskaya,Гостиница на Волжской,30,17,47,56.67,2026-03-01,2840.00
yupiter,Юпитер,23,3,6,13.04,2026-03-01,3000.00
vitim,Витим,0,3,5,0.0,2026-03-01,2890.00
oktyabrskaya_minihotel,Октябрьская,0,7,12,0.0,2026-03-01,1500.00
hotel_yubileinaya__2,Гостиница Юбилейная,23,11,21,47.83,2026-03-01,2314.00
riderside,Гостиница Riverside,8,2,4,25.0,2026-03-01,2897.00
gostevoy_dom_mandarkhan_obaykal,"Мандархан, о.Байкал",0,1,1,0.0,2026-03-01,16815.00
glemping_hygge_barn,Hygge Barn,0,2,2,0.0,2026-03-01,12500.00
hotelclub_ice,Отель Сибирская резиденция Лёд Байкала,0,2,2,0.0,2026-03-01,25000.00
katantsa_hotel,Отель Катанца,19,0,0,0.0,2026-03-01,
gostevoy_dom_chilla_villa_baikal,Гостевой дом Chilla_villa_baikal,0,0,0,0.0,2026-03-01,
magnetit,Отель Магнетит,55,32,46,58.18,2026-03-01,2700.00
less_guest_house,Меблированные комнаты Лесс,0,6,12,0.0,2026-03-01,9950.00
praskovya_guest_house,Отель Прасковья,12,9,11,75.0,2026-03-01,1800.00
recreation_centre_baikal_rainbow,База отдыха Байкальская Радуга,31,4,7,12.9,2026-03-01,13242.00
gostevoi_dom_margobai,Отель Маргобай,14,29,48,207.14,2026-03-01,1894.00
gloria_20,Отель Глория,14,0,0,0.0,2026-03-01,
luna_hotel_9,Отель Луна,22,3,5,13.64,2026-03-01,3000.00
trakstop_38_2,Trakstop 38,11,1,1,9.09,2026-03-01,9717.00
planeta_9,Планета,33,9,18,27.27,2026-03-01,3000.00
mir_baykala_hotel,Отель Мир Байкала,29,2,4,6.9,2026-03-01,15945.00
baikal_capsule_hostel,Байкал Капсул (Байкальская капсула),0,7,7,0.0,2026-03-01,1139.00
metelitsa_6,Отель Метелица,5,4,8,80.0,2026-03-01,2392.00
home_hotel_apartments_home_wanted_on_piskunov_street,Апартаменты Home Hotel (Хоум Хотел) на улице Пискунова,0,2,2,0.0,2026-03-01,3488.00
komilfo_2,Отель Комильфо,12,6,6,50.0,2026-03-01,3500.00
na_gornoy_ulitse_5_private_house,Меблированные комнаты на Горной Улице 7Б,0,0,0,0.0,2026-03-01,
izumrud_hotel_7,Отель Изумруд,9,8,8,88.89,2026-03-01,3500.00
dlya_kompanii_guest_house,Для компании,0,1,1,0.0,2026-03-01,21600.00
barnkhaus_guest_house_4,Барнхаус,0,0,0,0.0,2026-03-01,
loft_house_38_guest_house,Loft House 38,0,0,0,0.0,2026-03-01,
pekin_hotel,Отель Пекин,86,75,75,87.21,2026-03-01,4950.00
aura_living_quarters,Меблированные комнаты Аура,0,0,0,0.0,2026-03-01,
