merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,9,9,9.00,9,,16,16.07,,83.93,83.93,,21,21,,4600,4600
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,9,5,5,7.00,9,60,33,46.66,40.0,66.67,53.34,14,11,12,5439,5439,5439
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,8,6,6,7.00,8,32,24,28.00,68.0,76.0,72.00,18,13,16,4327,4600,4327
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,16,4,4,10.00,16,57,14,35.72,42.86,85.71000000000001,64.28,32,11,22,6900,7600,6900
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,17,9,9,13.00,17,56,30,43.34,43.33,70.0,56.66,31,15,23,3200,3200,3200
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,86,14,14,50.00,86,28,4,16.67,71.33,95.33,83.33,148,24,86,5250,5500,5250
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,13,8,8,10.50,13,68,42,55.27,31.58,57.89,44.73,25,29,27,5600,8400,5600
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,17,7,7,12.00,17,48,20,34.28,51.43,80.0,65.72,29,12,20,4489,4982,4489
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,13,9,9,11.00,13,76,52,64.70,23.53,47.06,35.30,26,20,23,17900,17900,17900
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,7,7,7,7.00,7,36,36,36.84,63.16,63.16,63.16,14,14,14,5232,5250,5232
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,15,6,6,10.50,15,100,50,75.00,0.0,50.0,25.00,25,12,18,5100,5100,5100
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,5,6,5,5.50,6,25,28,26.79,75.0,71.43,73.22,7,11,9,3909,4500,3909
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,14,3,3,8.50,14,25,4,14.96,74.07,96.0,85.03,24,5,14,7000,9240,7000
14,matched,Иркутск,Отель Форест,"улица Советская, д.58/1, Иркутск",156,76,49,6,6,27.50,49,31,7,19.65,68.59,92.11,80.35,98,18,58,5449,6960,5449
15,matched,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,9,8,8,8.50,9,64,57,60.72,35.709999999999994,42.86,39.28,18,25,22,6487,6560,6487
16,matched,Хужир,Baikal View Hotel,"улица Российская, д. 17, Хужир",99,99,111,0,0,55.50,111,100,0,50.00,0.0,100.0,50.00,224,0,112,10692,,10692
17,matched,Хужир,Отель Байкал-Хан Ольхон,"улица Ворошилова, д. 18, Хужир",40,37,31,8,8,19.50,31,77,21,49.56,22.5,78.38,50.44,62,16,39,14750,15000,14750
18,matched,Иркутск,Отель Армат,"улица Ширямова, д.33, Иркутск",40,36,61,7,7,34.00,61,100,19,59.72,0.0,80.56,40.28,123,16,70,4700,5300,4700
19,matched,Иркутск,Гостиница Атлас,"проезд Атласова, д.9, Иркутск",29,28,10,9,9,9.50,10,34,32,33.31,65.52000000000001,67.86,66.69,20,21,20,4622,4800,4622
20,matched,Иркутск,Отель на Звездинской,"Улица Звездинская, д. 5/1, Иркутск",25,30,35,6,6,20.50,35,100,20,60.00,0.0,80.0,40.00,75,12,44,3782,5000,3782
21,matched,Иркутск,Гостиница Лазурный берег,"Байкальская улица, д. 252Б, Иркутск",65,66,1,0,0,0.50,1,1,0,0.77,98.46,100.0,99.23,2,0,1,6000,,6000
22,matched,Хужир,Отель БайкалВуд,"улица Светлая, д.5, Хужир",44,29,0,7,0,3.50,7,0,24,12.07,100.0,75.86,87.93,0,16,8,,10925,10925
23,matched,Иркутск,Гостиница Юбилейная,"микрорайон Юбилейный, д. 118, Иркутск",23,23,12,6,6,9.00,12,52,26,39.13,47.83,73.91,60.87,23,11,17,2639,2700,2639
