merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,5,5,5.00,5,,8,8.93,,91.07,91.07,,11,11,,4100,4100
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,9,8,8,8.50,9,60,53,56.66,40.0,46.67,43.34,13,12,12,3330,3330,3330
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,11,3,3,7.00,11,44,12,28.00,56.0,88.0,72.00,23,7,15,2746,3000,2746
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,23,7,7,15.00,23,82,25,53.57,17.86,75.0,46.43,46,20,33,5500,6000,5500
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,14,0,0,7.00,14,46,0,23.34,53.33,100.0,76.66,25,0,12,3200,,3200
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,77,13,13,45.00,77,25,4,15.00,74.33,95.67,85.00,124,22,73,5250,5500,5250
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,12,9,9,10.50,12,63,47,55.27,36.84,52.63,44.73,26,32,29,6190,7970,6190
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,40,10,10,25.00,40,100,28,64.28,0.0,71.43,35.72,68,20,44,4599,4982,4599
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,13,11,11,12.00,13,76,64,70.59,23.53,35.290000000000006,29.41,30,26,28,14000,14000,14000
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,13,8,8,10.50,13,68,42,55.27,31.58,57.89,44.73,26,16,21,3956,4000,3956
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,6,3,3,4.50,6,50,25,37.50,50.0,75.0,62.50,8,5,6,4500,4500,4500
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,12,11,11,11.50,12,60,52,56.19,40.0,47.62,43.81,19,20,20,5132,5400,5132
