merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,9,9,9.00,9,,16,16.07,,83.93,83.93,,21,21,,4600,4600
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,12,11,11,11.50,12,80,73,76.66,20.0,26.67,23.34,20,21,20,4662,4662,4662
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,8,4,4,6.00,8,32,16,24.00,68.0,84.0,76.00,17,9,13,3762,4000,3762
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,27,7,7,17.00,27,96,25,60.72,3.569999999999993,75.0,39.28,54,20,37,7800,8300,7800
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,13,8,8,10.50,13,43,26,35.00,56.67,73.33,65.00,24,15,20,3350,4050,3350
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,48,12,12,30.00,48,16,4,10.00,84.0,96.0,90.00,82,20,51,4750,5000,4750
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,7,0,0,3.50,7,36,0,18.42,63.16,100.0,81.58,16,0,8,7200,,7200
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,21,7,7,14.00,21,60,20,40.00,40.0,80.0,60.00,39,15,27,4547,5103,4547
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,11,0,0,5.50,11,64,0,32.35,35.290000000000006,100.0,67.65,22,0,11,17900,,17900
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,10,8,8,9.00,10,52,42,47.37,47.37,57.89,52.63,20,16,18,4097,4000,4000
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,7,5,5,6.00,7,58,41,50.00,41.67,58.33,50.00,13,10,12,4200,5100,4200
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,13,10,10,11.50,13,65,47,56.31,35.0,52.38,43.69,20,18,19,5233,5500,5233
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,11,9,9,10.00,11,20,12,16.19,79.63,88.0,83.81,16,17,16,6400,6400,6400
14,matched,Иркутск,Отель Форест,"улица Советская, д.58/1, Иркутск",156,76,99,8,8,53.50,99,63,10,36.99,36.54,89.47,63.00,198,22,110,5061,6500,5061
15,matched,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,11,9,9,10.00,11,78,64,71.43,21.430000000000007,35.709999999999994,28.57,22,25,24,7380,7380,7380
16,matched,Хужир,Baikal View Hotel,"улица Российская, д. 17, Хужир",99,99,151,6,6,78.50,151,100,6,53.03,0.0,93.94,46.97,308,36,172,9169,9267,9169
17,matched,Хужир,Отель Байкал-Хан Ольхон,"улица Ворошилова, д. 18, Хужир",40,37,32,8,8,20.00,32,80,21,50.81,20.0,78.38,49.19,64,16,40,14950,14950,14950
18,matched,Иркутск,Отель Армат,"улица Ширямова, д.33, Иркутск",40,36,68,0,0,34.00,68,100,0,50.00,0.0,100.0,50.00,136,0,68,4700,,4700
19,matched,Иркутск,Гостиница Атлас,"проезд Атласова, д.9, Иркутск",29,28,6,5,5,5.50,6,20,17,19.27,79.31,82.14,80.72,13,14,14,4526,4700,4526
20,matched,Иркутск,Отель на Звездинской,"Улица Звездинская, д. 5/1, Иркутск",25,30,33,6,6,19.50,33,100,20,60.00,0.0,80.0,40.00,71,12,42,3400,5000,3400
21,matched,Иркутск,Гостиница Лазурный берег,"Байкальская улица, д. 252Б, Иркутск",65,66,4,4,4,4.00,4,6,6,6.11,93.85,93.94,93.89,8,8,8,3800,5200,3800
22,matched,Хужир,Отель БайкалВуд,"улица Светлая, д.5, Хужир",44,29,0,7,0,3.50,7,0,24,12.07,100.0,75.86,87.93,0,15,8,,10925,10925
23,matched,Иркутск,Гостиница Юбилейная,"микрорайон Юбилейный, д. 118, Иркутск",23,23,14,6,6,10.00,14,60,26,43.48,39.13,73.91,56.52,26,10,18,2443,2500,2443
24,matched,Иркутск,Отель Байкал - Северное Море,"Улица Дальневосточная, д.156, Иркутск",119,120,112,14,14,63.00,112,94,11,52.90,5.8799999999999955,88.33,47.10,181,34,108,5424,6000,5424
25,matched,Листвянка,Отель Даурия,"улица Куликова, д.44, Листвянка",4,15,1,4,1,2.50,4,25,26,25.84,75.0,73.33,74.16,1,10,6,14000,5000,5000
26,matched,Ангарск,Отель Ангара-Приоритет,"Квартал Б, д.13, Ангарск",31,31,8,8,8,8.00,8,25,25,25.81,74.19,74.19,74.19,18,20,19,3800,4500,3800
