merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,9,9,9.00,9,,16,16.07,,83.93,83.93,,21,21,,4600,4600
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,12,8,8,10.00,12,80,53,66.66,20.0,46.67,33.34,18,12,15,3330,3330,3330
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,10,7,7,8.50,10,40,28,34.00,60.0,72.0,66.00,23,16,20,4327,4600,4327
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,7,4,4,5.50,7,25,14,19.64,75.0,85.71000000000001,80.36,14,11,12,6500,7100,6500
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,20,10,10,15.00,20,66,33,50.00,33.33,66.67,50.00,37,17,27,3200,3200,3200
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,22,11,11,16.50,22,7,3,5.50,92.67,96.33,94.50,31,18,24,4750,5000,4750
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,16,10,10,13.00,16,84,52,68.42,15.790000000000006,47.37,31.58,31,36,34,5600,8400,5600
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,26,10,10,18.00,26,74,28,51.43,25.709999999999994,71.43,48.57,42,20,31,4547,5103,4547
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,14,11,11,12.50,14,82,64,73.53,17.650000000000006,35.290000000000006,26.47,28,26,27,17900,17900,17900
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,11,0,0,5.50,11,57,0,28.95,42.11,100.0,71.06,22,0,11,3986,,3986
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,6,6,6,6.00,6,50,50,50.00,50.0,50.0,50.00,11,12,12,4200,5100,4200
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,4,4,4,4.00,4,20,19,19.52,80.0,80.95,80.47,8,8,8,3909,4500,3909
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,20,4,4,12.00,20,37,5,21.18,62.96,94.67,78.81,40,8,24,6460,6460,6460
14,matched,Иркутск,Отель Форест,"улица Советская, д.58/1, Иркутск",156,76,10,6,6,8.00,10,6,7,7.15,93.59,92.11,92.85,20,18,19,6806,8700,6806
15,matched,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,7,0,0,3.50,7,50,0,25.00,50.0,100.0,75.00,14,0,7,7380,,7380
16,matched,Хужир,Baikal View Hotel,"улица Российская, д. 17, Хужир",99,99,48,4,4,26.00,48,48,4,26.26,51.52,95.96,73.74,100,10,55,12683,12683,12683
17,matched,Хужир,Отель Байкал-Хан Ольхон,"улица Ворошилова, д. 18, Хужир",40,37,33,7,7,20.00,33,82,18,50.71,17.5,81.08,49.29,66,14,40,13570,13800,13570
18,matched,Иркутск,Отель Армат,"улица Ширямова, д.33, Иркутск",40,36,29,8,8,18.50,29,72,22,47.36,27.5,77.78,52.64,58,17,38,4700,5300,4700
19,matched,Иркутск,Гостиница Атлас,"проезд Атласова, д.9, Иркутск",29,28,8,7,7,7.50,8,27,25,26.30,72.41,75.0,73.70,15,16,16,4622,4800,4622
20,matched,Иркутск,Отель на Звездинской,"Улица Звездинская, д. 5/1, Иркутск",25,30,4,6,4,5.00,6,16,20,18.00,84.0,80.0,82.00,12,12,12,5000,5000,5000
21,matched,Иркутск,Гостиница Лазурный берег,"Байкальская улица, д. 252Б, Иркутск",65,66,1,1,1,1.00,1,1,1,1.53,98.46,98.48,98.47,2,2,2,4800,6000,4800
22,matched,Хужир,Отель БайкалВуд,"улица Светлая, д.5, Хужир",44,29,0,4,0,2.00,4,0,13,6.89,100.0,86.21000000000001,93.11,0,10,5,,10925,10925
23,matched,Иркутск,Гостиница Юбилейная,"микрорайон Юбилейный, д. 118, Иркутск",23,23,14,7,7,10.50,14,60,30,45.65,39.13,69.57,54.35,27,13,20,2443,2500,2443
24,matched,Иркутск,Отель Байкал - Северное Море,"Улица Дальневосточная, д.156, Иркутск",119,120,87,12,12,49.50,87,73,10,41.55,26.89,90.0,58.45,138,32,85,5005,5390,5005
25,matched,Листвянка,Отель Даурия,"улица Куликова, д.44, Листвянка",4,15,1,2,1,1.50,2,25,13,19.16,75.0,86.67,80.84,1,6,4,14000,5500,5500
26,matched,Ангарск,Отель Ангара-Приоритет,"Квартал Б, д.13, Ангарск",31,31,11,9,9,10.00,11,35,29,32.25,64.52000000000001,70.97,67.75,17,20,18,3800,4500,3800
27,matched,Хужир,Семейный отель Дача БайкалЭко,"улица Лесная, д. 32, Хужир",10,10,0,4,0,2.00,4,0,40,20.00,100.0,60.0,80.00,0,8,4,,15000,15000
28,matched,Нижнеудинск,Октябрьская,"улица Октябрьская, д.1 Б, Нижнеудинск",,5,,0,0,0.00,0,,0,0.00,,100.0,100.00,,0,0,,,
29,matched,Иркутск,Отель Тайга,"улица Сурикова, д.4в, Иркутск",44,44,15,9,9,12.00,15,34,20,27.27,65.91,79.55,72.73,30,23,26,5700,5700,5700
