merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,8,8,8.00,8,,14,14.29,,85.71000000000001,85.71,,18,18,,4100,4100
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,7,8,7,7.50,8,46,53,50.00,53.33,46.67,50.00,10,14,12,3885,3885,3885
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,14,6,6,10.00,14,56,24,40.00,44.0,76.0,60.00,30,14,22,3797,4000,3797
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,25,9,9,17.00,25,89,32,60.72,10.709999999999994,67.86,39.28,49,25,37,5500,6000,5500
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,20,8,8,14.00,20,66,26,46.67,33.33,73.33,53.33,39,15,27,3500,3500,3500
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,44,11,11,27.50,44,14,3,9.17,85.33,96.33,90.83,77,20,48,5750,6000,5750
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,9,7,7,8.00,9,47,36,42.11,52.63,63.16,57.89,19,22,20,7370,7970,7370
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,42,10,10,26.00,42,100,28,64.28,0.0,71.43,35.72,76,20,48,4570,4982,4570
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,16,11,11,13.50,16,94,64,79.41,5.8799999999999955,35.290000000000006,20.59,36,26,31,14000,14000,14000
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,10,8,8,9.00,10,52,42,47.37,47.37,57.89,52.63,20,16,18,3956,4000,3956
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,12,5,5,8.50,12,100,41,70.84,0.0,58.33,29.16,18,9,14,4500,4500,4500
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,3,11,3,7.00,11,15,52,33.69,85.0,47.62,66.31,6,20,13,5127,5400,5127
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,45,9,9,27.00,45,83,12,47.66,16.67,88.0,52.34,82,17,50,5940,5940,5940
14,matched,Иркутск,Отель Baikal Forest,"улица Советская, д.58/1, Иркутск",156,76,120,8,8,64.00,120,76,10,43.73,23.08,89.47,56.27,244,22,133,4860,6500,4860
15,matched,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,9,9,9,9.00,9,64,64,64.29,35.709999999999994,35.709999999999994,35.71,18,28,23,6625,6700,6625
16,matched,Хужир,Baikal View Hotel,"улица Российская, д. 17, Хужир",99,99,59,2,2,30.50,59,59,2,30.81,40.4,97.98,69.19,120,4,62,9103,9200,9103
17,matched,Хужир,Отель Байкал-Хан Ольхон,"улица Ворошилова, д. 18, Хужир",40,37,1,1,1,1.00,1,2,2,2.60,97.5,97.3,97.40,3,4,4,19585,19800,19585
18,matched,Иркутск,Отель Armat,"улица Ширямова, д.33, Иркутск",40,40,66,8,8,37.00,66,100,20,60.00,0.0,80.0,40.00,132,17,74,7400,7400,7400
19,matched,Иркутск,Гостиница Атлас,"проезд Атласова, д.9, Иркутск",29,28,,2,2,2.00,2,,7,7.14,,92.86,92.86,,6,6,,5700,5700
20,matched,Иркутск,Отель на Звездинской,"Улица Звездинская, д. 5/1, Иркутск",25,30,35,5,5,20.00,35,100,16,58.34,0.0,83.33,41.66,75,9,42,3362,5000,3362
21,matched,Иркутск,Гостиница Лазурный берег,"Байкальская улица, д. 252Б, Иркутск",65,66,3,3,3,3.00,3,4,4,4.58,95.38,95.45,95.41,6,6,6,5000,5000,5000
22,matched,Хужир,Отель Байкальский лес (BaikalWood Hotel&SPA),"улица Светлая, д.5, Хужир",44,29,24,10,10,17.00,24,54,34,44.52,45.45,65.52000000000001,55.49,48,24,36,13800,13800,13800
23,matched,Иркутск,Гостиница Юбилейная,"микрорайон Юбилейный, д. 118, Иркутск",23,23,9,5,5,7.00,9,39,21,30.44,60.87,78.26,69.56,17,9,13,2390,2500,2390
24,matched,Иркутск,Отель Байкал - Северное Море,"Улица Дальневосточная, д.156, Иркутск",119,120,51,13,13,32.00,51,42,10,26.84,57.14,89.17,73.16,83,32,58,5232,5635,5232
