merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,4,4,4.00,4,,7,7.14,,92.86,92.86,,6,6,,4100,4100
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,,0,0,0.00,0,,0,0.00,,100.0,100.00,,0,0,,,
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,8,8,8,8.00,8,32,32,32.00,68.0,68.0,68.00,16,16,16,4178,4700,4178
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,1,1,1,1.00,1,3,3,3.57,96.43,96.43,96.43,2,4,3,16000,17000,16000
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,15,0,0,7.50,15,50,0,25.00,50.0,100.0,75.00,30,0,15,3500,,3500
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,,,,,,,,,,,,,,,,,
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,7,8,7,7.50,8,36,42,39.48,63.16,57.89,60.52,14,28,21,6190,7970,6190
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,7,5,5,6.00,7,20,14,17.14,80.0,85.71000000000001,82.86,9,9,9,4425,5228,4425
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,3,2,2,2.50,3,17,11,14.70,82.35,88.24,85.29,6,4,5,17900,22000,17900
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,10,6,6,8.00,10,52,31,42.11,47.37,68.42,57.89,20,12,16,5100,5250,5100
