merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,9,9,9.00,9,,16,16.07,,83.93,83.93,,21,21,,4100,4100
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,8,0,0,4.00,8,53,0,26.66,46.67,100.0,73.34,12,0,6,3330,,3330
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,6,6,6,6.00,6,24,24,24.00,76.0,76.0,76.00,14,13,14,2823,3000,2823
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,7,5,5,6.00,7,25,17,21.43,75.0,82.14,78.57,13,12,12,5000,6500,5000
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,21,9,9,15.00,21,70,30,50.00,30.0,70.0,50.00,38,16,27,3000,3000,3000
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,89,12,12,50.50,89,29,4,16.84,70.33,96.0,83.16,146,20,83,4250,4500,4250
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,13,0,0,6.50,13,68,0,34.21,31.58,100.0,65.79,26,0,13,4500,,4500
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,44,9,9,26.50,44,100,25,62.86,0.0,74.28999999999999,37.14,78,17,48,3363,3906,3363
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,12,0,0,6.00,12,70,0,35.30,29.409999999999997,100.0,64.70,24,0,12,16000,,16000
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,11,9,9,10.00,11,57,47,52.63,42.11,52.63,47.37,22,18,20,3986,4000,3986
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,9,0,0,4.50,9,75,0,37.50,25.0,100.0,62.50,17,0,8,3900,,3900
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,4,10,4,7.00,10,20,47,33.81,80.0,52.38,66.19,8,18,13,3834,4500,3834
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,44,7,7,25.50,44,81,9,45.41,18.519999999999996,90.67,54.59,85,13,49,4725,6195,4725
14,matched,Иркутск,Отель Baikal Forest,"улица Советская, д.58/1, Иркутск",156,76,,8,8,8.00,8,,10,10.53,,89.47,89.47,,22,22,,5800,5800
15,matched,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,12,10,10,11.00,12,85,71,78.57,14.290000000000006,28.569999999999993,21.43,24,30,27,6625,6700,6625
16,matched,Хужир,Baikal View Hotel,"улица Российская, д. 17, Хужир",99,99,60,2,2,31.00,60,60,2,31.32,39.39,97.98,68.69,124,4,64,10651,10764,10651
17,matched,Хужир,Отель Байкал-Хан Ольхон,"улица Ворошилова, д. 18, Хужир",40,37,20,4,4,12.00,20,50,10,30.41,50.0,89.19,69.59,41,10,26,12512,12650,12512
18,matched,Иркутск,Отель Armat,"улица Ширямова, д.33, Иркутск",40,40,66,0,0,33.00,66,100,0,50.00,0.0,100.0,50.00,132,0,66,5200,,5200
19,matched,Иркутск,Гостиница Атлас,"проезд Атласова, д.9, Иркутск",29,28,11,10,10,10.50,11,37,35,36.82,62.07,64.28999999999999,63.18,23,24,24,3563,3700,3563
