merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,9,9,9.00,9,,16,16.07,,83.93,83.93,,21,21,,4100,4100
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,,10,10,10.00,10,,66,66.67,,33.33,33.33,,18,18,,3108,3108
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,13,7,7,10.00,13,52,28,40.00,48.0,72.0,60.00,29,16,22,2823,3000,2823
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,27,6,6,16.50,27,96,21,58.93,3.569999999999993,78.57,41.07,53,15,34,5500,6500,5500
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,20,10,10,15.00,20,66,33,50.00,33.33,66.67,50.00,36,17,26,2800,2800,2800
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,119,13,13,66.00,119,39,4,22.00,60.33,95.67,78.00,195,22,108,4250,4500,4250
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,11,8,8,9.50,11,57,42,50.00,42.11,57.89,50.00,22,29,26,4500,7200,4500
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,47,9,9,28.00,47,100,25,62.86,0.0,74.28999999999999,37.14,85,19,52,3363,3906,3363
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,14,10,10,12.00,14,82,58,70.58,17.650000000000006,41.18,29.42,30,22,26,16000,16000,16000
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,11,9,9,10.00,11,57,47,52.63,42.11,52.63,47.37,22,18,20,3956,4000,3956
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,11,6,6,8.50,11,91,50,70.84,8.329999999999998,50.0,29.16,21,12,16,3900,4500,3900
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,3,9,3,6.00,9,15,42,28.93,85.0,57.14,71.07,6,18,12,3852,4500,3852
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,50,8,8,29.00,50,92,10,51.63,7.409999999999997,89.33,48.37,93,15,54,7000,8820,7000
14,matched,Иркутск,Отель Baikal Forest,"улица Советская, д.58/1, Иркутск",156,76,,8,8,8.00,8,,10,10.53,,89.47,89.47,,22,22,,5800,5800
15,matched,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,12,10,10,11.00,12,85,71,78.57,14.290000000000006,28.569999999999993,21.43,24,28,26,6625,6700,6625
16,matched,Хужир,Baikal View Hotel,"улица Российская, д. 17, Хужир",99,99,59,2,2,30.50,59,59,2,30.81,40.4,97.98,69.19,120,4,62,10651,10764,10651
17,matched,Хужир,Отель Байкал-Хан Ольхон,"улица Ворошилова, д. 18, Хужир",40,37,25,7,7,16.00,25,62,18,40.71,37.5,81.08,59.29,51,16,34,12512,12650,12512
18,matched,Иркутск,Отель Армат,"улица Ширямова, д.33, Иркутск",40,40,68,8,8,38.00,68,100,20,60.00,0.0,80.0,40.00,136,17,76,5200,6200,5200
19,matched,Иркутск,Гостиница Атлас,"проезд Атласова, д.9, Иркутск",29,28,11,10,10,10.50,11,37,35,36.82,62.07,64.28999999999999,63.18,23,24,24,3563,3700,3563
20,matched,Иркутск,Отель на Звездинской,"Улица Звездинская, д. 5/1, Иркутск",25,30,35,6,6,20.50,35,100,20,60.00,0.0,80.0,40.00,75,12,44,3362,5000,3362
21,matched,Иркутск,Гостиница Лазурный берег,"Байкальская улица, д. 252Б, Иркутск",65,66,7,5,5,6.00,7,10,7,9.18,89.23,92.42,90.83,14,10,12,3800,4500,3800
22,matched,Хужир,Отель Байкальский лес (BaikalWood Hotel&SPA),"улица Светлая, д.5, Хужир",44,29,16,6,6,11.00,16,36,20,28.52,63.64,79.31,71.47,32,14,23,10350,10350,10350
23,matched,Иркутск,Гостиница Юбилейная,"микрорайон Юбилейный, д. 118, Иркутск",23,23,0,9,0,4.50,9,0,39,19.57,100.0,60.87,80.44,0,15,8,2350,2500,2350
24,matched,Иркутск,Отель Байкал - Северное Море,"Улица Дальневосточная, д.156, Иркутск",119,120,57,11,11,34.00,57,47,9,28.54,52.1,90.83,71.47,92,27,60,4995,5500,4995
25,matched,Листвянка,Отель Даурия,"улица Куликова, д.44, Листвянка",4,15,,,,,,,,,,,,,,,,,
26,matched,Ангарск,Отель Ангара-Приоритет,"Квартал Б, д.13, Ангарск",31,31,20,9,9,14.50,20,64,29,46.77,35.480000000000004,70.97,53.23,42,22,32,4500,4500,4500
27,matched,Хужир,Семейный отель Дача БайкалЭко,"улица Лесная, д. 32, Хужир",10,10,,,,,,,,,,,,,,,,,
28,matched,Нижнеудинск,Октябрьская,"улица Октябрьская, д.1 Б, Нижнеудинск",,5,5,2,2,3.50,5,100,40,70.00,0.0,60.0,30.00,9,4,6,2000,2000,2000
29,matched,Иркутск,Отель Тайга,"улица Сурикова, д.4в, Иркутск",44,44,38,10,10,24.00,38,86,22,54.55,13.64,77.27,45.45,89,25,57,2990,4600,2990
30,matched,Братск,Клубный Квартал,"бульвар Победы, д.30, Братск",67,48,3,3,3,3.00,3,4,6,5.37,95.52,93.75,94.63,3,6,4,3500,3500,3500
31,matched,Иркутск,Отель North Star,"улица Седова, 4, Иркутск",12,12,,,,,,,,,,,,,,,,,
32,matched,Иркутск,Отель Байкал Бизнес Центр,"улица Байкальская, д.279, Иркутск",59,59,8,6,6,7.00,8,13,10,11.87,86.44,89.83,88.13,16,16,16,6300,7600,6300
33,matched,Иркутск,Гостиница Альпари,"микрорайон Приморский, д.24 А, Иркутск",10,10,7,4,4,5.50,7,70,40,55.00,30.0,60.0,45.00,14,10,12,2373,2400,2373
34,matched,Черемхово,Shelest,"улица Марата, д. 109, Черемхово",,8,6,4,4,5.00,6,100,50,75.00,0.0,50.0,25.00,12,8,10,4908,5000,4908
35,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова,19, Иркутск",56,56,69,9,9,39.00,69,100,16,58.03,0.0,83.93,41.97,124,21,72,3244,4100,3244
36,matched,Иркутск,Отель Автовокзал,"улица Октябрьской Революции, 11, Иркутск",22,22,11,6,6,8.50,11,50,27,38.63,50.0,72.73,61.37,11,10,10,2572,2600,2572
37,matched,Байкальск,Отель Космос,"Гагарина микрорайон, 2а, Байкальск",16,16,1,0,0,0.50,1,6,0,3.12,93.75,100.0,96.88,2,0,1,5243,,5243
38,matched,Байкальск,Парк-отель Соболинка,"квартал Красный Ключ, д.90, Байкальск",38,33,,,,,,,,,,,,,,,,,
39,matched,Бурдугуз,Парк-Отель Бурдугуз,"улица Лесная, д.1, Бурдугуз",69,69,10,5,5,7.50,10,14,7,10.87,85.51,92.75,89.13,20,15,18,16575,19500,16575
40,matched,Листвянка,Отель Подлеморье,"улица Горького, д.31Б, Листвянка",14,14,,2,2,2.00,2,,14,14.29,,85.71000000000001,85.71,,5,5,,6000,6000
41,matched,Иркутск,Отель Лотос,"Байкальская улица, д.14 Б, Иркутск",23,21,17,10,10,13.50,17,73,47,60.77,26.090000000000003,52.38,39.23,34,26,30,1100,1100,1100
42,matched,Иркутск,Отель Звезда,"улица Ядринцева, д. 1Ж, Иркутск",65,64,60,6,6,33.00,60,92,9,50.84,7.689999999999998,90.62,49.16,120,14,67,5141,5200,5141
43,matched,Братск,Отель Белый берег,"ул. Курчатова 65, Братск, Братск",5,5,2,0,0,1.00,2,40,0,20.00,60.0,100.0,80.00,5,0,2,6300,,6300
44,matched,Байкальск,Отель Гранд Байкал,"мкр. Красный Ключ, 91, Байкальск",64,64,10,4,4,7.00,10,15,6,10.93,84.38,93.75,89.06,19,10,14,3659,4800,3659
45,matched,Иркутск,Гостиница У Истока,"Ржанова ул., д. 43, Иркутск",24,24,12,4,4,8.00,12,50,16,33.34,50.0,83.33,66.66,27,8,18,3400,3400,3400
46,matched,Сарма,Парк-Отель Алтан,"тер. база отдыха Алтан, стр. 1, Сарма",21,21,5,0,0,2.50,5,23,0,11.90,76.19,100.0,88.09,9,0,4,12369,,12369
47,unmatched_ostrovok,Иркутск,Гостиница Виктория,"улица Богдана Хмельницкого, д.1 Иркутск, Россия, Иркутск",30,,34,,34,34.00,34,100,,100.00,0.0,,0.00,68,,68,3000,,3000
48,unmatched_ostrovok,Листвянка,Отель Вера Байкал,"улица Горького, 8, Листвянка",38,,37,,37,37.00,37,97,,97.37,2.6299999999999955,,2.63,74,,74,6745,,6745
49,unmatched_ostrovok,Иркутск,Отель Ибис Иркутск Центр,"улица Полины Осипенко, дом 5, Иркутск",128,,70,,70,70.00,70,54,,54.69,45.31,,45.31,140,,140,5050,,5050
50,unmatched_ostrovok,Хужир,Ольхон стори,"улица Народная, д.19, Хужир",6,,10,,10,10.00,10,100,,100.00,0.0,,0.00,15,,15,7421,,7421
51,unmatched_ostrovok,Иркутск,Квартира в центре Иркутска,"улица Российская, д. 14А, Иркутск",,,,,,,,,,,,,,,,,,,
52,unmatched_ostrovok,Иркутск,Отель Европа,"улица Байкальская, д.69, Иркутск",58,,43,,43,43.00,43,74,,74.14,25.86,,25.86,70,,70,3100,,3100
53,unmatched_ostrovok,Иркутск,Отель Иркутск Сити Центр,"ул. Чкалова, д. 15, Иркутск",206,,130,,130,130.00,130,63,,63.11,36.89,,36.89,260,,260,5100,,5100
54,unmatched_ostrovok,Иркутск,Гостиница Империя,"улица Польских Повстанцев, стр. 1а/2, Иркутск",49,,,,,,,,,,,,,,,,,,
55,unmatched_ostrovok,Иркутск,Мини-Отель Good Hotel,"ул Сибирская, стр. 21/2, помещ. 1, Иркутск",6,,6,,6,6.00,6,100,,100.00,0.0,,0.00,13,,13,2200,,2200
56,unmatched_ostrovok,Хужир,Sunrise,"Первомайская улица, 25А, Хужир",,,,,,,,,,,,,,,,,,,
57,unmatched_ostrovok,Иркутск,AZIMUT Отель Аэропорт Иркутск 4*,"ул. Ширямова, 10А, Иркутск",100,,75,,75,75.00,75,75,,75.00,25.0,,25.00,152,,152,6400,,6400
58,unmatched_ostrovok,Листвянка,Отель Байкал,"Академическая улица, 13, Листвянка",72,,27,,27,27.00,27,37,,37.50,62.5,,62.50,53,,53,9000,,9000
59,unmatched_ostrovok,Иркутск,Премиум-отель Пушкин,"ул. Сухэ-Батора, 18, Иркутск",46,,40,,40,40.00,40,86,,86.96,13.040000000000006,,13.04,80,,80,13500,,13500
60,unmatched_ostrovok,Иркутск,Отель Business Hall,"улица Свердлова, д.10, Иркутск",18,,16,,16,16.00,16,88,,88.89,11.11,,11.11,32,,32,4420,,4420
