merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,9,9,9.00,9,,16,16.07,,83.93,83.93,,21,21,,4100,4100
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,11,11,11,11.00,11,73,73,73.33,26.67,26.67,26.67,21,21,21,3885,3885,3885
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,16,6,6,11.00,16,64,24,44.00,36.0,76.0,56.00,34,14,24,2790,3000,2790
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,9,0,0,4.50,9,32,0,16.07,67.86,100.0,83.93,17,0,8,5500,,5500
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,21,10,10,15.50,21,70,33,51.66,30.0,66.67,48.34,37,17,27,3350,3350,3350
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,83,14,14,48.50,83,27,4,16.17,72.33,95.33,83.83,141,24,82,4250,4500,4250
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,7,7,7,7.00,7,36,36,36.84,63.16,63.16,63.16,15,25,20,6000,7200,6000
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,31,9,9,20.00,31,88,25,57.14,11.430000000000007,74.28999999999999,42.86,57,17,37,3790,4410,3790
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,12,9,9,10.50,12,70,52,61.77,29.409999999999997,47.06,38.23,24,20,22,14000,14000,14000
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,8,7,7,7.50,8,42,36,39.48,57.89,63.16,60.52,16,14,15,5232,5250,5232
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,,,,,,,,,,,,,,,,,
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,10,9,9,9.50,10,50,42,46.43,50.0,57.14,53.57,17,16,16,3909,4500,3909
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,73,9,9,41.00,73,100,12,56.00,0.0,88.0,44.00,142,17,80,4000,5400,4000
14,matched,Иркутск,Отель Baikal Forest,"улица Советская, д.58/1, Иркутск",156,76,121,8,8,64.50,121,77,10,44.05,22.439999999999998,89.47,55.95,248,22,135,4711,7100,4711
15,matched,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,12,10,10,11.00,12,85,71,78.57,14.290000000000006,28.569999999999993,21.43,24,30,27,6700,6700,6700
16,matched,Хужир,Baikal View Hotel,"улица Российская, д. 17, Хужир",99,99,62,2,2,32.00,62,62,2,32.33,37.37,97.98,67.67,128,4,66,9200,9200,9200
17,matched,Хужир,Отель Байкал-Хан Ольхон,"улица Ворошилова, д. 18, Хужир",40,37,,,,,,,,,,,,,,,,,
18,matched,Иркутск,Отель Armat,"улица Ширямова, д.33, Иркутск",40,40,58,8,8,33.00,58,100,20,60.00,0.0,80.0,40.00,116,17,66,5500,6200,5500
19,matched,Иркутск,Гостиница Атлас,"проезд Атласова, д.9, Иркутск",29,28,1,,1,1.00,1,3,,3.45,96.55,,96.55,1,,1,7029,,7029
20,matched,Иркутск,Отель на Звездинской,"Улица Звездинская, д. 5/1, Иркутск",25,30,33,6,6,19.50,33,100,20,60.00,0.0,80.0,40.00,71,12,42,3362,5000,3362
21,matched,Иркутск,Гостиница Лазурный берег,"Байкальская улица, д. 252Б, Иркутск",65,66,7,4,4,5.50,7,10,6,8.41,89.23,93.94,91.59,13,8,10,3800,4500,3800
22,matched,Хужир,Отель Байкальский лес (BaikalWood Hotel&SPA),"улица Светлая, д.5, Хужир",44,29,0,10,0,5.00,10,0,34,17.24,100.0,65.52000000000001,82.76,0,24,12,,9000,9000
23,matched,Иркутск,Гостиница Юбилейная,"микрорайон Юбилейный, д. 118, Иркутск",23,23,15,7,7,11.00,15,65,30,47.83,34.78,69.57,52.17,28,12,20,2398,2500,2398
24,matched,Иркутск,Отель Байкал - Северное Море,"Улица Дальневосточная, д.156, Иркутск",119,120,92,12,12,52.00,92,77,10,43.66,22.689999999999998,90.0,56.34,154,32,93,4657,5060,4657
25,matched,Листвянка,Отель Даурия,"улица Куликова, д.44, Листвянка",4,15,0,2,0,1.00,2,0,13,6.67,100.0,86.67,93.34,0,4,2,,4500,4500
26,matched,Ангарск,Отель Ангара-Приоритет,"Квартал Б, д.13, Ангарск",31,31,14,3,3,8.50,14,45,9,27.42,54.84,90.32,72.58,27,6,16,3800,4500,3800
27,matched,Хужир,Семейный отель Дача БайкалЭко,"улица Лесная, д. 32, Хужир",10,10,,,,,,,,,,,,,,,,,
28,matched,Нижнеудинск,Октябрьская,"улица Октябрьская, д.1 Б, Нижнеудинск",,5,7,0,0,3.50,7,100,0,50.00,0.0,100.0,50.00,12,0,6,2000,,2000
29,matched,Иркутск,Отель Тайга,"улица Сурикова, д.4в, Иркутск",44,44,41,8,8,24.50,41,93,18,55.68,6.819999999999993,81.82,44.32,99,22,60,5800,5800,5800
30,matched,Братск,Клубный Квартал,"бульвар Победы, д.30, Братск",67,48,12,5,5,8.50,12,17,10,14.16,82.09,89.58,85.84,12,10,11,3400,3400,3400
31,matched,Иркутск,Отель North Star,"улица Седова, 4, Иркутск",12,12,,,,,,,,,,,,,,,,,
32,matched,Иркутск,Отель Байкал Бизнес Центр,"улица Байкальская, д.279, Иркутск",59,59,7,5,5,6.00,7,11,8,10.16,88.14,91.53,89.84,13,11,12,4800,6100,4800
33,matched,Иркутск,Гостиница Альпари,"микрорайон Приморский, д.24 А, Иркутск",10,10,7,0,0,3.50,7,70,0,35.00,30.0,100.0,65.00,14,0,7,2400,,2400
34,matched,Черемхово,Shelest,"улица Марата, д. 109, Черемхово",,8,1,1,1,1.00,1,100,12,56.25,0.0,87.5,43.75,2,2,2,4960,5000,4960
35,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова,19, Иркутск",56,56,59,9,9,34.00,59,100,16,58.03,0.0,83.93,41.97,107,21,64,3149,4100,3149
36,matched,Иркутск,Отель гостиница Автовокзал,"улица Октябрьской Революции, 11, Иркутск",,22,8,,8,8.00,8,100,,100.00,0.0,,0.00,8,,8,2210,,2210
37,matched,Байкальск,Отель Космос,"Гагарина микрорайон, 2а, Байкальск",16,16,,,,,,,,,,,,,,,,,
38,matched,Байкальск,Парк-отель Соболинка,"квартал Красный Ключ, д.90, Байкальск",38,33,2,2,2,2.00,2,5,6,5.66,94.74,93.94,94.34,3,4,4,2819,4100,2819
39,matched,Бурдугуз,Парк-Отель Бурдугуз,"улица Лесная, д.1, Бурдугуз",69,69,12,5,5,8.50,12,17,7,12.32,82.61,92.75,87.68,24,15,20,19500,19500,19500
40,matched,Листвянка,Отель Подлеморье,"улица Горького, д.31Б, Листвянка",14,14,13,0,0,6.50,13,92,0,46.43,7.140000000000001,100.0,53.57,28,0,14,3500,,3500
41,matched,Иркутск,Отель Лотос,"Байкальская улица, д.14 Б, Иркутск",23,21,18,13,13,15.50,18,78,61,70.08,21.739999999999995,38.1,29.92,37,30,34,1150,1150,1150
42,matched,Иркутск,Отель Звезда,"улица Ядринцева, д. 1Ж, Иркутск",65,64,71,6,6,38.50,71,100,9,54.69,0.0,90.62,45.31,142,14,78,5059,5200,5059
43,matched,Братск,Отель Белый берег,"ул. Курчатова 65, Братск, Братск",5,5,4,4,4,4.00,4,80,80,80.00,20.0,20.0,20.00,10,16,13,6300,9500,6300
44,matched,Байкальск,Отель Гранд Байкал,"мкр. Красный Ключ, 91, Байкальск",64,64,11,3,3,7.00,11,17,4,10.94,82.81,95.31,89.06,22,9,16,4401,5700,4401
45,matched,Иркутск,Гостиница У Истока,"Ржанова ул., д. 43, Иркутск",24,24,0,2,0,1.00,2,0,8,4.17,100.0,91.67,95.84,0,4,2,,3400,3400
46,matched,Сарма,Парк-Отель Алтан,"тер. база отдыха Алтан, стр. 1, Сарма",21,21,,,,,,,,,,,,,,,,,
47,unmatched_ostrovok,Иркутск,Гостиница Виктория,"улица Богдана Хмельницкого, д.1 Иркутск, Россия, Иркутск",30,,20,,20,20.00,20,66,,66.67,33.33,,33.33,40,,40,3800,,3800
48,unmatched_ostrovok,Листвянка,Отель Вера Байкал,"улица Горького, 8, Листвянка",38,,50,,50,50.00,50,100,,100.00,0.0,,0.00,100,,100,6270,,6270
49,unmatched_ostrovok,Иркутск,Отель Ибис Иркутск Центр,"улица Полины Осипенко, дом 5, Иркутск",128,,29,,29,29.00,29,22,,22.66,77.34,,77.34,57,,57,5250,,5250
50,unmatched_ostrovok,Хужир,Ольхон стори,"улица Народная, д.19, Хужир",6,,,,,,,,,,,,,,,,,,
51,unmatched_ostrovok,Иркутск,Квартира в центре Иркутска,"улица Российская, д. 14А, Иркутск",,,,,,,,,,,,,,,,,,,
52,unmatched_ostrovok,Иркутск,Отель Европа,"улица Байкальская, д.69, Иркутск",58,,38,,38,38.00,38,65,,65.52,34.480000000000004,,34.48,62,,62,3485,,3485
53,unmatched_ostrovok,Иркутск,Отель Иркутск Сити Центр,"ул. Чкалова, д. 15, Иркутск",206,,100,,100,100.00,100,48,,48.54,51.46,,51.46,200,,200,5500,,5500
54,unmatched_ostrovok,Иркутск,Гостиница Империя,"ул. Польских Повстанцев, 1Б, Иркутск",49,,10,,10,10.00,10,20,,20.41,79.59,,79.59,17,,17,4700,,4700
55,unmatched_ostrovok,Иркутск,Мини-Отель Good Hotel,"ул Сибирская, стр. 21/2, помещ. 1, Иркутск",6,,4,,4,4.00,4,66,,66.67,33.33,,33.33,9,,9,2200,,2200
56,unmatched_ostrovok,Хужир,Sunrise,"Первомайская улица, 25А, Хужир",,,5,,5,5.00,5,100,,100.00,0.0,,0.00,12,,12,8410,,8410
