merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,8,8,8.00,8,,14,14.29,,85.71000000000001,85.71,,18,18,,4100,4100
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,13,11,11,12.00,13,86,73,80.00,13.329999999999998,26.67,20.00,22,21,22,3219,3219,3219
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,5,5,5,5.00,5,20,20,20.00,80.0,80.0,80.00,12,12,12,3010,3200,3010
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,22,8,8,15.00,22,78,28,53.57,21.430000000000007,71.43,46.43,43,22,32,5800,6800,5800
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,21,9,9,15.00,21,70,30,50.00,30.0,70.0,50.00,38,16,27,2800,2800,2800
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,44,11,11,27.50,44,14,3,9.17,85.33,96.33,90.83,70,19,44,4250,4500,4250
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,15,10,10,12.50,15,78,52,65.79,21.049999999999997,47.37,34.21,30,36,33,5000,7200,5000
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,47,10,10,28.50,47,100,28,64.28,0.0,71.43,35.72,83,20,52,3488,4032,3488
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,11,0,0,5.50,11,64,0,32.35,35.290000000000006,100.0,67.65,22,0,11,14000,,14000
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,12,8,8,10.00,12,63,42,52.63,36.84,57.89,47.37,24,16,20,3956,4000,3956
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,9,0,0,4.50,9,75,0,37.50,25.0,100.0,62.50,17,0,8,3900,,3900
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,3,3,3,3.00,3,15,14,14.64,85.0,85.71000000000001,85.36,6,6,6,3909,4500,3909
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,13,3,3,8.00,13,24,4,14.04,75.93,96.0,85.97,21,5,13,6300,7770,6300
14,matched,Иркутск,Отель Baikal Forest,"улица Советская, д.58/1, Иркутск",156,76,111,4,4,57.50,111,71,5,38.21,28.849999999999994,94.74,61.79,239,10,124,5179,5800,5179
15,matched,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,14,0,0,7.00,14,100,0,50.00,0.0,100.0,50.00,28,0,14,6892,,6892
16,matched,Хужир,Baikal View Hotel,"улица Российская, д. 17, Хужир",99,99,38,4,4,21.00,38,38,4,21.21,61.62,95.96,78.79,80,10,45,14286,14438,14286
17,matched,Хужир,Отель Байкал-Хан Ольхон,"улица Ворошилова, д. 18, Хужир",40,37,33,7,7,20.00,33,82,18,50.71,17.5,81.08,49.29,66,14,40,12512,12650,12512
18,matched,Иркутск,Отель Армат,"улица Ширямова, д.33, Иркутск",40,40,66,8,8,37.00,66,100,20,60.00,0.0,80.0,40.00,132,17,74,5200,6200,5200
19,matched,Иркутск,Гостиница Атлас,"проезд Атласова, д.9, Иркутск",29,28,10,9,9,9.50,10,34,32,33.31,65.52000000000001,67.86,66.69,21,22,22,3563,3700,3563
20,matched,Иркутск,Отель на Звездинской,"Улица Звездинская, д. 5/1, Иркутск",25,30,35,6,6,20.50,35,100,20,60.00,0.0,80.0,40.00,75,12,44,3362,5000,3362
21,matched,Иркутск,Гостиница Лазурный берег,"Байкальская улица, д. 252Б, Иркутск",65,66,5,4,4,4.50,5,7,6,6.88,92.31,93.94,93.12,10,8,9,3800,4500,3800
22,matched,Хужир,Отель БайкалВуд,"улица Светлая, д.5, Хужир",44,29,86,0,0,43.00,86,100,0,50.00,0.0,100.0,50.00,172,0,86,9200,,9200
23,matched,Иркутск,Гостиница Юбилейная,"микрорайон Юбилейный, д. 118, Иркутск",23,23,0,6,0,3.00,6,0,26,13.04,100.0,73.91,86.95,0,10,5,2350,2500,2350
24,matched,Иркутск,Отель Байкал - Северное Море,"Улица Дальневосточная, д.156, Иркутск",119,120,28,13,13,20.50,28,23,10,17.18,76.47,89.17,82.82,46,32,39,5984,6500,5984
25,matched,Листвянка,Отель Даурия,"улица Куликова, д.44, Листвянка",4,15,23,3,3,13.00,23,100,20,60.00,0.0,80.0,40.00,45,8,26,4500,4500,4500
26,matched,Ангарск,Отель Ангара-Приоритет,"Квартал Б, д.13, Ангарск",31,31,16,0,0,8.00,16,51,0,25.80,48.39,100.0,74.19,32,0,16,3800,,3800
27,matched,Хужир,Семейный отель Дача БайкалЭко,"улица Лесная, д. 32, Хужир",10,10,8,4,4,6.00,8,80,40,60.00,20.0,60.0,40.00,8,8,8,10000,10000,10000
28,matched,Нижнеудинск,Октябрьская,"улица Октябрьская, д.1 Б, Нижнеудинск",,5,4,2,2,3.00,4,100,40,70.00,0.0,60.0,30.00,7,4,6,2000,2000,2000
29,matched,Иркутск,Отель Тайга,"улица Сурикова, д.4в, Иркутск",44,44,25,9,9,17.00,25,56,20,38.63,43.18,79.55,61.36,60,24,42,3380,5200,3380
30,matched,Братск,Клубный Квартал,"бульвар Победы, д.30, Братск",67,48,1,1,1,1.00,1,1,2,1.79,98.51,97.92,98.22,1,2,2,5700,5700,5700
31,matched,Иркутск,Отель North Star,"улица Седова, 4, Иркутск",12,12,,,,,,,,,,,,,,,,,
32,matched,Иркутск,Отель Байкал Бизнес Центр,"улица Байкальская, д.279, Иркутск",59,59,10,8,8,9.00,10,16,13,15.25,83.05,86.44,84.75,18,18,18,4800,6100,4800
33,matched,Иркутск,Гостиница Альпари,"микрорайон Приморский, д.24 А, Иркутск",10,10,6,4,4,5.00,6,60,40,50.00,40.0,60.0,50.00,12,10,11,2373,2400,2373
34,matched,Черемхово,Shelest,"улица Марата, д. 109, Черемхово",,8,7,4,4,5.50,7,100,50,75.00,0.0,50.0,25.00,14,8,11,4908,5000,4908
35,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова,19, Иркутск",56,56,64,8,8,36.00,64,100,14,57.14,0.0,85.71000000000001,42.86,118,18,68,3244,4100,3244
36,matched,Иркутск,Отель Автовокзал,"улица Октябрьской Революции, 11, Иркутск",22,22,27,8,8,17.50,27,100,36,68.18,0.0,63.64,31.82,27,14,20,2572,2600,2572
37,matched,Байкальск,Отель Космос,"Гагарина микрорайон, 2а, Байкальск",16,16,10,9,9,9.50,10,62,56,59.38,37.5,43.75,40.62,22,30,26,2646,2675,2646
38,matched,Байкальск,Парк-отель Соболинка,"квартал Красный Ключ, д.90, Байкальск",38,33,,,,,,,,,,,,,,,,,
39,matched,Бурдугуз,Парк-Отель Бурдугуз,"улица Лесная, д.1, Бурдугуз",69,69,15,5,5,10.00,15,21,7,14.49,78.26,92.75,85.50,30,15,22,16575,19500,16575
40,matched,Листвянка,Отель Подлеморье,"улица Горького, д.31Б, Листвянка",14,14,8,8,8,8.00,8,57,57,57.14,42.86,42.86,42.86,18,18,18,4500,4500,4500
41,matched,Иркутск,Отель Лотос,"Байкальская улица, д.14 Б, Иркутск",23,21,14,7,7,10.50,14,60,33,47.10,39.13,66.67,52.90,30,16,23,2300,2300,2300
42,matched,Иркутск,Отель Звезда,"улица Ядринцева, д. 1Ж, Иркутск",65,64,64,0,0,32.00,64,98,0,49.23,1.5400000000000063,100.0,50.77,128,0,64,5932,,5932
43,matched,Братск,Отель Белый берег,"ул. Курчатова 65, Братск, Братск",5,5,4,3,3,3.50,4,80,60,70.00,20.0,40.0,30.00,9,10,10,8550,9500,8550
44,matched,Байкальск,Отель Гранд Байкал,"мкр. Красный Ключ, 91, Байкальск",64,64,13,5,5,9.00,13,20,7,14.06,79.69,92.19,85.94,24,11,18,2769,3900,2769
45,matched,Иркутск,Гостиница У Истока,"Ржанова ул., д. 43, Иркутск",24,24,13,3,3,8.00,13,54,12,33.34,45.83,87.5,66.66,29,6,18,3400,3400,3400
46,matched,Сарма,Парк-Отель Алтан,"тер. база отдыха Алтан, стр. 1, Сарма",21,21,32,,32,32.00,32,100,,100.00,0.0,,0.00,58,,58,12369,,12369
47,unmatched_ostrovok,Иркутск,Гостиница Виктория,"улица Богдана Хмельницкого, д.1 Иркутск, Россия, Иркутск",30,,26,,26,26.00,26,86,,86.67,13.329999999999998,,13.33,52,,52,3200,,3200
48,unmatched_ostrovok,Листвянка,Отель Вера Байкал,"улица Горького, 8, Листвянка",38,,44,,44,44.00,44,100,,100.00,0.0,,0.00,88,,88,6000,,6000
49,unmatched_ostrovok,Иркутск,Отель Ибис Иркутск Центр,"улица Полины Осипенко, дом 5, Иркутск",128,,54,,54,54.00,54,42,,42.19,57.81,,57.81,107,,107,5050,,5050
