merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,8,8,8.00,8,,14,14.29,,85.71000000000001,85.71,,18,18,,4100,4100
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,10,7,7,8.50,10,66,46,56.67,33.33,53.33,43.33,18,15,16,4440,4440,4440
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,,7,7,7.00,7,,28,28.00,,72.0,72.00,,16,16,,2900,2900
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,10,6,6,8.00,10,35,21,28.57,64.28999999999999,78.57,71.43,20,17,18,5500,6000,5500
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,19,9,9,14.00,19,63,30,46.66,36.67,70.0,53.34,36,16,26,2500,2500,2500
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,,12,12,12.00,12,,4,4.00,,96.0,96.00,,20,20,,4500,4500
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,10,7,7,8.50,10,52,36,44.73,47.37,63.16,55.27,20,25,22,4500,7200,4500
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,38,9,9,23.50,38,100,25,62.86,0.0,74.28999999999999,37.14,72,19,46,3517,4284,3517
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,9,10,9,9.50,10,52,58,55.88,47.06,41.18,44.12,20,22,21,14000,14000,14000
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,13,8,8,10.50,13,68,42,55.27,31.58,57.89,44.73,26,16,21,3956,4000,3956
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,,,,,,,,,,,,,,,,,
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,1,3,1,2.00,3,5,14,9.64,95.0,85.71000000000001,90.36,2,6,4,3834,4500,3834
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,66,9,9,37.50,66,100,12,56.00,0.0,88.0,44.00,128,17,72,6300,7770,6300
14,matched,Иркутск,Отель Baikal Forest,"улица Советская, д.58/1, Иркутск",156,76,,8,8,8.00,8,,10,10.53,,89.47,89.47,,22,22,,7100,7100
