merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,7,7,7.00,7,,12,12.50,,87.5,87.50,,15,15,,4100,4100
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,9,0,0,4.50,9,60,0,30.00,40.0,100.0,70.00,18,0,9,4440,,4440
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,12,6,6,9.00,12,48,24,36.00,52.0,76.0,64.00,27,14,20,2823,3000,2823
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,5,4,4,4.50,5,17,14,16.07,82.14,85.71000000000001,83.93,10,12,11,5500,6000,5500
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,24,9,9,16.50,24,80,30,55.00,20.0,70.0,45.00,43,16,30,3200,3200,3200
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,73,13,13,43.00,73,24,4,14.33,75.67,95.67,85.67,131,22,76,4250,4500,4250
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,7,7,7,7.00,7,36,36,36.84,63.16,63.16,63.16,15,26,20,4500,7200,4500
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,38,9,9,23.50,38,100,25,62.86,0.0,74.28999999999999,37.14,70,19,44,4032,4536,4032
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,13,0,0,6.50,13,76,0,38.23,23.53,100.0,61.77,26,0,13,14000,,14000
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,11,8,8,9.50,11,57,42,50.00,42.11,57.89,50.00,22,16,19,3986,4000,3986
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,11,6,6,8.50,11,91,50,70.84,8.329999999999998,50.0,29.16,21,12,16,3900,4500,3900
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,2,7,2,4.50,7,10,33,21.66,90.0,66.67,78.34,4,13,8,3834,4500,3834
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,68,8,8,38.00,68,100,10,55.34,0.0,89.33,44.66,130,15,72,5775,7245,5775
14,matched,Иркутск,Отель Baikal Forest,"улица Советская, д.58/1, Иркутск",156,76,78,8,8,43.00,78,50,10,30.27,50.0,89.47,69.73,160,22,91,4733,7100,4733
15,matched,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,10,9,9,9.50,10,71,64,67.86,28.569999999999993,35.709999999999994,32.14,20,26,23,6030,6030,6030
16,matched,Хужир,Baikal View Hotel,"улица Российская, д. 17, Хужир",99,99,40,,40,40.00,40,40,,40.40,59.6,,59.60,84,,84,12051,,12051
17,matched,Хужир,Отель Байкал-Хан Ольхон,"улица Ворошилова, д. 18, Хужир",40,37,,,,,,,,,,,,,,,,,
18,matched,Иркутск,Отель Armat,"улица Ширямова, д.33, Иркутск",40,40,61,7,7,34.00,61,100,17,58.75,0.0,82.5,41.25,123,16,70,5200,6200,5200
19,matched,Иркутск,Гостиница Атлас,"проезд Атласова, д.9, Иркутск",29,28,6,5,5,5.50,6,20,17,19.27,79.31,82.14,80.72,13,13,13,3177,3300,3177
20,matched,Иркутск,Отель на Звездинской,"Улица Звездинская, д. 5/1, Иркутск",25,30,33,6,6,19.50,33,100,20,60.00,0.0,80.0,40.00,71,12,42,3362,5000,3362
21,matched,Иркутск,Гостиница Лазурный берег,"Байкальская улица, д. 252Б, Иркутск",65,66,7,4,4,5.50,7,10,6,8.41,89.23,93.94,91.59,13,8,10,3800,4500,3800
22,matched,Хужир,Отель Байкальский лес (BaikalWood Hotel&SPA),"улица Светлая, д.5, Хужир",44,29,20,0,0,10.00,20,45,0,22.73,54.55,100.0,77.28,40,0,20,8625,,8625
23,matched,Иркутск,Гостиница Юбилейная,"микрорайон Юбилейный, д. 118, Иркутск",23,23,16,9,9,12.50,16,69,39,54.35,30.430000000000007,60.87,45.65,28,15,22,2443,2500,2443
24,matched,Иркутск,Отель Байкал - Северное Море,"Улица Дальневосточная, д.156, Иркутск",119,120,84,14,14,49.00,84,70,11,41.13,29.409999999999997,88.33,58.87,140,34,87,4995,5500,4995
25,matched,Листвянка,Отель Даурия,"улица Куликова, д.44, Листвянка",4,15,1,4,1,2.50,4,25,26,25.84,75.0,73.33,74.16,1,10,6,11000,4500,4500
26,matched,Ангарск,Отель Ангара-Приоритет,"Квартал Б, д.13, Ангарск",31,31,20,0,0,10.00,20,64,0,32.26,35.480000000000004,100.0,67.74,42,0,21,3800,,3800
27,matched,Хужир,Семейный отель Дача БайкалЭко,"улица Лесная, д. 32, Хужир",10,10,,,,,,,,,,,,,,,,,
28,matched,Нижнеудинск,Октябрьская,"улица Октябрьская, д.1 Б, Нижнеудинск",,5,7,3,3,5.00,7,100,60,80.00,0.0,40.0,20.00,12,5,8,2000,2000,2000
29,matched,Иркутск,Отель Тайга,"улица Сурикова, д.4в, Иркутск",44,44,11,7,7,9.00,11,25,15,20.45,75.0,84.09,79.55,26,18,22,4500,5000,4500
30,matched,Братск,Клубный Квартал,"бульвар Победы, д.30, Братск",67,48,16,5,5,10.50,16,23,10,17.15,76.12,89.58,82.85,16,10,13,3400,3400,3400
31,matched,Иркутск,Отель North Star,"улица Седова, 4, Иркутск",12,12,,,,,,,,,,,,,,,,,
32,matched,Иркутск,Отель Байкал Бизнес Центр,"улица Байкальская, д.279, Иркутск",59,59,7,5,5,6.00,7,11,8,10.16,88.14,91.53,89.84,14,14,14,6900,8200,6900
33,matched,Иркутск,Гостиница Альпари,"микрорайон Приморский, д.24 А, Иркутск",10,10,10,4,4,7.00,10,100,40,70.00,0.0,60.0,30.00,20,10,15,2400,2400,2400
34,matched,Черемхово,Shelest,"улица Марата, д. 109, Черемхово",,8,4,3,3,3.50,4,100,37,68.75,0.0,62.5,31.25,8,6,7,4960,5000,4960
35,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова,19, Иркутск",56,56,24,7,7,15.50,24,42,12,27.68,57.14,87.5,72.32,43,15,29,3280,4100,3280
36,matched,Иркутск,Отель гостиница Автовокзал,"улица Октябрьской Революции, 11, Иркутск",,22,,6,6,6.00,6,,27,27.27,,72.73,72.73,,10,10,,2600,2600
37,matched,Байкальск,Отель Космос,"Гагарина микрорайон, 2а, Байкальск",16,16,5,5,5,5.00,5,31,31,31.25,68.75,68.75,68.75,12,17,14,2675,2675,2675
38,matched,Байкальск,Парк-отель Соболинка,"квартал Красный Ключ, д.90, Байкальск",38,33,1,1,1,1.00,1,2,3,2.83,97.37,96.97,97.17,1,1,1,3412,4700,3412
39,matched,Бурдугуз,Парк-Отель Бурдугуз,"улица Лесная, д.1, Бурдугуз",69,69,9,3,3,6.00,9,13,4,8.70,86.96000000000001,95.65,91.31,18,9,14,16575,19500,16575
40,matched,Листвянка,Отель Подлеморье,"улица Горького, д.31Б, Листвянка",14,14,10,8,8,9.00,10,71,57,64.28,28.569999999999993,42.86,35.71,22,18,20,3800,3800,3800
41,matched,Иркутск,Отель Лотос,"Байкальская улица, д.14 Б, Иркутск",23,21,16,9,9,12.50,16,69,42,56.21,30.430000000000007,57.14,43.79,35,20,28,2150,2150,2150
42,matched,Иркутск,Отель Звезда,"улица Ядринцева, д. 1Ж, Иркутск",65,64,6,4,4,5.00,6,9,6,7.74,90.77,93.75,92.26,12,10,11,8158,8200,8158
43,matched,Братск,Отель Белый берег,"ул. Курчатова 65, Братск, Братск",5,5,4,4,4,4.00,4,80,80,80.00,20.0,20.0,20.00,9,16,12,6300,9500,6300
44,matched,Байкальск,Отель Гранд Байкал,"мкр. Красный Ключ, 91, Байкальск",64,64,13,5,5,9.00,13,20,7,14.06,79.69,92.19,85.94,24,11,18,3511,4800,3511
45,matched,Иркутск,Гостиница У Истока,"Ржанова ул., д. 43, Иркутск",24,24,0,2,0,1.00,2,0,8,4.17,100.0,91.67,95.84,0,4,2,,3400,3400
46,matched,Сарма,Парк-Отель Алтан,"тер. база отдыха Алтан, стр. 1, Сарма",21,21,,,,,,,,,,,,,,,,,
47,unmatched_ostrovok,Иркутск,Гостиница Виктория,"улица Богдана Хмельницкого, д.1 Иркутск, Россия, Иркутск",30,,18,,18,18.00,18,60,,60.00,40.0,,40.00,36,,36,3800,,3800
48,unmatched_ostrovok,Листвянка,Отель Вера Байкал,"улица Горького, 8, Листвянка",38,,25,,25,25.00,25,65,,65.79,34.209999999999994,,34.21,50,,50,5225,,5225
49,unmatched_ostrovok,Иркутск,Отель Ибис Иркутск Центр,"улица Полины Осипенко, дом 5, Иркутск",128,,40,,40,40.00,40,31,,31.25,68.75,,68.75,79,,79,6250,,6250
50,unmatched_ostrovok,Хужир,Ольхон стори,"улица Народная, д.19, Хужир",6,,,,,,,,,,,,,,,,,,
51,unmatched_ostrovok,Иркутск,Квартира в центре Иркутска,"улица Российская, д. 14А, Иркутск",,,,,,,,,,,,,,,,,,,
52,unmatched_ostrovok,Иркутск,Отель Европа,"улица Байкальская, д.69, Иркутск",58,,14,,14,14.00,14,24,,24.14,75.86,,75.86,26,,26,5500,,5500
53,unmatched_ostrovok,Иркутск,Отель Иркутск Сити Центр,"ул. Чкалова, д. 15, Иркутск",206,,70,,70,70.00,70,33,,33.98,66.02000000000001,,66.02,140,,140,5500,,5500
54,unmatched_ostrovok,Иркутск,Гостиница Империя,"ул. Польских Повстанцев, 1Б, Иркутск",49,,9,,9,9.00,9,18,,18.37,81.63,,81.63,16,,16,4700,,4700
55,unmatched_ostrovok,Иркутск,Мини-Отель Good Hotel,"ул Сибирская, стр. 21/2, помещ. 1, Иркутск",6,,6,,6,6.00,6,100,,100.00,0.0,,0.00,13,,13,2200,,2200
56,unmatched_ostrovok,Хужир,Sunrise,"Первомайская улица, 25А, Хужир",,,5,,5,5.00,5,100,,100.00,0.0,,0.00,12,,12,8410,,8410
57,unmatched_ostrovok,Иркутск,AZIMUT Отель Аэропорт Иркутск 4*,"ул. Ширямова, 10А, Иркутск",100,,74,,74,74.00,74,74,,74.00,26.0,,26.00,152,,152,6500,,6500
58,unmatched_ostrovok,Листвянка,Отель Байкал,"Академическая улица, 13, Листвянка",72,,57,,57,57.00,57,79,,79.17,20.83,,20.83,112,,112,9000,,9000
