merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,9,9,9.00,9,,16,16.07,,83.93,83.93,,21,21,,4600,4600
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,10,9,9,9.50,10,66,60,63.34,33.33,40.0,36.66,17,15,16,3330,3330,3330
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,3,3,3,3.00,3,12,12,12.00,88.0,88.0,88.00,8,8,8,4327,4600,4327
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,40,8,8,24.00,40,100,28,64.28,0.0,71.43,35.72,80,24,52,6500,7100,6500
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,16,10,10,13.00,16,53,33,43.33,46.67,66.67,56.67,27,17,22,3000,3000,3000
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,2,2,2,2.00,2,0,0,0.67,99.33,99.33,99.33,3,3,3,4750,5000,4750
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,14,9,9,11.50,14,73,47,60.53,26.319999999999993,52.63,39.47,28,34,31,5600,8400,5600
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,45,10,10,27.50,45,100,28,64.28,0.0,71.43,35.72,83,20,52,4547,5103,4547
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,13,11,11,12.00,13,76,64,70.59,23.53,35.290000000000006,29.41,26,26,26,17900,17900,17900
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,12,6,6,9.00,12,63,31,47.37,36.84,68.42,52.63,24,12,18,5232,5250,5232
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,10,5,5,7.50,10,83,41,62.50,16.67,58.33,37.50,16,10,13,5100,5100,5100
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,7,8,7,7.50,8,35,38,36.55,65.0,61.9,63.45,10,14,12,3909,4500,3909
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,44,4,4,24.00,44,81,5,43.41,18.519999999999996,94.67,56.59,85,9,47,7000,10290,7000
14,matched,Иркутск,Отель Форест,"улица Советская, д.58/1, Иркутск",156,76,39,5,5,22.00,39,25,6,15.79,75.0,93.42,84.21,78,15,46,5675,7500,5675
15,matched,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,10,9,9,9.50,10,71,64,67.86,28.569999999999993,35.709999999999994,32.14,20,28,24,6892,6970,6892
16,matched,Хужир,Baikal View Hotel,"улица Российская, д. 17, Хужир",99,99,158,6,6,82.00,158,100,6,53.03,0.0,93.94,46.97,320,36,178,8620,8712,8620
17,matched,Хужир,Отель Байкал-Хан Ольхон,"улица Ворошилова, д. 18, Хужир",40,37,30,8,8,19.00,30,75,21,48.31,25.0,78.38,51.69,60,16,38,13422,13800,13422
18,matched,Иркутск,Отель Армат,"улица Ширямова, д.33, Иркутск",40,36,57,7,7,32.00,57,100,19,59.72,0.0,80.56,40.28,115,16,66,4700,5300,4700
19,matched,Иркутск,Гостиница Атлас,"проезд Атласова, д.9, Иркутск",29,28,6,6,6,6.00,6,20,21,21.06,79.31,78.57,78.94,14,16,15,4526,4700,4526
20,matched,Иркутск,Отель на Звездинской,"Улица Звездинская, д. 5/1, Иркутск",25,30,35,6,6,20.50,35,100,20,60.00,0.0,80.0,40.00,75,12,44,3362,5000,3362
21,matched,Иркутск,Гостиница Лазурный берег,"Байкальская улица, д. 252Б, Иркутск",65,66,,,,,,,,,,,,,,,,,
22,matched,Хужир,Отель БайкалВуд,"улица Светлая, д.5, Хужир",44,29,0,10,0,5.00,10,0,34,17.24,100.0,65.52000000000001,82.76,0,24,12,,10925,10925
