merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,8,8,8.00,8,,14,14.29,,85.71000000000001,85.71,,18,18,,4100,4100
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,13,11,11,12.00,13,86,73,80.00,13.329999999999998,26.67,20.00,23,21,22,4440,4440,4440
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,4,3,3,3.50,4,16,12,14.00,84.0,88.0,86.00,9,6,8,3762,4000,3762
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,11,6,6,8.50,11,39,21,30.36,60.71,78.57,69.64,21,15,18,5000,6500,5000
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,20,9,9,14.50,20,66,30,48.34,33.33,70.0,51.66,36,15,26,2800,2800,2800
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,96,13,13,54.50,96,32,4,18.16,68.0,95.67,81.84,151,22,86,4250,4500,4250
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,14,9,9,11.50,14,73,47,60.53,26.319999999999993,52.63,39.47,26,32,29,4500,7200,4500
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,48,10,10,29.00,48,100,28,64.28,0.0,71.43,35.72,86,20,53,3737,4284,3737
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,12,10,10,11.00,12,70,58,64.70,29.409999999999997,41.18,35.30,26,22,24,14000,14000,14000
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,15,9,9,12.00,15,78,47,63.16,21.049999999999997,52.63,36.84,30,18,24,3956,4000,3956
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,9,6,6,7.50,9,75,50,62.50,25.0,50.0,37.50,17,12,14,3900,4500,3900
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,4,0,0,2.00,4,20,0,10.00,80.0,100.0,90.00,8,0,4,3834,,3834
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,8,2,2,5.00,8,14,2,8.74,85.19,97.33,91.26,11,2,6,7770,8820,7770
14,matched,Иркутск,Отель Baikal Forest,"улица Советская, д.58/1, Иркутск",156,76,,3,3,3.00,3,,3,3.95,,96.05,96.05,,9,9,,7800,7800
15,matched,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,8,8,8,8.00,8,57,57,57.14,42.86,42.86,42.86,16,21,18,6625,6700,6625
16,matched,Хужир,Baikal View Hotel,"улица Российская, д. 17, Хужир",99,99,60,2,2,31.00,60,60,2,31.32,39.39,97.98,68.69,124,4,64,10651,10764,10651
17,matched,Хужир,Отель Байкал-Хан Ольхон,"улица Ворошилова, д. 18, Хужир",40,37,,,,,,,,,,,,,,,,,
18,matched,Иркутск,Отель Armat,"улица Ширямова, д.33, Иркутск",40,40,55,6,6,30.50,55,100,15,57.50,0.0,85.0,42.50,111,14,62,5200,6200,5200
19,matched,Иркутск,Гостиница Атлас,"проезд Атласова, д.9, Иркутск",29,28,11,10,10,10.50,11,37,35,36.82,62.07,64.28999999999999,63.18,23,24,24,3177,3300,3177
20,matched,Иркутск,Отель на Звездинской,"Улица Звездинская, д. 5/1, Иркутск",25,30,35,6,6,20.50,35,100,20,60.00,0.0,80.0,40.00,75,12,44,3362,5000,3362
21,matched,Иркутск,Гостиница Лазурный берег,"Байкальская улица, д. 252Б, Иркутск",65,66,8,5,5,6.50,8,12,7,9.95,87.69,92.42,90.06,16,10,13,3800,4500,3800
22,matched,Хужир,Отель Байкальский лес (BaikalWood Hotel&SPA),"улица Светлая, д.5, Хужир",44,29,24,10,10,17.00,24,54,34,44.52,45.45,65.52000000000001,55.49,48,24,36,8625,8625,8625
23,matched,Иркутск,Гостиница Юбилейная,"микрорайон Юбилейный, д. 118, Иркутск",23,23,0,9,0,4.50,9,0,39,19.57,100.0,60.87,80.44,0,15,8,2339,2500,2339
24,matched,Иркутск,Отель Байкал - Северное Море,"Улица Дальневосточная, д.156, Иркутск",119,120,99,14,14,56.50,99,83,11,47.43,16.810000000000002,88.33,52.57,164,34,99,4500,5000,4500
25,matched,Листвянка,Отель Даурия,"улица Куликова, д.44, Листвянка",4,15,23,4,4,13.50,23,100,26,63.34,0.0,73.33,36.66,45,10,28,4500,4500,4500
26,matched,Ангарск,Отель Ангара-Приоритет,"Квартал Б, д.13, Ангарск",31,31,7,3,3,5.00,7,22,9,16.13,77.42,90.32,83.87,14,6,10,3800,4000,3800
27,matched,Хужир,Семейный отель Дача БайкалЭко,"улица Лесная, д. 32, Хужир",10,10,,,,,,,,,,,,,,,,,
28,matched,Нижнеудинск,Октябрьская,"улица Октябрьская, д.1 Б, Нижнеудинск",,5,7,3,3,5.00,7,100,60,80.00,0.0,40.0,20.00,12,5,8,2000,2000,2000
29,matched,Иркутск,Отель Тайга,"улица Сурикова, д.4в, Иркутск",44,44,29,6,6,17.50,29,65,13,39.77,34.09,86.36,60.23,72,16,44,3250,5000,3250
30,matched,Братск,Клубный Квартал,"бульвар Победы, д.30, Братск",67,48,3,3,3,3.00,3,4,6,5.37,95.52,93.75,94.63,3,6,4,4000,3400,3400
31,matched,Иркутск,Отель North Star,"улица Седова, 4, Иркутск",12,12,,,,,,,,,,,,,,,,,
32,matched,Иркутск,Отель Байкал Бизнес Центр,"улица Байкальская, д.279, Иркутск",59,59,8,6,6,7.00,8,13,10,11.87,86.44,89.83,88.13,16,16,16,6300,7600,6300
33,matched,Иркутск,Гостиница Альпари,"микрорайон Приморский, д.24 А, Иркутск",10,10,9,4,4,6.50,9,90,40,65.00,10.0,60.0,35.00,18,10,14,2373,2400,2373
34,matched,Черемхово,Shelest,"улица Марата, д. 109, Черемхово",,8,6,4,4,5.00,6,100,50,75.00,0.0,50.0,25.00,12,8,10,4908,5000,4908
35,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова,19, Иркутск",56,56,36,8,8,22.00,36,64,14,39.29,35.709999999999994,85.71000000000001,60.71,68,18,43,3244,4100,3244
36,matched,Иркутск,Отель гостиница Автовокзал,"улица Октябрьской Революции, 11, Иркутск",,22,,7,7,7.00,7,,31,31.82,,68.18,68.18,,12,12,,2600,2600
37,matched,Байкальск,Отель Космос,"Гагарина микрорайон, 2а, Байкальск",16,16,6,6,6,6.00,6,37,37,37.50,62.5,62.5,62.50,14,19,16,2646,2675,2646
38,matched,Байкальск,Парк-отель Соболинка,"квартал Красный Ключ, д.90, Байкальск",38,33,3,3,3,3.00,3,7,9,8.49,92.11,90.91,91.51,4,5,4,4154,5300,4154
39,matched,Бурдугуз,Парк-Отель Бурдугуз,"улица Лесная, д.1, Бурдугуз",69,69,12,5,5,8.50,12,17,7,12.32,82.61,92.75,87.68,24,15,20,16575,19500,16575
40,matched,Листвянка,Отель Подлеморье,"улица Горького, д.31Б, Листвянка",14,14,2,2,2,2.00,2,14,14,14.29,85.71000000000001,85.71000000000001,85.71,4,4,4,4000,4000,4000
41,matched,Иркутск,Отель Лотос,"Байкальская улица, д.14 Б, Иркутск",23,21,15,8,8,11.50,15,65,38,51.66,34.78,61.9,48.34,31,20,26,1100,1100,1100
42,matched,Иркутск,Отель Звезда,"улица Ядринцева, д. 1Ж, Иркутск",65,64,36,5,5,20.50,36,55,7,31.60,44.62,92.19,68.41,72,12,42,4449,4500,4449
43,matched,Братск,Отель Белый берег,"ул. Курчатова 65, Братск, Братск",5,5,3,2,2,2.50,3,60,40,50.00,40.0,60.0,50.00,6,4,5,8550,9500,8550
44,matched,Байкальск,Отель Гранд Байкал,"мкр. Красный Ключ, 91, Байкальск",64,64,13,5,5,9.00,13,20,7,14.06,79.69,92.19,85.94,24,11,18,3659,4800,3659
45,matched,Иркутск,Гостиница У Истока,"Ржанова ул., д. 43, Иркутск",24,24,19,4,4,11.50,19,79,16,47.92,20.83,83.33,52.08,40,8,24,3400,3400,3400
46,matched,Сарма,Парк-Отель Алтан,"тер. база отдыха Алтан, стр. 1, Сарма",21,21,,,,,,,,,,,,,,,,,
47,unmatched_ostrovok,Иркутск,Гостиница Виктория,"улица Богдана Хмельницкого, д.1 Иркутск, Россия, Иркутск",30,,16,,16,16.00,16,53,,53.33,46.67,,46.67,32,,32,3700,,3700
48,unmatched_ostrovok,Листвянка,Отель Вера Байкал,"улица Горького, 8, Листвянка",38,,14,,14,14.00,14,36,,36.84,63.16,,63.16,28,,28,6745,,6745
49,unmatched_ostrovok,Иркутск,Отель Ибис Иркутск Центр,"улица Полины Осипенко, дом 5, Иркутск",128,,24,,24,24.00,24,18,,18.75,81.25,,81.25,47,,47,6000,,6000
50,unmatched_ostrovok,Хужир,Ольхон стори,"улица Народная, д.19, Хужир",6,,,,,,,,,,,,,,,,,,
51,unmatched_ostrovok,Иркутск,Квартира в центре Иркутска,"улица Российская, д. 14А, Иркутск",,,,,,,,,,,,,,,,,,,
52,unmatched_ostrovok,Иркутск,Отель Европа,"улица Байкальская, д.69, Иркутск",58,,34,,34,34.00,34,58,,58.62,41.38,,41.38,51,,51,3100,,3100
53,unmatched_ostrovok,Иркутск,Отель Иркутск Сити Центр,"ул. Чкалова, д. 15, Иркутск",206,,157,,157,157.00,157,76,,76.21,23.790000000000006,,23.79,314,,314,5100,,5100
54,unmatched_ostrovok,Иркутск,Гостиница Империя,"ул. Польских Повстанцев, 1Б, Иркутск",49,,3,,3,3.00,3,6,,6.12,93.88,,93.88,4,,4,4700,,4700
55,unmatched_ostrovok,Иркутск,Мини-Отель Good Hotel,"ул Сибирская, стр. 21/2, помещ. 1, Иркутск",6,,6,,6,6.00,6,100,,100.00,0.0,,0.00,13,,13,2200,,2200
56,unmatched_ostrovok,Хужир,Sunrise,"Первомайская улица, 25А, Хужир",,,5,,5,5.00,5,100,,100.00,0.0,,0.00,12,,12,8410,,8410
57,unmatched_ostrovok,Иркутск,AZIMUT Отель Аэропорт Иркутск 4*,"ул. Ширямова, 10А, Иркутск",100,,69,,69,69.00,69,69,,69.00,31.0,,31.00,142,,142,6300,,6300
58,unmatched_ostrovok,Листвянка,Отель Байкал,"Академическая улица, 13, Листвянка",72,,34,,34,34.00,34,47,,47.22,52.78,,52.78,67,,67,9000,,9000
59,unmatched_ostrovok,Иркутск,Премиум-отель Пушкин,"ул. Сухэ-Батора, 18, Иркутск",46,,37,,37,37.00,37,80,,80.43,19.569999999999993,,19.57,74,,74,14500,,14500
60,unmatched_ostrovok,Иркутск,Отель Business Hall,"улица Свердлова, д.10, Иркутск",18,,15,,15,15.00,15,83,,83.33,16.67,,16.67,30,,30,3530,,3530
61,unmatched_ostrovok,Листвянка,Байкалия,"Горная улица, 15, Листвянка",,,6,,6,6.00,6,100,,100.00,0.0,,0.00,18,,18,7421,,7421
62,unmatched_ostrovok,Никола,Отель Никола,"Иркутская область, Листвянка, Байкальский тракт 64-й км, поселок Никола, улица Ангарская, д. 15, Никола",27,,38,,38,38.00,38,100,,100.00,0.0,,0.00,78,,78,5549,,5549
63,unmatched_ostrovok,Иркутск,SAYEN,"ул. Карла Маркса, 13Б, Иркутск",25,,21,,21,21.00,21,84,,84.00,16.0,,16.00,44,,44,18000,,18000
64,unmatched_ostrovok,Иркутск,Отель Гостевой Дом Хейвица,"улица Дзержинского, д. 44, Иркутск",8,,7,,7,7.00,7,87,,87.50,12.5,,12.50,14,,14,5244,,5244
65,unmatched_ostrovok,Иркутск,Меблированные комнаты в Иркутске,"переулок Алексеева, д.2А, Иркутск",,,1,,1,1.00,1,100,,100.00,0.0,,0.00,2,,2,1879,,1879
66,unmatched_ostrovok,Иркутск,Отель ДиаДэй,"улица Профсоюзная, д. 10/2, Иркутск",9,,5,,5,5.00,5,55,,55.56,44.44,,44.44,12,,12,2880,,2880
67,unmatched_ostrovok,Усть-Илимск,Усть-Илим,"пр-т Дружбы Народов, д. 2, Усть-Илимск",80,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0,1861,,1861
68,unmatched_ostrovok,Иркутск,Отель Арена Иркутск,"ул. Желябова, 8А, Иркутск",15,,17,,17,17.00,17,100,,100.00,0.0,,0.00,33,,33,3128,,3128
69,unmatched_ostrovok,Байкальск,Отель Куршавель,"микрорайон Южный, 1-й квартал, д.6, Байкальск",15,,15,,15,15.00,15,100,,100.00,0.0,,0.00,31,,31,3729,,3729
70,unmatched_ostrovok,Листвянка,Отель Ундина,"Ulitsa Kulikova,6, Листвянка",30,,,,,,,,,,,,,,,,,,
71,unmatched_ostrovok,Иркутск,Меблированные комнаты City Park,"улица Красных Мадьяр, 29, Иркутск",,,7,,7,7.00,7,100,,100.00,0.0,,0.00,7,,7,2162,,2162
72,unmatched_ostrovok,Хужир,Отель Хотэй,"Ольхонская улица, 10, Хужир",25,,23,,23,23.00,23,92,,92.00,8.0,,8.00,46,,46,6900,,6900
73,unmatched_ostrovok,Иркутск,Жилое помещение Союз,"проезд Юрия Тена, д.12/4, Иркутск",84,,80,,80,80.00,80,95,,95.24,4.760000000000005,,4.76,160,,160,5600,,5600
74,unmatched_ostrovok,Иркутск,Меблированные комнаты Дом Байкал,"улица Лапина, д. 14, Иркутск",15,,8,,8,8.00,8,53,,53.33,46.67,,46.67,20,,20,3166,,3166
75,unmatched_ostrovok,Листвянка,Меблированные комнаты Байкал,"улица Горная, д. 8А, Листвянка",,,15,,15,15.00,15,100,,100.00,0.0,,0.00,21,,21,2473,,2473
76,unmatched_ostrovok,Листвянка,Сердце Байкала,"улица Островского, 39, Листвянка",,,3,,3,3.00,3,100,,100.00,0.0,,0.00,6,,6,12369,,12369
77,unmatched_ostrovok,Иркутск,Меблированные комнаты Montana,"улица Карла Либкнехта, д.6, Иркутск",9,,13,,13,13.00,13,100,,100.00,0.0,,0.00,14,,14,900,,900
78,unmatched_ostrovok,Большое Голоустное,Меблированные комнаты Медведица,"улица Кирова,д. 132а, Большое Голоустное",,,8,,8,8.00,8,100,,100.00,0.0,,0.00,15,,15,4660,,4660
79,unmatched_ostrovok,Хужир,Отель Гостиница ЛАДА,"улица Таёжная, д.30, Хужир",22,,13,,13,13.00,13,59,,59.09,40.91,,40.91,28,,28,3600,,3600
80,unmatched_ostrovok,Хужир,Загородный отель Шамбала,"ул Северная, з/у 12А, Хужир",10,,10,,10,10.00,10,100,,100.00,0.0,,0.00,20,,20,3958,,3958
81,unmatched_ostrovok,Листвянка,Отель Байкал Хан п.Листвянка,"рп. Листвянка, ул Гудина, д. 22а, Листвянка",18,,5,,5,5.00,5,27,,27.78,72.22,,72.22,12,,12,6000,,6000
82,unmatched_ostrovok,Хужир,Меблированные комнаты Баргузин,"улица Ворошилова, д.23А, Хужир",,,4,,4,4.00,4,100,,100.00,0.0,,0.00,4,,4,7916,,7916
83,unmatched_ostrovok,Иркутск,Отель Централь,"переулок Богданова 8, Иркутск",48,,41,,41,41.00,41,85,,85.42,14.579999999999998,,14.58,82,,82,6500,,6500
84,unmatched_ostrovok,Листвянка,Байкальские просторы,"улица Чапаева, д. 41, Листвянка",8,,,,,,,,,,,,,,,,,,
85,unmatched_ostrovok,Листвянка,Отель Легенда Байкала,"Улица Исток Ангары, д.11, Листвянка",35,,2,,2,2.00,2,5,,5.71,94.29,,94.29,4,,4,5000,,5000
86,unmatched_ostrovok,Иркутск,Отель Baikal Archi Apt,"ул Некрасова, стр. 3а, помещ. 2, Иркутск",7,,3,,3,3.00,3,42,,42.86,57.14,,57.14,7,,7,3578,,3578
87,unmatched_ostrovok,Листвянка,Меблированные комнаты Лесс,"улица Куликова, д. 102а, Листвянка",,,7,,7,7.00,7,100,,100.00,0.0,,0.00,13,,13,10884,,10884
88,unmatched_ostrovok,Иркутск,Гостиница Визит,"ул Софьи Перовской, стр. 30, помещ. 4, Иркутск",8,,5,,5,5.00,5,62,,62.50,37.5,,37.50,11,,11,2671,,2671
