merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,9,9,9.00,9,,16,16.07,,83.93,83.93,,21,21,,4100,4100
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,8,9,8,8.50,9,53,60,56.66,46.67,40.0,43.34,14,15,14,3885,3885,3885
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,1,5,1,3.00,5,4,20,12.00,96.0,80.0,88.00,3,10,6,3663,4000,3663
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,28,8,8,18.00,28,100,28,64.28,0.0,71.43,35.72,56,24,40,5500,6000,5500
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,18,7,7,12.50,18,60,23,41.66,40.0,76.67,58.34,35,13,24,3500,3500,3500
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,44,14,14,29.00,44,14,4,9.67,85.33,95.33,90.33,69,24,46,5250,5500,5250
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,10,10,10,10.00,10,52,52,52.63,47.37,47.37,47.37,23,36,30,7370,7970,7370
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,19,6,6,12.50,19,54,17,35.72,45.71,82.86,64.28,33,13,23,4757,5166,4757
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,15,11,11,13.00,15,88,64,76.47,11.760000000000005,35.290000000000006,23.53,34,26,30,14000,14000,14000
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,9,7,7,8.00,9,47,36,42.11,52.63,63.16,57.89,18,14,16,5193,5250,5193
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,7,4,4,5.50,7,58,33,45.83,41.67,66.67,54.17,11,7,9,4500,4500,4500
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,0,3,0,1.50,3,0,14,7.14,100.0,85.71000000000001,92.86,0,4,2,5127,5400,5127
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,38,7,7,22.50,38,70,9,39.85,29.629999999999995,90.67,60.15,68,13,40,6600,8140,6600
14,matched,Иркутск,Отель Baikal Forest,"улица Советская, д.58/1, Иркутск",156,76,117,7,7,62.00,117,75,9,42.11,25.0,90.78999999999999,57.89,237,19,128,4771,6500,4771
