merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,6,6,6.00,6,,10,10.71,,89.28999999999999,89.29,,12,12,,4600,4600
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,8,8,8,8.00,8,53,53,53.33,46.67,46.67,46.67,14,14,14,3330,3330,3330
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,7,5,5,6.00,7,28,20,24.00,72.0,80.0,76.00,15,10,12,3010,3200,3010
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,23,9,9,16.00,23,82,32,57.14,17.86,67.86,42.86,45,25,35,6500,7500,6500
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,16,8,8,12.00,16,53,26,40.00,46.67,73.33,60.00,31,15,23,3300,3300,3300
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,16,8,8,12.00,16,5,2,4.00,94.67,97.33,96.00,28,12,20,4750,5000,4750
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,8,7,7,7.50,8,42,36,39.48,57.89,63.16,60.52,17,26,22,5600,8400,5600
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,,10,10,10.00,10,,28,28.57,,71.43,71.43,,20,20,,5103,5103
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,11,0,0,5.50,11,64,0,32.35,35.290000000000006,100.0,67.65,22,0,11,17900,,17900
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,13,9,9,11.00,13,68,47,57.89,31.58,52.63,42.11,26,18,22,3956,4000,3956
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,16,6,6,11.00,16,100,50,75.00,0.0,50.0,25.00,26,12,19,5100,5100,5100
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,9,9,9,9.00,9,45,42,43.93,55.0,57.14,56.07,14,16,15,5233,5500,5233
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,34,7,7,20.50,34,62,9,36.15,37.04,90.67,63.86,63,13,38,6400,6400,6400
14,matched,Иркутск,Отель Форест,"улица Советская, д.58/1, Иркутск",156,76,24,4,4,14.00,24,15,5,10.32,84.62,94.74,89.68,48,12,30,5675,7500,5675
15,matched,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,9,7,7,8.00,9,64,50,57.15,35.709999999999994,50.0,42.85,18,21,20,7297,7380,7297
16,matched,Хужир,Baikal View Hotel,"улица Российская, д. 17, Хужир",99,99,184,6,6,95.00,184,100,6,53.03,0.0,93.94,46.97,372,36,204,12052,12180,12052
17,matched,Хужир,Отель Байкал-Хан Ольхон,"улица Ворошилова, д. 18, Хужир",40,37,12,7,7,9.50,12,30,18,24.46,70.0,81.08,75.54,24,14,19,13570,13800,13570
18,matched,Иркутск,Отель Армат,"улица Ширямова, д.33, Иркутск",40,36,70,8,8,39.00,70,100,22,61.11,0.0,77.78,38.89,140,17,78,4700,5300,4700
19,matched,Иркутск,Гостиница Атлас,"проезд Атласова, д.9, Иркутск",29,28,4,3,3,3.50,4,13,10,12.25,86.21000000000001,89.28999999999999,87.75,7,8,8,3563,3700,3563
20,matched,Иркутск,Отель на Звездинской,"Улица Звездинская, д. 5/1, Иркутск",25,30,35,6,6,20.50,35,100,20,60.00,0.0,80.0,40.00,75,12,44,3362,5000,3362
21,matched,Иркутск,Гостиница Лазурный берег,"Байкальская улица, д. 252Б, Иркутск",65,66,3,3,3,3.00,3,4,4,4.58,95.38,95.45,95.41,6,6,6,3800,4500,3800
22,matched,Хужир,Отель БайкалВуд,"улица Светлая, д.5, Хужир",44,29,0,8,0,4.00,8,0,27,13.79,100.0,72.41,86.20,0,20,10,,10925,10925
23,matched,Иркутск,Гостиница Юбилейная,"микрорайон Юбилейный, д. 118, Иркутск",23,23,0,7,0,3.50,7,0,30,15.21,100.0,69.57,84.78,0,13,6,2525,2700,2525
24,matched,Иркутск,Отель Байкал - Северное Море,"Улица Дальневосточная, д.156, Иркутск",119,120,61,12,12,36.50,61,51,10,30.63,48.74,90.0,69.37,91,31,61,5424,6000,5424
25,matched,Листвянка,Отель Даурия,"улица Куликова, д.44, Листвянка",4,15,1,4,1,2.50,4,25,26,25.84,75.0,73.33,74.16,1,10,6,14000,5000,5000
26,matched,Ангарск,Отель Ангара-Приоритет,"Квартал Б, д.13, Ангарск",31,31,23,10,10,16.50,23,74,32,53.22,25.810000000000002,67.74000000000001,46.78,48,24,36,3800,4500,3800
27,matched,Хужир,Семейный отель Дача БайкалЭко,"улица Лесная, д. 32, Хужир",10,10,0,4,0,2.00,4,0,40,20.00,100.0,60.0,80.00,0,8,4,,12000,12000
28,matched,Нижнеудинск,Октябрьская,"улица Октябрьская, д.1 Б, Нижнеудинск",,5,6,0,0,3.00,6,100,0,50.00,0.0,100.0,50.00,11,0,6,2000,,2000
29,matched,Иркутск,Отель Тайга,"улица Сурикова, д.4в, Иркутск",44,44,21,10,10,15.50,21,47,22,35.23,52.27,77.27,64.77,41,25,33,3430,4900,3430
