merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,8,8,8.00,8,,14,14.29,,85.71000000000001,85.71,,18,18,,4600,4600
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,11,9,9,10.00,11,73,60,66.66,26.67,40.0,33.34,18,18,18,3885,3885,3885
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,7,2,2,4.50,7,28,8,18.00,72.0,92.0,82.00,14,4,9,4327,4600,4327
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,,,,,,,,,,,,,,,,,
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,,10,10,10.00,10,,33,33.33,,66.67,66.67,,17,17,,3350,3350
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,74,13,13,43.50,74,24,4,14.50,75.33,95.67,85.50,132,22,77,5250,5500,5250
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,12,7,7,9.50,12,63,36,50.00,36.84,63.16,50.00,22,25,24,5600,8400,5600
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,11,6,6,8.50,11,31,17,24.29,68.57,82.86,75.72,19,13,16,4499,5043,4499
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,12,9,9,10.50,12,70,52,61.77,29.409999999999997,47.06,38.23,24,18,21,17900,17900,17900
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,9,5,5,7.00,9,47,26,36.84,52.63,73.68,63.16,18,10,14,3956,4000,3956
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,9,5,5,7.00,9,75,41,58.34,25.0,58.33,41.66,15,9,12,5100,5100,5100
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,5,8,5,6.50,8,25,38,31.55,75.0,61.9,68.45,9,15,12,3834,4500,3834
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,44,7,7,25.50,44,81,9,45.41,18.519999999999996,90.67,54.59,82,13,48,7000,9240,7000
14,matched,Иркутск,Отель Форест,"улица Советская, д.58/1, Иркутск",156,76,19,3,3,11.00,19,12,3,8.06,87.82,96.05,91.94,38,9,24,7649,10296,7649
15,matched,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,7,5,5,6.00,7,50,35,42.86,50.0,64.28999999999999,57.14,14,16,15,7920,8010,7920
