merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,8,8,8.00,8,,14,14.29,,85.71000000000001,85.71,,18,18,,4600,4600
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,12,10,10,11.00,12,80,66,73.34,20.0,33.33,26.66,20,20,20,3330,3330,3330
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,4,4,4,4.00,4,16,16,16.00,84.0,84.0,84.00,10,10,10,4327,4600,4327
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,23,0,0,11.50,23,82,0,41.07,17.86,100.0,58.93,45,0,22,7200,,7200
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,15,9,9,12.00,15,50,30,40.00,50.0,70.0,60.00,27,16,22,3200,3200,3200
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,57,13,13,35.00,57,19,4,11.66,81.0,95.67,88.34,107,22,64,5250,5500,5250
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,11,9,9,10.00,11,57,47,52.63,42.11,52.63,47.37,24,32,28,7200,8400,7200
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,31,7,7,19.00,31,88,20,54.28,11.430000000000007,80.0,45.72,61,15,38,4612,5105,4612
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,4,4,4,4.00,4,23,23,23.53,76.47,76.47,76.47,8,8,8,22000,22000,22000
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,13,9,9,11.00,13,68,47,57.89,31.58,52.63,42.11,26,18,22,3956,4000,3956
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,7,5,5,6.00,7,58,41,50.00,41.67,58.33,50.00,13,9,11,4200,5100,4200
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,7,8,7,7.50,8,35,38,36.55,65.0,61.9,63.45,11,14,12,3909,4500,3909
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,33,5,5,19.00,33,61,6,33.89,38.89,93.33,66.11,66,11,38,9680,9680,9680
14,matched,Иркутск,Отель Форест,"улица Советская, д.58/1, Иркутск",156,76,10,2,2,6.00,10,6,2,4.52,93.59,97.37,95.48,20,6,13,9383,10881,9383
15,matched,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,11,10,10,10.50,11,78,71,75.00,21.430000000000007,28.569999999999993,25.00,22,30,26,6892,6970,6892
16,matched,Хужир,Baikal View Hotel,"улица Российская, д. 17, Хужир",99,99,82,6,6,44.00,82,82,6,44.45,17.17,93.94,55.55,168,36,102,11451,11451,11451
