merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,9,9,9.00,9,,16,16.07,,83.93,83.93,,21,21,,4600,4600
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,8,8,8,8.00,8,53,53,53.33,46.67,46.67,46.67,16,16,16,4995,4995,4995
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,8,3,3,5.50,8,32,12,22.00,68.0,88.0,78.00,16,6,11,3197,3400,3197
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,19,7,7,13.00,19,67,25,46.43,32.14,75.0,53.57,38,21,30,7000,7500,7000
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,9,6,6,7.50,9,30,20,25.00,70.0,80.0,75.00,17,11,14,3350,3350,3350
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,5,5,5,5.00,5,1,1,1.67,98.33,98.33,98.33,10,10,10,5250,5500,5250
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,12,10,10,11.00,12,63,52,57.89,36.84,47.37,42.11,26,36,31,5600,8400,5600
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,,8,8,8.00,8,,22,22.86,,77.14,77.14,,14,14,,5103,5103
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,7,7,7,7.00,7,41,41,41.18,58.82,58.82,58.82,14,14,14,17900,17900,17900
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,13,8,8,10.50,13,68,42,55.27,31.58,57.89,44.73,26,16,21,3986,4000,3986
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,7,5,5,6.00,7,58,41,50.00,41.67,58.33,50.00,13,10,12,4200,5100,4200
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,12,11,11,11.50,12,60,52,56.19,40.0,47.62,43.81,19,20,20,5233,5500,5233
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,40,6,6,23.00,40,74,8,41.03,25.930000000000007,92.0,58.97,75,11,43,6400,6400,6400
14,matched,Иркутск,Отель Форест,"улица Советская, д.58/1, Иркутск",156,76,29,5,5,17.00,29,18,6,12.59,81.41,93.42,87.41,58,15,36,5675,7500,5675
15,matched,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,12,8,8,10.00,12,85,57,71.42,14.290000000000006,42.86,28.58,24,23,24,7380,7380,7380
16,matched,Хужир,Baikal View Hotel,"улица Российская, д. 17, Хужир",99,99,44,,44,44.00,44,44,,44.44,55.56,,55.56,92,,92,19207,,19207
17,matched,Хужир,Отель Байкал-Хан Ольхон,"улица Ворошилова, д. 18, Хужир",40,37,31,7,7,19.00,31,77,18,48.21,22.5,81.08,51.79,62,14,38,13570,13800,13570
18,matched,Иркутск,Отель Армат,"улица Ширямова, д.33, Иркутск",40,36,53,6,6,29.50,53,100,16,58.34,0.0,83.33,41.66,107,13,60,4700,5300,4700
19,matched,Иркутск,Гостиница Атлас,"проезд Атласова, д.9, Иркутск",29,28,5,4,4,4.50,5,17,14,15.76,82.76,85.71000000000001,84.24,11,12,12,4526,4700,4526
20,matched,Иркутск,Отель на Звездинской,"Улица Звездинская, д. 5/1, Иркутск",25,30,35,6,6,20.50,35,100,20,60.00,0.0,80.0,40.00,75,12,44,3400,5000,3400
21,matched,Иркутск,Гостиница Лазурный берег,"Байкальская улица, д. 252Б, Иркутск",65,66,1,1,1,1.00,1,1,1,1.53,98.46,98.48,98.47,2,2,2,3800,4500,3800
22,matched,Хужир,Отель БайкалВуд,"улица Светлая, д.5, Хужир",44,29,0,2,0,1.00,2,0,6,3.45,100.0,93.1,96.55,0,5,2,,10925,10925
23,matched,Иркутск,Гостиница Юбилейная,"микрорайон Юбилейный, д. 118, Иркутск",23,23,14,7,7,10.50,14,60,30,45.65,39.13,69.57,54.35,27,13,20,2639,2700,2639
24,matched,Иркутск,Отель Байкал - Северное Море,"Улица Дальневосточная, д.156, Иркутск",119,120,89,13,13,51.00,89,74,10,42.81,25.209999999999994,89.17,57.19,149,33,91,4935,5500,4935
25,matched,Листвянка,Отель Даурия,"улица Куликова, д.44, Листвянка",4,15,0,2,0,1.00,2,0,13,6.67,100.0,86.67,93.34,0,4,2,,5000,5000
26,matched,Ангарск,Отель Ангара-Приоритет,"Квартал Б, д.13, Ангарск",31,31,19,11,11,15.00,19,61,35,48.38,38.71,64.52000000000001,51.62,40,26,33,3800,4000,3800
27,matched,Хужир,Семейный отель Дача БайкалЭко,"улица Лесная, д. 32, Хужир",10,10,0,4,0,2.00,4,0,40,20.00,100.0,60.0,80.00,0,8,4,,12000,12000
28,matched,Нижнеудинск,Октябрьская,"улица Октябрьская, д.1 Б, Нижнеудинск",,5,5,3,3,4.00,5,100,60,80.00,0.0,40.0,20.00,9,5,7,2000,2000,2000
29,matched,Иркутск,Отель Тайга,"улица Сурикова, д.4в, Иркутск",44,44,10,7,7,8.50,10,22,15,19.32,77.27,84.09,80.68,19,16,18,4900,4900,4900
30,matched,Братск,Клубный Квартал,"бульвар Победы, д.30, Братск",67,48,2,2,2,2.00,2,2,4,3.58,97.01,95.83,96.42,2,4,3,4100,4100,4100
31,matched,Иркутск,Отель North Star,"улица Седова, 4, Иркутск",12,12,,,,,,,,,,,,,,,,,
32,matched,Иркутск,Отель Байкал Бизнес Центр,"улица Байкальская, д.279, Иркутск",59,59,3,2,2,2.50,3,5,3,4.24,94.92,96.61,95.77,6,5,6,6900,8200,6900
33,matched,Иркутск,Гостиница Альпари,"микрорайон Приморский, д.24 А, Иркутск",10,10,1,1,1,1.00,1,10,10,10.00,90.0,90.0,90.00,2,4,3,4000,4000,4000
34,matched,Черемхово,Shelest,"улица Марата, д. 109, Черемхово",,8,4,2,2,3.00,4,100,25,62.50,0.0,75.0,37.50,8,4,6,4960,5000,4960
35,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова,19, Иркутск",56,56,60,9,9,34.50,60,100,16,58.03,0.0,83.93,41.97,105,21,63,4550,4600,4550
36,matched,Иркутск,Отель Автовокзал,"улица Октябрьской Революции, 11, Иркутск",22,22,12,8,8,10.00,12,54,36,45.45,45.45,63.64,54.55,12,14,13,2600,2600,2600
37,matched,Хужир,Отель Точка Байкала,"Байкальская улица, стр. 64/4, Хужир",38,26,0,2,0,1.00,2,0,7,3.85,100.0,92.31,96.16,0,8,4,,13000,13000
38,matched,Байкальск,Отель Космос,"Гагарина микрорайон, 2а, Байкальск",16,16,,,,,,,,,,,,,,,,,
39,matched,Байкальск,Парк-отель Соболинка,"квартал Красный Ключ, д.90, Байкальск",38,33,,,,,,,,,,,,,,,,,
40,matched,Бурдугуз,Парк-Отель Бурдугуз,"улица Лесная, д.1, Бурдугуз",69,69,0,5,0,2.50,5,0,7,3.62,100.0,92.75,96.38,0,15,8,,19500,19500
41,matched,Листвянка,Отель Подлеморье,"улица Горького, д.31Б, Листвянка",14,14,7,6,6,6.50,7,50,42,46.43,50.0,57.14,53.57,15,13,14,5500,5500,5500
42,matched,Иркутск,Отель Лотос,"Байкальская улица, д.14 Б, Иркутск",23,21,11,6,6,8.50,11,47,28,38.20,52.17,71.43,61.80,24,14,19,2500,2500,2500
43,matched,Иркутск,Отель Звезда,"улица Ядринцева, д. 1Ж, Иркутск",65,64,59,6,6,32.50,59,90,9,50.07,9.230000000000004,90.62,49.93,118,14,66,7514,7600,7514
44,matched,Братск,Отель Белый берег,"ул. Курчатова 65, Братск, Братск",5,5,5,4,4,4.50,5,100,80,90.00,0.0,20.0,10.00,12,16,14,8550,9500,8550
