merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,3,3,3.00,3,,5,5.36,,94.64,94.64,,4,4,,4600,4600
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,8,10,8,9.00,10,53,66,60.00,46.67,33.33,40.00,14,18,16,5167,5439,5167
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,1,1,1,1.00,1,4,4,4.00,96.0,96.0,96.00,2,2,2,4138,4400,4138
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,6,2,2,4.00,6,21,7,14.29,78.57,92.86,85.72,12,4,8,7400,7900,7400
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,15,8,8,11.50,15,50,26,38.34,50.0,73.33,61.66,28,14,21,3350,3350,3350
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,50,14,14,32.00,50,16,4,10.67,83.33,95.33,89.33,85,24,54,5250,5500,5250
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,6,3,3,4.50,6,31,15,23.68,68.42,84.21000000000001,76.31,11,12,12,4750,8200,4750
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,11,4,4,7.50,11,31,11,21.43,68.57,88.57,78.57,13,5,9,4432,4982,4432
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,13,9,9,11.00,13,76,52,64.70,23.53,47.06,35.30,28,20,24,19900,19900,19900
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,9,8,8,8.50,9,47,42,44.74,52.63,57.89,55.26,18,16,17,3960,4000,3960
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,13,5,5,9.00,13,100,41,70.84,0.0,58.33,29.16,21,10,16,5100,5100,5100
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,2,2,2,2.00,2,10,9,9.76,90.0,90.48,90.24,2,4,3,6352,6500,6352
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,16,5,5,10.50,16,29,6,18.15,70.37,93.33,81.85,30,9,20,7000,10340,7000
14,matched,Иркутск,Отель Форест,"улица Советская, д.58/1, Иркутск",156,76,18,0,0,9.00,18,11,0,5.77,88.46000000000001,100.0,94.23,36,0,18,7037,,7037
15,matched,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,5,5,5,5.00,5,35,35,35.71,64.28999999999999,64.28999999999999,64.29,10,14,12,8108,8200,8108
16,matched,Хужир,Baikal View Hotel,"улица Российская, д. 17, Хужир",99,99,106,,106,106.00,106,100,,100.00,0.0,,0.00,212,,212,10579,,10579
17,matched,Хужир,Отель Байкал-Хан Ольхон,"улица Ворошилова, д. 18, Хужир",40,37,19,5,5,12.00,19,47,13,30.50,52.5,86.49,69.50,38,10,24,14750,15000,14750
18,matched,Иркутск,Отель Армат,"улица Ширямова, д.33, Иркутск",40,36,22,6,6,14.00,22,55,16,35.84,45.0,83.33,64.16,44,13,28,5200,6200,5200
19,matched,Иркутск,Гостиница Атлас,"проезд Атласова, д.9, Иркутск",29,28,7,6,6,6.50,7,24,21,22.79,75.86,78.57,77.22,15,16,16,5392,5600,5392
20,matched,Иркутск,Отель на Звездинской,"Улица Звездинская, д. 5/1, Иркутск",25,30,33,6,6,19.50,33,100,20,60.00,0.0,80.0,40.00,71,12,42,3787,5000,3787
21,matched,Иркутск,Гостиница Лазурный берег,"Байкальская улица, д. 252Б, Иркутск",65,66,3,2,2,2.50,3,4,3,3.83,95.38,96.97,96.17,5,4,4,3900,6000,3900
22,matched,Хужир,Отель БайкалВуд,"улица Светлая, д.5, Хужир",44,29,54,4,4,29.00,54,100,13,56.89,0.0,86.21000000000001,43.11,108,9,58,16675,16675,16675
23,matched,Иркутск,Гостиница Юбилейная,"микрорайон Юбилейный, д. 118, Иркутск",23,23,17,8,8,12.50,17,73,34,54.34,26.090000000000003,65.22,45.66,29,13,21,2443,2500,2443
24,matched,Иркутск,Отель Байкал - Северное Море,"Улица Дальневосточная, д.156, Иркутск",119,120,89,14,14,51.50,89,74,11,43.23,25.209999999999994,88.33,56.77,154,34,94,6504,7040,6504
25,matched,Листвянка,Отель Даурия,"улица Куликова, д.44, Листвянка",4,15,10,2,2,6.00,10,100,13,56.66,0.0,86.67,43.34,20,4,12,6500,6500,6500
26,matched,Ангарск,Отель Ангара-Приоритет,"Квартал Б, д.13, Ангарск",31,31,26,10,10,18.00,26,83,32,58.06,16.129999999999995,67.74000000000001,41.94,56,24,40,3800,4000,3800
27,matched,Хужир,Семейный отель Дача БайкалЭко,"улица Лесная, д. 32, Хужир",10,10,1,1,1,1.00,1,10,10,10.00,90.0,90.0,90.00,1,2,2,14250,15000,14250
28,matched,Нижнеудинск,Октябрьская,"улица Октябрьская, д.1 Б, Нижнеудинск",,5,5,3,3,4.00,5,100,60,80.00,0.0,40.0,20.00,10,5,8,1500,1500,1500
29,matched,Иркутск,Отель Тайга,"улица Сурикова, д.4в, Иркутск",44,44,5,3,3,4.00,5,11,6,9.09,88.64,93.18,90.91,10,8,9,6000,6000,6000
30,matched,Братск,Клубный Квартал,"бульвар Победы, д.30, Братск",67,48,16,4,4,10.00,16,23,8,16.11,76.12,91.67,83.90,16,8,12,3500,3500,3500
31,matched,Иркутск,Отель North Star,"улица Седова, 4, Иркутск",12,12,,,,,,,,,,,,,,,,,
32,matched,Иркутск,Отель Байкал Бизнес Центр,"улица Байкальская, д.279, Иркутск",59,59,5,3,3,4.00,5,8,5,6.78,91.53,94.92,93.22,10,8,9,6900,8200,6900
33,matched,Иркутск,Гостиница Альпари,"микрорайон Приморский, д.24 А, Иркутск",10,10,3,2,2,2.50,3,30,20,25.00,70.0,80.0,75.00,6,4,5,2400,2400,2400
34,matched,Черемхово,Shelest,"улица Марата, д. 109, Черемхово",,8,7,4,4,5.50,7,100,50,75.00,0.0,50.0,25.00,14,8,11,4908,5000,4908
35,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова,19, Иркутск",56,56,12,3,3,7.50,12,21,5,13.39,78.57,94.64,86.60,14,4,9,3640,4600,3640
36,matched,Иркутск,Отель Автовокзал,"улица Октябрьской Революции, 11, Иркутск",22,22,11,7,7,9.00,11,50,31,40.91,50.0,68.18,59.09,17,12,14,2600,2600,2600
37,matched,Хужир,Отель Точка Байкала,"Байкальская улица, стр. 64/4, Хужир",38,26,,,,,,,,,,,,,,,,,
38,matched,Байкальск,Отель Космос,"Гагарина микрорайон, 2а, Байкальск",16,16,,,,,,,,,,,,,,,,,
39,matched,Байкальск,Парк-отель Соболинка,"квартал Красный Ключ, д.90, Байкальск",38,33,,,,,,,,,,,,,,,,,
40,matched,Бурдугуз,Парк-Отель Бурдугуз,"улица Лесная, д.1, Бурдугуз",69,69,4,,4,4.00,4,5,,5.80,94.2,,94.20,8,,8,22525,,22525
41,matched,Листвянка,Отель Подлеморье,"улица Горького, д.31Б, Листвянка",14,14,,,,,,,,,,,,,,,,,
