merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,5,5,5.00,5,,8,8.93,,91.07,91.07,,13,13,,4600,4600
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,6,7,6,6.50,7,40,46,43.34,60.0,53.33,56.66,11,11,11,5167,5439,5167
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,9,5,5,7.00,9,36,20,28.00,64.0,80.0,72.00,20,12,16,2823,3000,2823
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,4,3,3,3.50,4,14,10,12.50,85.71000000000001,89.28999999999999,87.50,8,9,8,7800,8300,7800
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,21,10,10,15.50,21,70,33,51.66,30.0,66.67,48.34,39,17,28,3350,3350,3350
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,57,11,11,34.00,57,19,3,11.34,81.0,96.33,88.66,98,18,58,5250,5500,5250
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,9,6,6,7.50,9,47,31,39.47,52.63,68.42,60.53,17,20,18,5000,7200,5000
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,23,10,10,16.50,23,65,28,47.14,34.290000000000006,71.43,52.86,39,20,30,4483,4982,4483
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,13,9,9,11.00,13,76,52,64.70,23.53,47.06,35.30,26,20,23,19900,19900,19900
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,9,8,8,8.50,9,47,42,44.74,52.63,57.89,55.26,18,16,17,3960,4000,3960
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,14,6,6,10.00,14,100,50,75.00,0.0,50.0,25.00,24,12,18,5100,5100,5100
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,5,5,5,5.00,5,25,23,24.41,75.0,76.19,75.59,8,9,8,3909,4500,3909
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,31,6,6,18.50,31,57,8,32.70,42.59,92.0,67.30,60,11,36,8400,8400,8400
14,matched,Иркутск,Отель Форест,"улица Советская, д.58/1, Иркутск",156,76,29,3,3,16.00,29,18,3,11.27,81.41,96.05,88.73,58,9,34,7037,8700,7037
15,matched,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,3,2,2,2.50,3,21,14,17.86,78.57,85.71000000000001,82.14,6,5,6,8200,8200,8200
16,matched,Хужир,Baikal View Hotel,"улица Российская, д. 17, Хужир",99,99,120,,120,120.00,120,100,,100.00,0.0,,0.00,240,,240,9988,,9988
17,matched,Хужир,Отель Байкал-Хан Ольхон,"улица Ворошилова, д. 18, Хужир",40,37,25,7,7,16.00,25,62,18,40.71,37.5,81.08,59.29,50,14,32,14750,15000,14750
18,matched,Иркутск,Отель Армат,"улица Ширямова, д.33, Иркутск",40,36,38,8,8,23.00,38,95,22,58.61,5.0,77.78,41.39,76,17,46,5200,6200,5200
19,matched,Иркутск,Гостиница Атлас,"проезд Атласова, д.9, Иркутск",29,28,8,7,7,7.50,8,27,25,26.30,72.41,75.0,73.70,17,18,18,4622,4800,4622
20,matched,Иркутск,Отель на Звездинской,"Улица Звездинская, д. 5/1, Иркутск",25,30,33,6,6,19.50,33,100,20,60.00,0.0,80.0,40.00,71,12,42,3787,5000,3787
21,matched,Иркутск,Гостиница Лазурный берег,"Байкальская улица, д. 252Б, Иркутск",65,66,,,,,,,,,,,,,,,,,
22,matched,Хужир,Отель БайкалВуд,"улица Светлая, д.5, Хужир",44,29,0,6,0,3.00,6,0,20,10.35,100.0,79.31,89.66,0,14,7,,10925,10925
23,matched,Иркутск,Гостиница Юбилейная,"микрорайон Юбилейный, д. 118, Иркутск",23,23,14,7,7,10.50,14,60,30,45.65,39.13,69.57,54.35,26,12,19,2443,2500,2443
24,matched,Иркутск,Отель Байкал - Северное Море,"Улица Дальневосточная, д.156, Иркутск",119,120,24,9,9,16.50,24,20,7,13.84,79.83,92.5,86.16,37,25,31,7579,8140,7579
25,matched,Листвянка,Отель Даурия,"улица Куликова, д.44, Листвянка",4,15,1,3,1,2.00,3,25,20,22.50,75.0,80.0,77.50,1,8,4,14000,6500,6500
26,matched,Ангарск,Отель Ангара-Приоритет,"Квартал Б, д.13, Ангарск",31,31,20,9,9,14.50,20,64,29,46.77,35.480000000000004,70.97,53.23,44,22,33,3800,4000,3800
27,matched,Хужир,Семейный отель Дача БайкалЭко,"улица Лесная, д. 32, Хужир",10,10,0,0,0,0.00,0,0,0,0.00,100.0,100.0,100.00,0,0,0,,,
28,matched,Нижнеудинск,Октябрьская,"улица Октябрьская, д.1 Б, Нижнеудинск",,5,5,3,3,4.00,5,100,60,80.00,0.0,40.0,20.00,9,5,7,1500,1500,1500
29,matched,Иркутск,Отель Тайга,"улица Сурикова, д.4в, Иркутск",44,44,6,3,3,4.50,6,13,6,10.23,86.36,93.18,89.77,12,8,10,6000,6600,6000
30,matched,Братск,Клубный Квартал,"бульвар Победы, д.30, Братск",67,48,20,5,5,12.50,20,29,10,20.14,70.15,89.58,79.87,20,10,15,3500,3500,3500
31,matched,Иркутск,Отель North Star,"улица Седова, 4, Иркутск",12,12,,,,,,,,,,,,,,,,,
32,matched,Иркутск,Отель Байкал Бизнес Центр,"улица Байкальская, д.279, Иркутск",59,59,,,,,,,,,,,,,,,,,
