merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,9,9,9.00,9,,16,16.07,,83.93,83.93,,21,21,,4100,4100
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,13,8,8,10.50,13,86,53,70.00,13.329999999999998,46.67,30.00,22,15,18,3330,3330,3330
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,6,2,2,4.00,6,24,8,16.00,76.0,92.0,84.00,12,4,8,2727,2900,2727
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,12,6,6,9.00,12,42,21,32.14,57.14,78.57,67.85,23,15,19,5000,6500,5000
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,18,10,10,14.00,18,60,33,46.66,40.0,66.67,53.34,31,17,24,3000,3000,3000
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,85,12,12,48.50,85,28,4,16.16,71.67,96.0,83.84,137,20,78,4250,4500,4250
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,11,8,8,9.50,11,57,42,50.00,42.11,57.89,50.00,22,29,26,4500,7200,4500
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,45,10,10,27.50,45,100,28,64.28,0.0,71.43,35.72,79,20,50,3363,3906,3363
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,13,10,10,11.50,13,76,58,67.64,23.53,41.18,32.36,28,22,25,16000,16000,16000
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,15,9,9,12.00,15,78,47,63.16,21.049999999999997,52.63,36.84,30,18,24,3956,4000,3956
