merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,9,9,9.00,9,,16,16.07,,83.93,83.93,,21,21,,4100,4100
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,10,5,5,7.50,10,66,33,50.00,33.33,66.67,50.00,17,11,14,3885,3885,3885
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,14,5,5,9.50,14,56,20,38.00,44.0,80.0,62.00,30,12,21,2819,3000,2819
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,36,8,8,22.00,36,100,28,64.28,0.0,71.43,35.72,71,22,46,5000,5500,5000
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,15,8,8,11.50,15,50,26,38.34,50.0,73.33,61.66,24,13,18,2500,2500,2500
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,81,13,13,47.00,81,27,4,15.66,73.0,95.67,84.34,137,22,80,4250,4500,4250
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,13,9,9,11.00,13,68,47,57.89,31.58,52.63,42.11,25,34,30,5000,7200,5000
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,45,10,10,27.50,45,100,28,64.28,0.0,71.43,35.72,81,20,50,3615,4284,3615
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,12,0,0,6.00,12,70,0,35.30,29.409999999999997,100.0,64.70,26,0,13,14000,,14000
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,11,9,9,10.00,11,57,47,52.63,42.11,52.63,47.37,22,18,20,4029,4000,4000
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,,,,,,,,,,,,,,,,,
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,3,11,3,7.00,11,15,52,33.69,85.0,47.62,66.31,6,20,13,3902,4500,3902
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,40,9,9,24.50,40,74,12,43.03,25.930000000000007,88.0,56.97,74,17,46,6800,8400,6800
14,matched,Иркутск,Отель Baikal Forest,"улица Советская, д.58/1, Иркутск",156,76,187,8,8,97.50,187,100,10,55.27,0.0,89.47,44.73,393,22,208,4973,7100,4973
15,matched,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,14,12,12,13.00,14,100,85,92.85,0.0,14.290000000000006,7.15,28,35,32,6700,6700,6700
16,matched,Хужир,Baikal View Hotel,"улица Российская, д. 17, Хужир",99,99,60,2,2,31.00,60,60,2,31.32,39.39,97.98,68.69,124,4,64,9103,9200,9103
17,matched,Хужир,Отель Байкал-Хан Ольхон,"улица Ворошилова, д. 18, Хужир",40,37,,,,,,,,,,,,,,,,,
18,matched,Иркутск,Отель Armat,"улица Ширямова, д.33, Иркутск",40,40,61,0,0,30.50,61,100,0,50.00,0.0,100.0,50.00,123,0,62,5200,,5200
19,matched,Иркутск,Гостиница Атлас,"проезд Атласова, д.9, Иркутск",29,28,6,5,5,5.50,6,20,17,19.27,79.31,82.14,80.72,11,12,12,3177,3300,3177
20,matched,Иркутск,Отель на Звездинской,"Улица Звездинская, д. 5/1, Иркутск",25,30,35,6,6,20.50,35,100,20,60.00,0.0,80.0,40.00,75,12,44,3400,5000,3400
21,matched,Иркутск,Гостиница Лазурный берег,"Байкальская улица, д. 252Б, Иркутск",65,66,9,5,5,7.00,9,13,7,10.71,86.15,92.42,89.28,17,10,14,3800,4500,3800
22,matched,Хужир,Отель Байкальский лес (BaikalWood Hotel&SPA),"улица Светлая, д.5, Хужир",44,29,24,10,10,17.00,24,54,34,44.52,45.45,65.52000000000001,55.49,48,24,36,9000,9000,9000
23,matched,Иркутск,Гостиница Юбилейная,"микрорайон Юбилейный, д. 118, Иркутск",23,23,0,8,0,4.00,8,0,34,17.39,100.0,65.22,82.61,0,13,6,2347,2500,2347
24,matched,Иркутск,Отель Байкал - Северное Море,"Улица Дальневосточная, д.156, Иркутск",119,120,98,12,12,55.00,98,82,10,46.17,17.650000000000006,90.0,53.83,164,32,98,4657,5060,4657
25,matched,Листвянка,Отель Даурия,"улица Куликова, д.44, Листвянка",4,15,4,2,2,3.00,4,100,13,56.66,0.0,86.67,43.34,8,4,6,4500,4500,4500
26,matched,Ангарск,Отель Ангара-Приоритет,"Квартал Б, д.13, Ангарск",31,31,14,0,0,7.00,14,45,0,22.58,54.84,100.0,77.42,29,0,14,3800,,3800
27,matched,Хужир,Семейный отель Дача БайкалЭко,"улица Лесная, д. 32, Хужир",10,10,,,,,,,,,,,,,,,,,
28,matched,Нижнеудинск,Октябрьская,"улица Октябрьская, д.1 Б, Нижнеудинск",,5,7,0,0,3.50,7,100,0,50.00,0.0,100.0,50.00,12,0,6,2000,,2000
29,matched,Иркутск,Отель Тайга,"улица Сурикова, д.4в, Иркутск",44,44,37,9,9,23.00,37,84,20,52.27,15.909999999999997,79.55,47.73,90,22,56,2990,4600,2990
30,matched,Братск,Клубный Квартал,"бульвар Победы, д.30, Братск",67,48,17,5,5,11.00,17,25,10,17.89,74.63,89.58,82.10,17,10,14,3400,3400,3400
31,matched,Иркутск,Отель North Star,"улица Седова, 4, Иркутск",12,12,,,,,,,,,,,,,,,,,
32,matched,Иркутск,Отель Байкал Бизнес Центр,"улица Байкальская, д.279, Иркутск",59,59,1,1,1,1.00,1,1,1,1.69,98.31,98.31,98.31,2,3,2,11600,12900,11600
