merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,4,4,4.00,4,,7,7.14,,92.86,92.86,,8,8,,4100,4100
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,9,0,0,4.50,9,60,0,30.00,40.0,100.0,70.00,18,0,9,4440,,4440
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,3,3,3,3.00,3,12,12,12.00,88.0,88.0,88.00,7,7,7,3762,4000,3762
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,5,0,0,2.50,5,17,0,8.93,82.14,100.0,91.07,10,0,5,6500,,6500
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,,8,8,8.00,8,,26,26.67,,73.33,73.33,,14,14,,3200,3200
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,59,10,10,34.50,59,19,3,11.50,80.33,96.67,88.50,113,18,66,4750,5000,4750
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,5,0,0,2.50,5,26,0,13.16,73.68,100.0,86.84,11,0,6,4500,,4500
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,36,10,10,23.00,36,100,28,64.28,0.0,71.43,35.72,66,20,43,4235,4788,4235
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,10,0,0,5.00,10,58,0,29.41,41.18,100.0,70.59,22,0,11,14000,,14000
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,13,9,9,11.00,13,68,47,57.89,31.58,52.63,42.11,26,18,22,3956,4000,3956
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,11,6,6,8.50,11,91,50,70.84,8.329999999999998,50.0,29.16,21,12,16,3900,4500,3900
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,4,10,4,7.00,10,20,47,33.81,80.0,52.38,66.19,8,18,13,3834,4500,3834
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,56,8,8,32.00,56,100,10,55.34,0.0,89.33,44.66,105,15,60,6300,7770,6300
14,matched,Иркутск,Отель Baikal Forest,"улица Советская, д.58/1, Иркутск",156,76,,3,3,3.00,3,,3,3.95,,96.05,96.05,,7,7,,8300,8300
