merged_id,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity
1,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,9,9,9.00,9,,16,16.07,,83.93,83.93,,21,21.00
2,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,0,11,0,5.50,11,0,73,36.66,100.0,26.67,63.34,0,21,10.50
3,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,0,7,0,3.50,7,0,28,14.00,100.0,72.0,86.00,0,16,8.00
4,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,33,9,9,21.00,33,100,32,66.07,0.0,67.86,33.93,65,25,45.00
5,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,23,10,10,16.50,23,76,33,55.00,23.33,66.67,45.00,40,17,28.50
6,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,100,14,14,57.00,100,33,4,19.00,66.67,95.33,81.00,165,24,94.50
7,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,12,7,7,9.50,12,63,36,50.00,36.84,63.16,50.00,23,24,23.50
8,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,0,9,0,4.50,9,0,25,12.86,100.0,74.28999999999999,87.14,0,18,9.00
9,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,0,9,0,4.50,9,0,52,26.47,100.0,47.06,73.53,0,20,10.00
10,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,0,9,0,4.50,9,0,47,23.68,100.0,52.63,76.31,0,18,9.00
11,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,,,,,,,,,,,,,,
12,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,0,4,0,2.00,4,0,19,9.53,100.0,80.95,90.47,0,8,4.00
13,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,0,8,0,4.00,8,0,10,5.33,100.0,89.33,94.66,0,15,7.50
14,Иркутск,Отель Baikal Forest,"улица Советская, д.58/1, Иркутск",156,76,0,8,0,4.00,8,0,10,5.26,100.0,89.47,94.73,0,22,11.00
15,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,0,12,0,6.00,12,0,85,42.85,100.0,14.290000000000006,57.15,0,35,17.50
16,Хужир,Baikal View Hotel,"улица Российская, д. 17, Хужир",99,99,0,0,0,0.00,0,0,0,0.00,100.0,100.0,100.00,0,0,0.00
17,Хужир,Отель Байкал-Хан Ольхон,"улица Ворошилова, д. 18, Хужир",40,37,,,,,,,,,,,,,,
18,Иркутск,Отель Armat,"улица Ширямова, д.33, Иркутск",40,40,0,8,0,4.00,8,0,20,10.00,100.0,80.0,90.00,0,17,8.50
19,Иркутск,Гостиница Атлас,"проезд Атласова, д.9, Иркутск",29,28,0,3,0,1.50,3,0,10,5.36,100.0,89.28999999999999,94.64,0,8,4.00
20,Иркутск,Отель на Звездинской,"Улица Звездинская, д. 5/1, Иркутск",25,30,0,6,0,3.00,6,0,20,10.00,100.0,80.0,90.00,0,12,6.00
21,Иркутск,Гостиница Лазурный берег,"Байкальская улица, д. 252Б, Иркутск",65,66,0,5,0,2.50,5,0,7,3.79,100.0,92.42,96.21,0,10,5.00
22,Хужир,Отель Байкальский лес (BaikalWood Hotel&SPA),"улица Светлая, д.5, Хужир",44,29,0,10,0,5.00,10,0,34,17.24,100.0,65.52000000000001,82.76,0,24,12.00
23,Иркутск,Гостиница Юбилейная,"микрорайон Юбилейный, д. 118, Иркутск",23,23,0,8,0,4.00,8,0,34,17.39,100.0,65.22,82.61,0,13,6.50
24,Иркутск,Отель Байкал - Северное Море,"Улица Дальневосточная, д.156, Иркутск",119,120,0,0,0,0.00,0,0,0,0.00,100.0,100.0,100.00,0,0,0.00
25,Листвянка,Отель Даурия,"улица Куликова, д.44, Листвянка",4,15,0,2,0,1.00,2,0,13,6.67,100.0,86.67,93.34,0,4,2.00
26,Ангарск,Отель Ангара-Приоритет,"Квартал Б, д.13, Ангарск",31,31,0,11,0,5.50,11,0,35,17.74,100.0,64.52000000000001,82.26,0,26,13.00
27,Хужир,Семейный отель Дача БайкалЭко,"улица Лесная, д. 32, Хужир",10,10,,,,,,,,,,,,,,
28,Нижнеудинск,Октябрьская,"улица Октябрьская, д.1 Б, Нижнеудинск",,5,0,0,0,0.00,0,0,0,0.00,100.0,100.0,100.00,0,0,0.00
29,Иркутск,Отель Тайга,"улица Сурикова, д.4в, Иркутск",44,44,39,9,9,24.00,39,88,20,54.55,11.36,79.55,45.45,92,24,58.00
30,Братск,Клубный Квартал,"бульвар Победы, д.30, Братск",67,48,24,5,5,14.50,24,35,10,23.12,64.18,89.58,76.88,24,10,17.00
31,Иркутск,Отель North Star,"улица Седова, 4, Иркутск",12,12,,,,,,,,,,,,,,
32,Иркутск,Отель Байкал Бизнес Центр,"улица Байкальская, д.279, Иркутск",59,59,8,6,6,7.00,8,13,10,11.87,86.44,89.83,88.13,15,14,14.50
33,Иркутск,Гостиница Альпари,"микрорайон Приморский, д.24 А, Иркутск",10,10,0,4,0,2.00,4,0,40,20.00,100.0,60.0,80.00,0,10,5.00
34,Черемхово,Shelest,"улица Марата, д. 109, Черемхово",,8,0,4,0,2.00,4,0,50,25.00,100.0,50.0,75.00,0,8,4.00
35,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова,19, Иркутск",56,56,70,9,9,39.50,70,100,16,58.03,0.0,83.93,41.97,126,21,73.50
36,Байкальск,Отель Космос,"Гагарина микрорайон, 2а, Байкальск",16,16,0,2,0,1.00,2,0,12,6.25,100.0,87.5,93.75,0,5,2.50
37,Байкальск,Парк-отель Соболинка,"квартал Красный Ключ, д.90, Байкальск",38,33,3,3,3,3.00,3,7,9,8.49,92.11,90.91,91.51,5,7,6.00
38,Бурдугуз,Парк-Отель Бурдугуз,"улица Лесная, д.1, Бурдугуз",69,69,0,5,0,2.50,5,0,7,3.62,100.0,92.75,96.38,0,15,7.50
39,Листвянка,Отель Подлеморье,"улица Горького, д.31Б, Листвянка",14,14,0,0,0,0.00,0,0,0,0.00,100.0,100.0,100.00,0,0,0.00
40,Иркутск,Отель Лотос,"Байкальская улица, д.14 Б, Иркутск",23,21,0,11,0,5.50,11,0,52,26.19,100.0,47.62,73.81,0,22,11.00
41,Иркутск,Отель Звезда,"улица Ядринцева, д. 1Ж, Иркутск",65,64,0,6,0,3.00,6,0,9,4.69,100.0,90.62,95.31,0,14,7.00
42,Братск,Отель Белый берег,"ул. Курчатова 65, Братск, Братск",5,5,0,4,0,2.00,4,0,80,40.00,100.0,20.0,60.00,0,16,8.00
43,Байкальск,Отель Гранд Байкал,"мкр. Красный Ключ, 91, Байкальск",64,64,0,4,0,2.00,4,0,6,3.12,100.0,93.75,96.88,0,10,5.00
44,Иркутск,Гостиница У Истока,"Ржанова ул., д. 43, Иркутск",24,24,0,4,0,2.00,4,0,16,8.34,100.0,83.33,91.66,0,8,4.00
45,Сарма,Парк-Отель Алтан,"тер. база отдыха Алтан, стр. 1, Сарма",21,21,,,,,,,,,,,,,,
46,Иркутск,Гостиница Виктория,"улица Богдана Хмельницкого, д.1 Иркутск, Россия, Иркутск",30,,28,,28,28.00,28,93,,93.33,6.670000000000002,,6.67,56,,56.00
47,Листвянка,Отель Вера Байкал,"улица Горького, 8, Листвянка",38,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
48,Иркутск,Отель Ибис Иркутск Центр,"улица Полины Осипенко, дом 5, Иркутск",128,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
49,Хужир,Ольхон стори,"улица Народная, д.19, Хужир",6,,,,,,,,,,,,,,,
