merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,8,8,8.00,8,,14,14.29,,85.71000000000001,85.71,,18,18,,4600,4600
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,11,9,9,10.00,11,73,60,66.66,26.67,40.0,33.34,17,18,18,3885,3885,3885
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,9,4,4,6.50,9,36,16,26.00,64.0,84.0,74.00,19,8,14,4327,4600,4327
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,,1,1,1.00,1,,3,3.57,,96.43,96.43,,3,3,,8900,8900
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,10,7,7,8.50,10,33,23,28.33,66.67,76.67,71.67,18,12,15,3200,3200,3200
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,69,14,14,41.50,69,23,4,13.84,77.0,95.33,86.16,130,24,77,5250,5500,5250
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,8,6,6,7.00,8,42,31,36.84,57.89,68.42,63.16,16,21,18,5600,8400,5600
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,28,6,6,17.00,28,80,17,48.57,20.0,82.86,51.43,48,12,30,4489,4982,4489
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,14,0,0,7.00,14,82,0,41.17,17.650000000000006,100.0,58.83,28,0,14,17900,,17900
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,6,7,6,6.50,7,31,36,34.21,68.42,63.16,65.79,12,14,13,5232,5250,5232
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,3,3,3,3.00,3,25,25,25.00,75.0,75.0,75.00,5,5,5,4200,5100,4200
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,9,7,7,8.00,9,45,33,39.16,55.0,66.67,60.84,15,13,14,3909,4500,3909
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,0,4,0,2.00,4,0,5,2.67,100.0,94.67,97.34,0,7,4,,9240,9240
14,matched,Иркутск,Отель Форест,"улица Советская, д.58/1, Иркутск",156,76,22,5,5,13.50,22,14,6,10.34,85.9,93.42,89.66,44,15,30,6127,7830,6127
15,matched,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,9,6,6,7.50,9,64,42,53.58,35.709999999999994,57.14,46.42,18,19,18,7920,8010,7920
16,matched,Хужир,Baikal View Hotel,"улица Российская, д. 17, Хужир",99,99,110,6,6,58.00,110,100,6,53.03,0.0,93.94,46.97,220,36,128,10579,10692,10579
17,matched,Хужир,Отель Байкал-Хан Ольхон,"улица Ворошилова, д. 18, Хужир",40,37,21,6,6,13.50,21,52,16,34.36,47.5,83.78,65.64,42,12,27,14750,15000,14750
18,matched,Иркутск,Отель Армат,"улица Ширямова, д.33, Иркутск",40,36,47,7,7,27.00,47,100,19,59.72,0.0,80.56,40.28,95,16,56,4700,5300,4700
19,matched,Иркутск,Гостиница Атлас,"проезд Атласова, д.9, Иркутск",29,28,8,7,7,7.50,8,27,25,26.30,72.41,75.0,73.70,17,17,17,4622,4800,4622
20,matched,Иркутск,Отель на Звездинской,"Улица Звездинская, д. 5/1, Иркутск",25,30,35,6,6,20.50,35,100,20,60.00,0.0,80.0,40.00,75,12,44,3782,5000,3782
21,matched,Иркутск,Гостиница Лазурный берег,"Байкальская улица, д. 252Б, Иркутск",65,66,7,5,5,6.00,7,10,7,9.18,89.23,92.42,90.83,14,10,12,5200,5200,5200
22,matched,Хужир,Отель БайкалВуд,"улица Светлая, д.5, Хужир",44,29,0,9,0,4.50,9,0,31,15.52,100.0,68.97,84.48,0,22,11,,10925,10925
23,matched,Иркутск,Гостиница Юбилейная,"микрорайон Юбилейный, д. 118, Иркутск",23,23,10,7,7,8.50,10,43,30,36.95,56.52,69.57,63.05,19,13,16,2639,2700,2639
