merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,9,9,9.00,9,,16,16.07,,83.93,83.93,,21,21,,4100,4100
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,13,9,9,11.00,13,86,60,73.34,13.329999999999998,40.0,26.66,22,15,18,4440,4440,4440
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,,4,4,4.00,4,,16,16.00,,84.0,84.00,,8,8,,2900,2900
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,13,7,7,10.00,13,46,25,35.72,53.57,75.0,64.28,25,17,21,6000,7000,6000
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,18,9,9,13.50,18,60,30,45.00,40.0,70.0,55.00,33,15,24,3200,3200,3200
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,88,13,13,50.50,88,29,4,16.83,70.67,95.67,83.17,149,22,86,4250,4500,4250
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,12,9,9,10.50,12,63,47,55.27,36.84,52.63,44.73,24,31,28,4500,7200,4500
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,9,4,4,6.50,9,25,11,18.57,74.28999999999999,88.57,81.43,11,6,8,3737,4284,3737
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,10,9,9,9.50,10,58,52,55.88,41.18,47.06,44.12,22,20,21,14000,14000,14000
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,14,8,8,11.00,14,73,42,57.90,26.319999999999993,57.89,42.10,28,16,22,3956,4000,3956
11,matched,Иркутск,Отель Аристократ,"улица Ленина, д.9, Иркутск",12,12,9,0,0,4.50,9,75,0,37.50,25.0,100.0,62.50,17,0,8,3900,,3900
12,matched,Иркутск,Отель Михаил Строгов,"улица Депутатская, д. 36, Иркутск",20,21,5,10,5,7.50,10,25,47,36.31,75.0,52.38,63.69,10,18,14,3834,4500,3834
13,matched,Листвянка,Отель Маяк,"улица Горького, дом 85а, Листвянка",54,75,60,7,7,33.50,60,100,9,54.66,0.0,90.67,45.34,114,13,64,5775,7245,5775
14,matched,Иркутск,Отель Baikal Forest,"улица Советская, д.58/1, Иркутск",156,76,,6,6,6.00,6,,7,7.89,,92.11,92.11,,17,17,,7100,7100
15,matched,Иркутск,Отель Купеческий Дворъ,"улица Седова, д.10, Иркутск",14,14,11,9,9,10.00,11,78,64,71.43,21.430000000000007,35.709999999999994,28.57,22,28,25,6625,6700,6625
16,matched,Хужир,Baikal View Hotel,"улица Российская, д. 17, Хужир",99,99,58,2,2,30.00,58,58,2,30.31,41.41,97.98,69.69,120,4,62,10651,10764,10651
17,matched,Хужир,Отель Байкал-Хан Ольхон,"улица Ворошилова, д. 18, Хужир",40,37,,,,,,,,,,,,,,,,,
18,matched,Иркутск,Отель Armat,"улица Ширямова, д.33, Иркутск",40,40,64,0,0,32.00,64,100,0,50.00,0.0,100.0,50.00,128,0,64,5200,,5200
19,matched,Иркутск,Гостиница Атлас,"проезд Атласова, д.9, Иркутск",29,28,7,7,7,7.00,7,24,25,24.57,75.86,75.0,75.43,15,16,16,3177,3300,3177
20,matched,Иркутск,Отель на Звездинской,"Улица Звездинская, д. 5/1, Иркутск",25,30,35,6,6,20.50,35,100,20,60.00,0.0,80.0,40.00,75,12,44,3362,5000,3362
21,matched,Иркутск,Гостиница Лазурный берег,"Байкальская улица, д. 252Б, Иркутск",65,66,,,,,,,,,,,,,,,,,
22,matched,Хужир,Отель Байкальский лес (BaikalWood Hotel&SPA),"улица Светлая, д.5, Хужир",44,29,24,10,10,17.00,24,54,34,44.52,45.45,65.52000000000001,55.49,48,24,36,8625,8625,8625
23,matched,Иркутск,Гостиница Юбилейная,"микрорайон Юбилейный, д. 118, Иркутск",23,23,0,8,0,4.00,8,0,34,17.39,100.0,65.22,82.61,0,13,6,2339,2500,2339
24,matched,Иркутск,Отель Байкал - Северное Море,"Улица Дальневосточная, д.156, Иркутск",119,120,76,14,14,45.00,76,63,11,37.77,36.13,88.33,62.23,122,34,78,4006,4500,4006
25,matched,Листвянка,Отель Даурия,"улица Куликова, д.44, Листвянка",4,15,25,3,3,14.00,25,100,20,60.00,0.0,80.0,40.00,49,8,28,4500,4500,4500
26,matched,Ангарск,Отель Ангара-Приоритет,"Квартал Б, д.13, Ангарск",31,31,15,0,0,7.50,15,48,0,24.20,51.61,100.0,75.81,30,0,15,3800,,3800
27,matched,Хужир,Семейный отель Дача БайкалЭко,"улица Лесная, д. 32, Хужир",10,10,,,,,,,,,,,,,,,,,
28,matched,Нижнеудинск,Октябрьская,"улица Октябрьская, д.1 Б, Нижнеудинск",,5,7,3,3,5.00,7,100,60,80.00,0.0,40.0,20.00,12,5,8,2000,2000,2000
29,matched,Иркутск,Отель Тайга,"улица Сурикова, д.4в, Иркутск",44,44,38,10,10,24.00,38,86,22,54.55,13.64,77.27,45.45,95,25,60,4140,4600,4140
30,matched,Братск,Клубный Квартал,"бульвар Победы, д.30, Братск",67,48,14,3,3,8.50,14,20,6,13.57,79.1,93.75,86.42,14,6,10,4000,4000,4000
31,matched,Иркутск,Отель North Star,"улица Седова, 4, Иркутск",12,12,,,,,,,,,,,,,,,,,
32,matched,Иркутск,Отель Байкал Бизнес Центр,"улица Байкальская, д.279, Иркутск",59,59,8,6,6,7.00,8,13,10,11.87,86.44,89.83,88.13,15,15,15,4800,6100,4800
33,matched,Иркутск,Гостиница Альпари,"микрорайон Приморский, д.24 А, Иркутск",10,10,2,2,2,2.00,2,20,20,20.00,80.0,80.0,80.00,4,6,5,2373,2400,2373
34,matched,Черемхово,Shelest,"улица Марата, д. 109, Черемхово",,8,8,4,4,6.00,8,100,50,75.00,0.0,50.0,25.00,16,8,12,4908,5000,4908
35,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова,19, Иркутск",56,56,54,9,9,31.50,54,96,16,56.25,3.569999999999993,83.93,43.75,96,21,58,3244,4100,3244
36,matched,Иркутск,Отель гостиница Автовокзал,"улица Октябрьской Революции, 11, Иркутск",,22,,7,7,7.00,7,,31,31.82,,68.18,68.18,,12,12,,2600,2600
37,matched,Байкальск,Отель Космос,"Гагарина микрорайон, 2а, Байкальск",16,16,7,7,7,7.00,7,43,43,43.75,56.25,56.25,56.25,17,22,20,2646,2675,2646
38,matched,Байкальск,Парк-отель Соболинка,"квартал Красный Ключ, д.90, Байкальск",38,33,3,3,3,3.00,3,7,9,8.49,92.11,90.91,91.51,5,7,6,3560,4700,3560
39,matched,Бурдугуз,Парк-Отель Бурдугуз,"улица Лесная, д.1, Бурдугуз",69,69,13,5,5,9.00,13,18,7,13.04,81.16,92.75,86.95,26,15,20,16575,19500,16575
40,matched,Листвянка,Отель Подлеморье,"улица Горького, д.31Б, Листвянка",14,14,10,7,7,8.50,10,71,50,60.72,28.569999999999993,50.0,39.28,21,15,18,4000,4000,4000
41,matched,Иркутск,Отель Лотос,"Байкальская улица, д.14 Б, Иркутск",23,21,10,9,9,9.50,10,43,42,43.17,56.52,57.14,56.83,19,18,18,1100,1100,1100
42,matched,Иркутск,Отель Звезда,"улица Ядринцева, д. 1Ж, Иркутск",65,64,23,6,6,14.50,23,35,9,22.38,64.62,90.62,77.62,46,14,30,5141,5200,5141
43,matched,Братск,Отель Белый берег,"ул. Курчатова 65, Братск, Братск",5,5,5,4,4,4.50,5,100,80,90.00,0.0,20.0,10.00,12,16,14,8550,9500,8550
44,matched,Байкальск,Отель Гранд Байкал,"мкр. Красный Ключ, 91, Байкальск",64,64,12,4,4,8.00,12,18,6,12.50,81.25,93.75,87.50,23,10,16,3659,4800,3659
45,matched,Иркутск,Гостиница У Истока,"Ржанова ул., д. 43, Иркутск",24,24,19,4,4,11.50,19,79,16,47.92,20.83,83.33,52.08,41,8,24,3400,3400,3400
46,matched,Сарма,Парк-Отель Алтан,"тер. база отдыха Алтан, стр. 1, Сарма",21,21,32,8,8,20.00,32,100,38,69.05,0.0,61.9,30.95,56,24,40,12369,12500,12369
47,unmatched_ostrovok,Иркутск,Гостиница Виктория,"улица Богдана Хмельницкого, д.1 Иркутск, Россия, Иркутск",30,,10,,10,10.00,10,33,,33.33,66.67,,66.67,20,,20,3800,,3800
48,unmatched_ostrovok,Листвянка,Отель Вера Байкал,"улица Горького, 8, Листвянка",38,,,,,,,,,,,,,,,,,,
49,unmatched_ostrovok,Иркутск,Отель Ибис Иркутск Центр,"улица Полины Осипенко, дом 5, Иркутск",128,,46,,46,46.00,46,35,,35.94,64.06,,64.06,92,,92,6250,,6250
50,unmatched_ostrovok,Хужир,Ольхон стори,"улица Народная, д.19, Хужир",6,,10,,10,10.00,10,100,,100.00,0.0,,0.00,15,,15,8410,,8410
51,unmatched_ostrovok,Иркутск,Квартира в центре Иркутска,"улица Российская, д. 14А, Иркутск",,,,,,,,,,,,,,,,,,,
52,unmatched_ostrovok,Иркутск,Отель Европа,"улица Байкальская, д.69, Иркутск",58,,31,,31,31.00,31,53,,53.45,46.55,,46.55,54,,54,3500,,3500
