merged_id,match_type,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity,ostrovok_min_price,tvil_min_price,min_price
1,matched,Иркутск,Гостиничный Комплекс Русь,"улица Свердлова, д.19, Иркутск",,56,,3,3,3.00,3,,5,5.36,,94.64,94.64,,5,5,,4100,4100
2,matched,Иркутск,Отель Доходный дом Листратовой,"Подгорная улица, д.16, Иркутск",15,15,12,10,10,11.00,12,80,66,73.34,20.0,33.33,26.66,21,18,20,3330,3330,3330
3,matched,Иркутск,Отель Яковлевъ,"улица Тимирязева, д.9, Иркутск",25,25,,5,5,5.00,5,,20,20.00,,80.0,80.00,,11,11,,3000,3000
4,matched,Иркутск,Отель Nuur Hotel,"улица Карла Либкнехта, д. 85, Иркутск",28,28,12,6,6,9.00,12,42,21,32.14,57.14,78.57,67.85,24,17,20,5500,6000,5500
5,matched,Иркутск,Отель Иркут,"улица Пролетарская, д.7, Иркутск",30,30,,10,10,10.00,10,,33,33.33,,66.67,66.67,,17,17,,3200,3200
6,matched,Иркутск,Ангара Отель,"улица Сухэ-Батора, д.7, Иркутск",300,300,,14,14,14.00,14,,4,4.67,,95.33,95.33,,24,24,,5500,5500
7,matched,Иркутск,Гостиница 7 дорог,"улица Ядринцева, д. 88, Иркутск",19,19,14,9,9,11.50,14,73,47,60.53,26.319999999999993,52.63,39.47,28,32,30,6190,7970,6190
8,matched,Иркутск,Отель Матрешка,"Улица Софьи Перовской, д.31/1, Иркутск",35,35,33,9,9,21.00,33,94,25,60.00,5.709999999999994,74.28999999999999,40.00,59,19,39,4599,4982,4599
9,matched,Иркутск,Отель Амурский,"улица Ленина, д.34, Иркутск",17,17,16,11,11,13.50,16,94,64,79.41,5.8799999999999955,35.290000000000006,20.59,36,26,31,14000,14000,14000
10,matched,Иркутск,Отель Азия-Европа,"улица Ядринцева, 1/7, Иркутск",19,19,7,6,6,6.50,7,36,31,34.21,63.16,68.42,65.79,14,12,13,4029,4000,4000
